axis,sum_N_g_shoot,Cont_WSC_DM_stem,sum_N_g,N_content_shoot,senesced_mstruct,C_N_ratio,Tillers_Photosynthesis_An,plant,N_content,NNI,NS_roots,mstruct_stem,Cont_WSC_DM_laminae,N_content_mstruct,N_content_total_DM_shoot,sum_dry_mass_roots,C_N_ratio_shoot,mstruct_shoot,sum_C_g,sum_NSC_g,NS_laminae,Tillers_Photosynthesis,NS_stem,C_exudated,sum_dry_mass,Cont_WSC_DM_roots,NS,Cont_WSC_DM,sum_respi_shoot,sum_dry_mass_laminae,shoot_roots_ratio,N_content_roots,dry_mass_phloem,shoot_roots_mstruct_ratio,N_content_mstruct_roots,t,C_respired_shoot,Total_Transpiration,sum_respi_roots,Total_Photosynthesis,NS_shoot,sum_dry_mass_shoot,mstruct,sum_dry_mass_stem,N_content_mstruct_shoot,mstruct_laminae,Cont_WSC_DM_shoot,C_respired_roots
MS,0.01357196,19.174381194988285,0.01562378,4.07548353,0.00000000,16.80555149,225.97904714,1,2.53280825,0.92624626,17.11848854,0.07693801,14.59030581588415,3.72634679,3.83932140,0.28384128,10.30044900,0.18402678,0.26256622,0.07808359,42.80230250,223.35658304,47.22647891,6.05706875,0.61685598,15.461205372339549,32.02972269,16.074453155457185,9.48033089,0.18722567,1.17324265,0.72287580,0.04551987,0.78225400,0.87217980,1895.00000000,11.94964948,0.00673860,1.11921660,96.45389087,44.73914313,0.33301470,0.41927872,0.14578903,7.37499156,0.10708877,16.59714791256537,3.61743945
MS,0.01364666,19.711831110904633,0.01564028,4.04756566,0.00000000,16.96708876,263.12231958,1,2.50948176,0.91990129,17.70058675,0.07705830,15.609720318277729,3.72672885,3.81636391,0.28609011,10.37024631,0.18422800,0.26537000,0.08071147,43.59100166,259.92141556,47.64007217,8.73671485,0.62324736,16.128648362686796,32.66261465,16.816575602997325,11.19875965,0.18998688,1.17850021,0.69684957,0.04862363,0.78244902,0.84672483,1896.00000000,13.60095673,0.00918642,1.12273392,112.26041973,45.35843578,0.33715725,0.41967848,0.14717038,7.40748497,0.10716969,17.400306715364163,3.57133903
MS,0.01371341,20.298553504682122,0.01565723,4.01951028,0.00000000,17.13975508,282.13622452,1,2.48490680,0.91352506,18.43982132,0.07717502,16.529227469641597,3.72729962,3.79309115,0.28892190,10.44156832,0.18442371,0.26836104,0.08353072,44.28204545,278.73083479,48.09539824,11.70756479,0.63009315,16.935633983073682,33.33224970,17.605047407897214,11.53905464,0.19248498,1.18084247,0.67278184,0.05207392,0.78263294,0.82489011,1897.00000000,13.87547776,0.01046301,1.13535229,120.39427658,45.94394751,0.34117125,0.42006893,0.14868627,7.43581911,0.10724869,18.171942182426786,3.53709844
MS,0.01374590,20.78329353093197,0.01567472,4.00081921,0.00000000,17.26486428,218.15370978,1,2.46710624,0.90927709,19.17063198,0.07728811,16.94681997825349,3.72807393,3.77736904,0.29177123,10.49001272,0.18461394,0.27062185,0.08562350,44.56214921,215.80201195,48.46783965,13.45374072,0.63534824,17.687046327520285,33.82356992,18.19239264004899,7.90872364,0.19359666,1.17755615,0.66107310,0.05488131,0.78280365,0.81786252,1898.00000000,10.17974948,0.00645055,1.15339226,93.19899453,46.26708524,0.34357701,0.42045079,0.14998035,7.44575131,0.10732583,18.621541020239793,3.51681018
MS,0.01375403,21.116771731847656,0.01569269,3.99098949,0.00000000,17.34226920,153.40570010,1,2.45602999,0.90704307,19.80523060,0.07739886,16.993858339924202,3.72899369,3.76895811,0.29431807,10.51600670,0.18480128,0.27214678,0.08698203,44.54747230,152.35811417,48.72332402,13.77665849,0.63894520,18.304534871185112,34.13692285,18.571588609478777,5.55521028,0.19368353,1.17093436,0.65869318,0.05679562,0.78296438,0.82136676,1899.00000000,7.79162943,0.00323434,1.17285110,65.84067403,46.37645801,0.34462714,0.42082897,0.15094360,7.44260699,0.10740241,18.799657532553354,3.52665700
MS,0.01378240,21.463183410285268,0.01571107,3.97743309,0.00000000,17.43994082,182.40889949,1,2.44229220,0.90396207,20.40697398,0.07750519,17.310402094616727,3.73012261,3.75760217,0.29677710,10.55155676,0.18498060,0.27400013,0.08867457,44.75817154,180.88049342,48.99648708,13.94377048,0.64329199,18.928866876765934,34.52514951,19.038049924806437,6.65989221,0.19455439,1.16759313,0.64987224,0.05872040,0.78310642,0.81649395,1900.00000000,8.80066168,0.00474689,1.18772021,78.10165974,46.61684073,0.34651490,0.42119447,0.15196050,7.45072631,0.10747540,19.13156113661332,3.48390436
MS,0.01378906,21.663405855947353,0.01572991,3.97802632,0.00000000,17.47620192,98.48930879,1,2.43711510,0.90409689,20.88454407,0.07760867,17.074541270929686,3.73141119,3.75821532,0.29880085,10.55013397,0.18515622,0.27489906,0.08941535,44.55458927,98.57581186,49.16256957,13.01136913,0.64543149,19.38990807625719,34.68650398,19.231814201896533,4.92971036,0.19397015,1.16007250,0.64954637,0.05979881,0.78324052,0.82101071,1901.00000000,7.02628948,0.00226291,1.20209851,42.67773705,46.58400169,0.34663065,0.42155387,0.15266049,7.44725634,0.10754755,19.095534896572968,3.46874279
MS,0.01378179,21.666376688584396,0.01574901,3.99375419,0.00000000,17.44543856,4.28193990,1,2.44125778,0.90767141,21.15017105,0.07770863,16.341165182954988,3.73284978,3.77177008,0.30003534,10.50898066,0.18532589,0.27474846,0.08911103,43.99435482,7.28032254,49.18653480,10.66096725,0.64511885,19.612947754463185,34.60069582,19.125195958036098,3.59120401,0.19215431,1.15014289,0.65566508,0.05977319,0.78336276,0.83153646,1902.00000000,5.61670522,0.00044483,1.21189639,3.15983901,46.29535127,0.34508351,0.42190324,0.15292920,7.43651487,0.10761726,18.701116652296925,3.42817909
MS,0.01377825,21.608000732220923,0.01576828,4.00547271,0.00000000,17.41166999,0.00000000,1,2.44579498,0.91033471,21.27269719,0.07780502,15.837839173975588,3.73441841,3.78189047,0.30072449,10.47832163,0.18548976,0.27455216,0.08876567,43.60191005,0.00000000,49.16320679,7.84462043,0.64470998,19.70031193849071,34.50666977,19.009273826679177,3.06920522,0.19093684,1.14385593,0.66174836,0.05938322,0.78347612,0.84055764,1903.00000000,5.02550941,0.00027938,1.21708280,0.00000000,46.07628460,0.34398549,0.42224204,0.15304865,7.42803547,0.10768473,18.405143453783936,3.37453140
MS,0.01377749,21.535363578734927,0.01578764,4.01410987,0.00000000,17.37950211,0.00000000,1,2.45011841,0.91229770,21.32350915,0.07789849,15.4824421503709,3.73608027,3.78937397,0.30113568,10.45585558,0.18564918,0.27438124,0.08844949,43.31763590,0.00000000,49.12945592,5.87670374,0.64436214,19.721755135214316,34.42008108,18.902098924803223,3.02966115,0.19009562,1.13977346,0.66752245,0.05892221,0.78358451,0.84843953,1904.00000000,4.93286240,0.00020360,1.21811232,0.00000000,45.91058545,0.34322646,0.42257217,0.15313084,7.42124851,0.10775069,18.182959342659263,3.32347955
MS,0.01377965,21.461350889928585,0.01580700,4.02107003,0.00000000,17.34852550,0.00000000,1,2.45428599,0.91387955,21.32950578,0.07798945,15.21392855019128,3.73781083,3.79544428,0.30137078,10.43776452,0.18580476,0.27422817,0.08815453,43.09907596,0.00000000,49.09545603,4.46560505,0.64405704,19.70448994765728,34.33894586,18.801303835600063,3.04958215,0.18947902,1.13709187,0.67270860,0.05846091,0.78368913,0.85509645,1905.00000000,4.90692478,0.00020666,1.21654641,0.00000000,45.77992119,0.34268626,0.42289464,0.15320724,7.41620100,0.10781532,18.007009079760966,3.27491917
MS,0.01378329,21.390636914979865,0.01582635,4.02663144,0.00000000,17.31860388,0.00000000,1,2.45831657,0.91514351,21.30497109,0.07807831,15.00750260388108,3.73959053,3.80032239,0.30148475,10.42333596,0.18595720,0.27409025,0.08787753,42.92779115,0.00000000,49.06214974,3.35657222,0.64378802,19.659731871193404,34.26241308,18.705913537412687,2.97938173,0.18902176,1.13539170,0.67766488,0.05802356,0.78379117,0.86112794,1906.00000000,4.79924903,0.00018405,1.21364608,0.00000000,45.67472304,0.34230328,0.42321071,0.15328152,7.41207716,0.10787889,17.865834881069087,3.23171381
MS,0.01378737,21.334130514037103,0.01584560,4.03097758,0.00000000,17.28963748,0.00000000,1,2.46222396,0.91613127,21.25932313,0.07816488,14.840005301001025,3.74141337,3.80415275,0.30151294,10.41209194,0.18610587,0.27396474,0.08761630,42.78709057,0.00000000,49.03511147,2.57652391,0.64354844,19.594717783399556,34.19000482,18.615341513298496,2.82393303,0.18866544,1.13439741,0.68263392,0.05759779,0.78388971,0.86693936,1907.00000000,4.59867261,0.00015658,1.20808169,0.00000000,45.58872769,0.34203550,0.42351919,0.15337006,7.40835015,0.10794098,17.751996566740846,3.17921307
MS,0.01379225,21.28174614370868,0.01586475,4.03474087,0.00000000,17.26130626,0.00000000,1,2.46605379,0.91698656,21.20081209,0.07824958,14.698163922534176,3.74325956,3.80748948,0.30148789,10.40236188,0.18625174,0.27384627,0.08736471,42.66616204,0.00000000,49.01085582,2.05910953,0.64332530,19.518666207592013,34.12014986,18.527736264752345,2.83500905,0.18837419,1.13383465,0.68742201,0.05718729,0.78398675,0.87237195,1908.00000000,4.57644477,0.00014377,1.20251627,0.00000000,45.51452533,0.34183741,0.42382174,0.15346322,7.40516789,0.10800215,17.653772904978567,3.13487536
MS,0.01379752,21.230978578378522,0.01588383,4.03801945,0.00000000,17.23347719,0.00000000,1,2.46982487,0.91773169,21.13257777,0.07833397,14.57620873192213,3.74508791,3.81041167,0.30142527,10.39389124,0.18639800,0.27373361,0.08711890,42.56146214,0.00000000,48.98531331,1.67130099,0.64311562,19.43369215544285,34.05161830,18.441796957319216,2.74010184,0.18813854,1.13358225,0.69214733,0.05679508,0.78408642,0.87760866,1909.00000000,4.48615768,0.00013879,1.20056717,0.00000000,45.44826864,0.34169034,0.42412434,0.15355180,7.40218385,0.10806403,17.566787492412793,3.12872492
MS,0.01380423,21.181802526147074,0.01590289,4.04125653,0.00000000,17.20576784,0.00000000,1,2.47359243,0.91846739,21.05346437,0.07841948,14.463594853530084,3.74686410,3.81331958,0.30132414,10.38548528,0.18654710,0.27362148,0.08687137,42.46486492,0.00000000,48.96207065,1.44519254,0.64290675,19.34090044586197,33.98232857,18.355136827801662,2.85647214,0.18793320,1.13360522,0.69648023,0.05639365,0.78419037,0.88221760,1910.00000000,4.63648758,0.00016436,1.20214163,0.00000000,45.38741381,0.34158262,0.42443207,0.15364942,7.39986294,0.10812762,17.485554015208155,3.15850054
MS,0.01381206,21.132725570601472,0.01592197,4.04446627,0.00000000,17.17810174,0.00000000,1,2.47736761,0.91919688,20.96484897,0.07850715,14.358045908361492,3.74856611,3.81622069,0.30119226,10.37711686,0.18670064,0.27350930,0.08662000,42.37478333,0.00000000,48.93887268,1.27108300,0.64269729,19.240894983744663,33.91159350,18.26702787733009,2.92377555,0.18775374,1.13384401,0.70052218,0.05598617,0.78429912,0.88634256,1911.00000000,4.75679402,0.00018809,1.20613967,0.00000000,45.33004652,0.34150504,0.42474840,0.15375130,7.39796910,0.10819350,17.408120390573494,3.21385630
MS,0.01382065,21.08345553581005,0.01594107,4.04764062,0.00000000,17.15049483,0.00000000,1,2.48114816,0.91991832,20.86881395,0.07859705,14.257800146505767,3.75019287,3.81910278,0.30103791,10.36881541,0.18685840,0.27339719,0.08636495,42.29002711,0.00000000,48.91453922,1.14091666,0.64248752,19.134984158853776,33.83945181,18.177521455138063,2.93757737,0.18759556,1.13424124,0.70436780,0.05557689,0.78441115,0.89012668,1912.00000000,4.82084225,0.00020855,1.20994972,0.00000000,45.27497132,0.34144961,0.42507326,0.15385405,7.39632435,0.10826135,17.333377664189147,3.27097829
MS,0.01382943,21.032386708947854,0.01596023,4.05071938,0.00000000,17.12280236,0.00000000,1,2.48495548,0.92061804,20.76615022,0.07869063,14.160381312577488,3.75170746,3.82190468,0.30086755,10.36077310,0.18702346,0.27328384,0.08610239,42.20789196,0.00000000,48.88693776,1.06223581,0.64227423,19.02267086649143,33.76467894,18.08530625825836,2.93417889,0.18745264,1.13474080,0.70821929,0.05516228,0.78453077,0.89383425,1913.00000000,4.90469654,0.00020871,1.21758107,0.00000000,45.21974310,0.34140668,0.42541240,0.15395404,7.39448774,0.10833283,17.25924571258493,3.36450472
MS,0.01383624,20.979170152859,0.01597948,4.05326173,0.00000000,17.09502322,0.00000000,1,2.48878997,0.92119585,20.66073914,0.07878857,14.065820875871518,3.75309550,3.82421180,0.30069764,10.35425220,0.18719677,0.27316961,0.08583167,42.12558729,0.00000000,48.85331702,1.01050667,0.64205826,18.90348142603216,33.68700669,17.990130512577668,2.84423187,0.18731629,1.13522883,0.71275652,0.05474447,0.78465761,0.89836546,1914.00000000,4.91325651,0.00012824,1.22701954,0.00000000,45.16158094,0.34136063,0.42576805,0.15404434,7.39128114,0.10840820,17.18557826173589,3.47589229
MS,0.01384091,20.92030139086265,0.01599888,4.05419253,0.00000000,17.07134785,4.65051454,1,2.49229762,0.92140739,20.55371592,0.07889220,13.986127374901598,3.75432493,3.82508951,0.30053555,10.35396228,0.18738095,0.27312242,0.08561850,42.06277627,7.34412186,48.81952462,1.00872469,0.64193289,18.777020947166687,33.61529263,17.894172698160578,4.27300115,0.18725223,1.13596325,0.71804241,0.05435621,0.78479455,0.90380868,1915.00000000,6.47168871,0.00015115,1.24048140,3.18148337,45.11353143,0.34139734,0.42614527,0.15414511,7.38650642,0.10848875,17.116992406509503,3.62139164
MS,0.01385602,20.92835221668218,0.01601822,4.04471359,0.00000000,17.08188069,51.82493830,1,2.49059717,0.91925309,20.49905591,0.07899793,14.349188964073909,3.75548264,3.81710065,0.30057678,10.37841072,0.18756765,0.27362138,0.08594861,42.30787077,52.65656731,48.82991401,1.30365543,0.64314790,18.725647441720202,33.68103628,17.973818544544567,3.72142457,0.18818810,1.13971255,0.71935117,0.05438118,0.78492873,0.90483349,1916.00000000,5.95030677,0.00054782,1.24331059,22.77795858,45.24709329,0.34257112,0.42652902,0.15438303,7.38721254,0.10856972,17.314153179494618,3.67354573
MS,0.01387993,21.014141331644208,0.01603755,4.03112271,0.00000000,17.11489200,83.91446491,1,2.48563449,0.91616425,20.51468937,0.07910636,14.863976649293106,3.75654088,3.80566920,0.30089030,10.41321035,0.18775981,0.27448097,0.08663468,42.67235733,84.08859411,48.89395107,2.10965712,0.64520960,18.762869927634792,33.83182648,18.157658092472946,4.14999315,0.18953064,1.14433496,0.71707829,0.05483432,0.78506854,0.90215196,1917.00000000,6.44406951,0.00100112,1.24802916,36.32611933,45.46927322,0.34431929,0.42692341,0.15478865,7.39238764,0.10865345,17.62878162001882,3.74204857
MS,0.01391531,21.190842692098613,0.01605690,4.01393071,0.00000000,17.17392826,121.82652087,1,2.47700029,0.91225698,20.62390035,0.07921701,15.513665127470441,3.75752742,3.79126558,0.30156453,10.45739241,0.18795613,0.27576009,0.08773652,43.15108364,121.31250006,49.02312147,3.36950783,0.64823983,18.91550315674597,34.07898298,18.457167113552867,5.02221065,0.19127739,1.14958912,0.71016181,0.05581611,0.78521118,0.89467965,1918.00000000,7.36583191,0.00176105,1.25250838,52.32106204,45.78323661,0.34667530,0.42732629,0.15539791,7.40348641,0.10873912,18.05847158343955,3.80017777
MS,0.01395350,21.43040670976979,0.01607632,3.99714968,0.00000000,17.24436820,139.94829758,1,2.46684704,0.90844311,20.82887306,0.07932845,16.10807994564947,3.75849831,3.77723741,0.30260861,10.50082806,0.18815379,0.27722592,0.08902365,43.59472335,139.12356656,49.19780326,4.94817274,0.65169490,19.16711811705393,34.36615285,18.80379100905914,5.63837588,0.19293469,1.15359010,0.70150506,0.05716700,0.78535293,0.88606174,1919.00000000,7.99810326,0.00228027,1.25459565,59.96716660,46.10106618,0.34908629,0.42773244,0.15615161,7.41600881,0.10882534,18.48883762212102,3.82591931
MS,0.01401150,21.764886157680962,0.01609593,3.97829548,0.00000000,17.34584783,186.97007775,1,2.45258832,0.90415806,21.14439232,0.07943989,16.832018276904574,3.75950535,3.76166349,0.30408468,10.54972261,0.18835167,0.27919751,0.09081613,44.16147208,185.25269525,49.44992102,6.91254223,0.65628329,19.559379121425547,34.76300476,19.276927596364224,7.59031367,0.19504774,1.15822541,0.68547553,0.05910266,0.78549307,0.86927936,1920.00000000,9.95266662,0.00423374,1.25870336,79.75969678,46.52117576,0.35219861,0.42813950,0.15715087,7.43901074,0.10891179,19.033061832388874,3.83857640
MS,0.01406448,22.126713205881575,0.01611591,3.96195145,0.00000000,17.44905404,192.89110954,1,2.43831390,0.90044351,21.55807460,0.07955117,17.39668645169041,3.76058804,3.74817133,0.30595586,10.59249018,0.18854983,0.28120732,0.09264642,44.59992466,191.17595570,49.72771265,8.97729112,0.66094469,20.033065229573186,35.16136643,19.749527560054997,8.23088436,0.19674822,1.16026154,0.67049585,0.06124685,0.78563192,0.85476720,1921.00000000,10.59650558,0.00499254,1.26594765,82.32147377,46.88569877,0.35498882,0.42854750,0.15824060,7.45929318,0.10899866,19.505153631460892,3.85404999
MS,0.01411708,22.510328603502717,0.01613628,3.94624035,0.00000000,17.55918323,205.89971437,1,2.42330191,0.89687281,22.04778663,0.07966088,17.912701743194745,3.76179966,3.73519773,0.30814496,10.63392091,0.18874519,0.28333986,0.09460141,44.99481569,204.12129573,50.03031347,10.89346652,0.66587979,20.576474816589606,35.58131410,20.24611778576031,9.06538976,0.19831642,1.16093029,0.65527653,0.06354206,0.78576443,0.84061312,1922.00000000,11.39758473,0.00593268,1.27460304,87.90125210,47.23879908,0.35773482,0.42895101,0.15941840,7.47943618,0.10908431,19.961555454487012,3.84177342
MS,0.01414319,22.833053824300258,0.01615703,3.93157109,0.00000000,17.64596454,172.74911936,1,2.41141680,0.89353889,22.52017498,0.07976819,18.263984915584306,3.76315887,3.72274758,0.31028843,10.67338793,0.18893654,0.28510634,0.09619345,45.23257777,171.06587431,50.27011891,10.96352853,0.67002218,21.058572874715118,35.92040930,20.651996045856013,6.57726301,0.19933080,1.15935275,0.64902174,0.06547552,0.78588995,0.83766547,1923.00000000,8.86159941,0.00387125,1.28378515,73.63648476,47.47878469,0.35973375,0.42934747,0.16040295,7.48568187,0.10916834,20.301303102685274,3.81355018
MS,0.01414459,23.008043427037077,0.01617799,3.92989961,0.00000000,17.67415924,90.47415921,1,2.40739740,0.89315900,22.90204143,0.07987382,18.08812689513675,3.76459930,3.72130663,0.31208901,10.67821061,0.18912568,0.28593231,0.09684674,45.06443205,90.67249055,50.40425150,10.92659502,0.67201147,21.412578233821577,36.05169608,20.811110152717728,4.69764542,0.19887273,1.15326864,0.65154335,0.06652196,0.78601198,0.84508509,1924.00000000,6.95569637,0.00120586,1.29264171,39.14334495,47.45377033,0.35992246,0.42973994,0.16104974,7.47893738,0.10925186,20.289576781621818,3.80021393
MS,0.01415769,23.181173107410704,0.01619915,3.92266215,0.00000000,17.71823352,112.26513475,1,2.40127255,0.89151412,23.23033863,0.07997781,18.203100446986266,3.76612054,3.71516083,0.31368621,10.69794172,0.18931235,0.28702025,0.09776385,45.12019990,112.00511868,50.53787263,10.05044576,0.67460673,21.73440432391036,36.24015683,21.03830939060588,5.10450570,0.19922547,1.15057820,0.65079484,0.06750402,0.78612913,0.84772399,1925.00000000,7.33293252,0.00180769,1.30258140,48.29725671,47.54735715,0.36092052,0.43012819,0.16169505,7.47848333,0.10933454,20.433313630513698,3.78884963
MS,0.01415792,23.21820808754282,0.01622038,3.93129748,0.00000000,17.70188307,26.28073594,1,2.40331445,0.89347670,23.43549677,0.08007864,17.75066893786303,3.76775035,3.72270895,0.31478364,10.67470707,0.18949315,0.28713126,0.09770876,44.76888284,28.18480717,50.57801703,8.82387772,0.67491706,21.91122192450905,36.21354334,21.00378211249673,4.08400169,0.19810302,1.14406651,0.65520024,0.06768919,0.78623774,0.85574935,1926.00000000,6.24239879,0.00053275,1.30372704,12.18545275,47.38251516,0.36013342,0.43050568,0.16203040,7.47146598,0.10941451,20.210611604148053,3.72956975
MS,0.01415987,23.181067548689096,0.01624163,3.94262687,0.00000000,17.66665438,0.00000000,1,2.40789815,0.89605156,23.51629401,0.08017639,17.277015595717824,3.76947030,3.73263080,0.31536689,10.64388603,0.18966881,0.28693532,0.09735116,44.40672918,0.00000000,50.56803225,6.82224571,0.67451497,21.966796177231004,36.12104744,20.889406437446855,3.61704166,0.19695266,1.13882623,0.66010882,0.06737097,0.78634099,0.86307118,1927.00000000,5.71415657,0.00035174,1.30329517,0.00000000,47.18924480,0.35914808,0.43087310,0.16219542,7.46557563,0.10949243,19.9433536376562,3.66822173
MS,0.01416644,23.120565116767754,0.01626291,3.95139308,0.00000000,17.63287829,0.00000000,1,2.41229747,0.89804388,23.52490431,0.08027227,16.9546484152918,3.77124020,3.74037465,0.31564943,10.61992548,0.18984197,0.28676199,0.09701851,44.15665589,0.00000000,50.54340999,5.01166243,0.67416703,21.95856202271348,36.03437218,20.781983927101752,3.61112930,0.19620906,1.13580944,0.66417816,0.06693169,0.78644290,0.86848947,1928.00000000,5.67828502,0.00044310,1.30315392,0.00000000,47.04807526,0.35851760,0.43123517,0.16230854,7.46222748,0.10956970,19.746090000541898,3.63318534
