t,plant,axis,Conc_Nitrates_Soil,Tsoil,mineralisation,nitrates,volume
127,1,MS,2977446.84848062,10,0.00333894,2977446.84848062,1
128,1,MS,2977194.68136664,10,0.00333894,2977194.68136664,1
129,1,MS,2976936.06861839,10,0.00333894,2976936.06861839,1
130,1,MS,2976671.22535026,10,0.00333894,2976671.22535026,1
131,1,MS,2976400.37452103,10,0.00333894,2976400.37452103,1
132,1,MS,2976123.74562292,10,0.00333894,2976123.74562292,1
133,1,MS,2975845.97013222,10,0.00333894,2975845.97013222,1
134,1,MS,2975571.91647844,10,0.00333894,2975571.91647844,1
135,1,MS,2975302.24405342,10,0.00333894,2975302.24405342,1
136,1,MS,2975037.34660759,10,0.00333894,2975037.34660759,1
137,1,MS,2974777.42080642,10,0.00333894,2974777.42080642,1
138,1,MS,2974522.52232031,10,0.00333894,2974522.52232031,1
139,1,MS,2974272.64995608,10,0.00333894,2974272.64995608,1
140,1,MS,2974027.77132015,10,0.00333894,2974027.77132015,1
141,1,MS,2973787.77101221,10,0.00333894,2973787.77101221,1
142,1,MS,2973552.55891900,10,0.00333894,2973552.55891900,1
143,1,MS,2973322.01002300,10,0.00333894,2973322.01002300,1
144,1,MS,2973096.01501563,10,0.00333894,2973096.01501563,1
145,1,MS,2972868.74177699,10,0.00333894,2972868.74177699,1
146,1,MS,2972634.31323198,10,0.00333894,2972634.31323198,1
147,1,MS,2972392.37820672,10,0.00333894,2972392.37820672,1
148,1,MS,2972142.65167771,10,0.00333894,2972142.65167771,1
149,1,MS,2971885.03518954,10,0.00333894,2971885.03518954,1
150,1,MS,2971620.19437397,10,0.00333894,2971620.19437397,1
151,1,MS,2971347.92923296,10,0.00333894,2971347.92923296,1
152,1,MS,2971068.45546887,10,0.00333894,2971068.45546887,1
153,1,MS,2970782.05863864,10,0.00333894,2970782.05863864,1
154,1,MS,2970489.00891286,10,0.00333894,2970489.00891286,1
155,1,MS,2970189.57241831,10,0.00333894,2970189.57241831,1
156,1,MS,2969884.01545685,10,0.00333894,2969884.01545685,1
157,1,MS,2969577.59026169,10,0.00333894,2969577.59026169,1
158,1,MS,2969275.77629955,10,0.00333894,2969275.77629955,1
159,1,MS,2968979.21087190,10,0.00333894,2968979.21087190,1
160,1,MS,2968688.22919428,10,0.00333894,2968688.22919428,1
161,1,MS,2968402.96706762,10,0.00333894,2968402.96706762,1
162,1,MS,2968123.44735770,10,0.00333894,2968123.44735770,1
163,1,MS,2967849.58892196,10,0.00333894,2967849.58892196,1
164,1,MS,2967581.34529516,10,0.00333894,2967581.34529516,1
165,1,MS,2967318.50995042,10,0.00333894,2967318.50995042,1
166,1,MS,2967061.01328566,10,0.00333894,2967061.01328566,1
167,1,MS,2966808.68600293,10,0.00333894,2966808.68600293,1
168,1,MS,2966561.39433111,10,0.00333894,2966561.39433111,1
169,1,MS,2966312.53476948,10,0.00333894,2966312.53476948,1
170,1,MS,2966055.58267320,10,0.00333894,2966055.58267320,1
171,1,MS,2965790.18579277,10,0.00333894,2965790.18579277,1
172,1,MS,2965516.13105664,10,0.00333894,2965516.13105664,1
173,1,MS,2965233.80772509,10,0.00333894,2965233.80772509,1
174,1,MS,2964943.28151160,10,0.00333894,2964943.28151160,1
175,1,MS,2964644.83086900,10,0.00333894,2964644.83086900,1
176,1,MS,2964338.82694301,10,0.00333894,2964338.82694301,1
177,1,MS,2964025.56242984,10,0.00333894,2964025.56242984,1
178,1,MS,2963705.21056605,10,0.00333894,2963705.21056605,1
179,1,MS,2963378.19992093,10,0.00333894,2963378.19992093,1
180,1,MS,2963044.76397657,10,0.00333894,2963044.76397657,1
181,1,MS,2962710.70281810,10,0.00333894,2962710.70281810,1
182,1,MS,2962382.06118966,10,0.00333894,2962382.06118966,1
183,1,MS,2962059.45800028,10,0.00333894,2962059.45800028,1
184,1,MS,2961743.20558046,10,0.00333894,2961743.20558046,1
185,1,MS,2961433.36017615,10,0.00333894,2961433.36017615,1
186,1,MS,2961129.88913823,10,0.00333894,2961129.88913823,1
187,1,MS,2960832.71095737,10,0.00333894,2960832.71095737,1
188,1,MS,2960541.72826234,10,0.00333894,2960541.72826234,1
189,1,MS,2960256.65294946,10,0.00333894,2960256.65294946,1
190,1,MS,2959977.44617422,10,0.00333894,2959977.44617422,1
191,1,MS,2959703.87176561,10,0.00333894,2959703.87176561,1
192,1,MS,2959435.78849027,10,0.00333894,2959435.78849027,1
193,1,MS,2959165.67239343,10,0.00333894,2959165.67239343,1
