sum_dry_mass,Cont_WSC_DM_shoot,dry_mass_phloem,sum_dry_mass_shoot,N_content,mstruct_laminae,mstruct_shoot,Total_Photosynthesis,NS_roots,N_content_total_DM_shoot,C_N_ratio_shoot,Cont_WSC_DM_laminae,mstruct,sum_N_g,plant,N_content_mstruct_roots,shoot_roots_mstruct_ratio,sum_respi_shoot,N_content_mstruct,Tillers_Photosynthesis_An,Cont_WSC_DM,senesced_mstruct,C_respired_shoot,N_content_roots,sum_dry_mass_stem,sum_N_g_shoot,N_content_mstruct_shoot,sum_C_g,sum_NSC_g,C_exudated,sum_dry_mass_laminae,NS_stem,shoot_roots_ratio,C_N_ratio,t,sum_respi_roots,NS_shoot,Total_Transpiration,N_content_shoot,Cont_WSC_DM_stem,Tillers_Photosynthesis,sum_dry_mass_roots,NS,NS_laminae,Cont_WSC_DM_roots,NNI,C_respired_roots,axis,mstruct_stem
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1014800000,NA,1,NA,NA,8.1779300000,NA,NA,NA,1.8827800000,NA,NA,NA,NA,NA,NA,NA,0.0002900000,NA,NA,NA,NA,847.0000000000,0.0033300000,NA,0.0013500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0891800000,NA,1,NA,NA,11.6895000000,NA,NA,NA,1.8950800000,NA,NA,NA,NA,NA,NA,NA,0.0004900000,NA,NA,NA,NA,848.0000000000,0.0035300000,NA,0.0057000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0891800000,NA,1,NA,NA,16.4109100000,NA,NA,NA,1.8950800000,NA,NA,NA,NA,NA,NA,NA,0.0010200000,NA,NA,NA,NA,849.0000000000,0.0035000000,NA,0.0057000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0759800000,NA,1,NA,NA,20.7582700000,NA,NA,NA,1.9082800000,NA,NA,NA,NA,NA,NA,NA,0.0016500000,NA,NA,NA,NA,850.0000000000,0.0035100000,NA,0.0063000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0759800000,NA,1,NA,NA,24.1123500000,NA,NA,NA,1.9082800000,NA,NA,NA,NA,NA,NA,NA,0.0020800000,NA,NA,NA,NA,851.0000000000,0.0036200000,NA,0.0063000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0666000000,NA,1,NA,NA,24.6377500000,NA,NA,NA,1.9176600000,NA,NA,NA,NA,NA,NA,NA,0.0024700000,NA,NA,NA,NA,852.0000000000,0.0034400000,NA,0.0050400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0666000000,NA,1,NA,NA,24.9554100000,NA,NA,NA,1.9176600000,NA,NA,NA,NA,NA,NA,NA,0.0023700000,NA,NA,NA,NA,853.0000000000,0.0035500000,NA,0.0050400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0583900000,NA,1,NA,NA,23.8238600000,NA,NA,NA,1.9258700000,NA,NA,NA,NA,NA,NA,NA,0.0023000000,NA,NA,NA,NA,854.0000000000,0.0034400000,NA,0.0039800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0583900000,NA,1,NA,NA,22.2615600000,NA,NA,NA,1.9258700000,NA,NA,NA,NA,NA,NA,NA,0.0021600000,NA,NA,NA,NA,855.0000000000,0.0033200000,NA,0.0039800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0521100000,NA,1,NA,NA,19.8629900000,NA,NA,NA,1.9321500000,NA,NA,NA,NA,NA,NA,NA,0.0018900000,NA,NA,NA,NA,856.0000000000,0.0031900000,NA,0.0016700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0521100000,NA,1,NA,NA,16.8320800000,NA,NA,NA,1.9321500000,NA,NA,NA,NA,NA,NA,NA,0.0013800000,NA,NA,NA,NA,857.0000000000,0.0031000000,NA,0.0016700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0467700000,NA,1,NA,NA,13.8103800000,NA,NA,NA,1.9375000000,NA,NA,NA,NA,NA,NA,NA,0.0010900000,NA,NA,NA,NA,858.0000000000,0.0028500000,NA,0.0007100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0467700000,NA,1,NA,NA,11.9106800000,NA,NA,NA,1.9375000000,NA,NA,NA,NA,NA,NA,NA,0.0008200000,NA,NA,NA,NA,859.0000000000,0.0027700000,NA,0.0007100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0354900000,NA,1,NA,NA,10.4034400000,NA,NA,NA,1.9487700000,NA,NA,NA,NA,NA,NA,NA,0.0006000000,NA,NA,NA,NA,860.0000000000,0.0027300000,NA,0.0003400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0354900000,NA,1,NA,NA,9.0269500000,NA,NA,NA,1.9487700000,NA,NA,NA,NA,NA,NA,NA,0.0004200000,NA,NA,NA,NA,861.0000000000,0.0027100000,NA,0.0003400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0307600000,NA,1,NA,NA,7.8184300000,NA,NA,NA,1.9535000000,NA,NA,NA,NA,NA,NA,NA,0.0003100000,NA,NA,NA,NA,862.0000000000,0.0026100000,NA,0.0003100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0307600000,NA,1,NA,NA,6.8435000000,NA,NA,NA,1.9535000000,NA,NA,NA,NA,NA,NA,NA,0.0002400000,NA,NA,NA,NA,863.0000000000,0.0025000000,NA,0.0003100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0262200000,NA,1,NA,NA,6.1062300000,NA,NA,NA,1.9580400000,NA,NA,NA,NA,NA,NA,NA,0.0001900000,NA,NA,NA,NA,864.0000000000,0.0024300000,NA,0.0001700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0262200000,NA,1,NA,NA,5.4750800000,NA,NA,NA,1.9580400000,NA,NA,NA,NA,NA,NA,NA,0.0001500000,NA,NA,NA,NA,865.0000000000,0.0023600000,NA,0.0001700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0212400000,NA,1,NA,NA,4.9826800000,NA,NA,NA,1.9630200000,NA,NA,NA,NA,NA,NA,NA,0.0001200000,NA,NA,NA,NA,866.0000000000,0.0023000000,NA,0.0001400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0212400000,NA,1,NA,NA,4.5454700000,NA,NA,NA,1.9630200000,NA,NA,NA,NA,NA,NA,NA,0.0001000000,NA,NA,NA,NA,867.0000000000,0.0022500000,NA,0.0001400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0120200000,NA,1,NA,NA,4.1878700000,NA,NA,NA,1.9722400000,NA,NA,NA,NA,NA,NA,NA,0.0000800000,NA,NA,NA,NA,868.0000000000,0.0022000000,NA,0.0001400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0120200000,NA,1,NA,NA,3.8482300000,NA,NA,NA,1.9722400000,NA,NA,NA,NA,NA,NA,NA,0.0000600000,NA,NA,NA,NA,869.0000000000,0.0021400000,NA,0.0001400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0035900000,NA,1,NA,NA,3.8641100000,NA,NA,NA,1.9806700000,NA,NA,NA,NA,NA,NA,NA,0.0000600000,NA,NA,NA,NA,870.0000000000,0.0021000000,NA,0.0003600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0035900000,NA,1,NA,NA,4.2104700000,NA,NA,NA,1.9806700000,NA,NA,NA,NA,NA,NA,NA,0.0000700000,NA,NA,NA,NA,871.0000000000,0.0021100000,NA,0.0003600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9967200000,NA,1,NA,NA,5.3417800000,NA,NA,NA,1.9875400000,NA,NA,NA,NA,NA,NA,NA,0.0001000000,NA,NA,NA,NA,872.0000000000,0.0021400000,NA,0.0012600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9967200000,NA,1,NA,NA,7.1650000000,NA,NA,NA,1.9875400000,NA,NA,NA,NA,NA,NA,NA,0.0001800000,NA,NA,NA,NA,873.0000000000,0.0021600000,NA,0.0012600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9869500000,NA,1,NA,NA,10.3358700000,NA,NA,NA,1.9973200000,NA,NA,NA,NA,NA,NA,NA,0.0003500000,NA,NA,NA,NA,874.0000000000,0.0021900000,NA,0.0038300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9869500000,NA,1,NA,NA,12.5750300000,NA,NA,NA,1.9973200000,NA,NA,NA,NA,NA,NA,NA,0.0009400000,NA,NA,NA,NA,875.0000000000,0.0018500000,NA,0.0038300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9806200000,NA,1,NA,NA,16.0351000000,NA,NA,NA,2.0036500000,NA,NA,NA,NA,NA,NA,NA,0.0015800000,NA,NA,NA,NA,876.0000000000,0.0019200000,NA,0.0038400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9806200000,NA,1,NA,NA,18.2503400000,NA,NA,NA,2.0036500000,NA,NA,NA,NA,NA,NA,NA,0.0019800000,NA,NA,NA,NA,877.0000000000,0.0020000000,NA,0.0038400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9738800000,NA,1,NA,NA,21.7857900000,NA,NA,NA,2.0103800000,NA,NA,NA,NA,NA,NA,NA,0.0022400000,NA,NA,NA,NA,878.0000000000,0.0022100000,NA,0.0076600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9738800000,NA,1,NA,NA,24.4769500000,NA,NA,NA,2.0103800000,NA,NA,NA,NA,NA,NA,NA,0.0026400000,NA,NA,NA,NA,879.0000000000,0.0023500000,NA,0.0076600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9661100000,NA,1,NA,NA,25.3266800000,NA,NA,NA,2.0181500000,NA,NA,NA,NA,NA,NA,NA,0.0030900000,NA,NA,NA,NA,880.0000000000,0.0023800000,NA,0.0066600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9661100000,NA,1,NA,NA,24.9051300000,NA,NA,NA,2.0181500000,NA,NA,NA,NA,NA,NA,NA,0.0034000000,NA,NA,NA,NA,881.0000000000,0.0023800000,NA,0.0066600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9519400000,NA,1,NA,NA,21.8701900000,NA,NA,NA,2.0323200000,NA,NA,NA,NA,NA,NA,NA,0.0033400000,NA,NA,NA,NA,882.0000000000,0.0023200000,NA,0.0025800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9519400000,NA,1,NA,NA,17.5001600000,NA,NA,NA,2.0323200000,NA,NA,NA,NA,NA,NA,NA,0.0024300000,NA,NA,NA,NA,883.0000000000,0.0022800000,NA,0.0025800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9466100000,NA,1,NA,NA,14.1912200000,NA,NA,NA,2.0376500000,NA,NA,NA,NA,NA,NA,NA,0.0017600000,NA,NA,NA,NA,884.0000000000,0.0022400000,NA,0.0018500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9466100000,NA,1,NA,NA,11.5029100000,NA,NA,NA,2.0376500000,NA,NA,NA,NA,NA,NA,NA,0.0012600000,NA,NA,NA,NA,885.0000000000,0.0021700000,NA,0.0018500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9442000000,NA,1,NA,NA,9.1174000000,NA,NA,NA,2.0400600000,NA,NA,NA,NA,NA,NA,NA,0.0010100000,NA,NA,NA,NA,886.0000000000,0.0020100000,NA,0.0010000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9442000000,NA,1,NA,NA,7.7760200000,NA,NA,NA,2.0400600000,NA,NA,NA,NA,NA,NA,NA,0.0008300000,NA,NA,NA,NA,887.0000000000,0.0019300000,NA,0.0010000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9424200000,NA,1,NA,NA,6.4606500000,NA,NA,NA,2.0418400000,NA,NA,NA,NA,NA,NA,NA,0.0007200000,NA,NA,NA,NA,888.0000000000,0.0018200000,NA,0.0004800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9424200000,NA,1,NA,NA,6.0605600000,NA,NA,NA,2.0418400000,NA,NA,NA,NA,NA,NA,NA,0.0005800000,NA,NA,NA,NA,889.0000000000,0.0018500000,NA,0.0004800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9402700000,NA,1,NA,NA,5.6855200000,NA,NA,NA,2.0439900000,NA,NA,NA,NA,NA,NA,NA,0.0004200000,NA,NA,NA,NA,890.0000000000,0.0019200000,NA,0.0008700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9402700000,NA,1,NA,NA,5.0008800000,NA,NA,NA,2.0439900000,NA,NA,NA,NA,NA,NA,NA,0.0003300000,NA,NA,NA,NA,891.0000000000,0.0018800000,NA,0.0008700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9381700000,NA,1,NA,NA,4.2531300000,NA,NA,NA,2.0460900000,NA,NA,NA,NA,NA,NA,NA,0.0002900000,NA,NA,NA,NA,892.0000000000,0.0017700000,NA,0.0004900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9381700000,NA,1,NA,NA,4.1670100000,NA,NA,NA,2.0460900000,NA,NA,NA,NA,NA,NA,NA,0.0002400000,NA,NA,NA,NA,893.0000000000,0.0018200000,NA,0.0004900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9332600000,NA,1,NA,NA,5.2212900000,NA,NA,NA,2.0510000000,NA,NA,NA,NA,NA,NA,NA,0.0001900000,NA,NA,NA,NA,894.0000000000,0.0021000000,NA,0.0020800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9332600000,NA,1,NA,NA,6.6347700000,NA,NA,NA,2.0510000000,NA,NA,NA,NA,NA,NA,NA,0.0002300000,NA,NA,NA,NA,895.0000000000,0.0023100000,NA,0.0020800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9252400000,NA,1,NA,NA,9.8844500000,NA,NA,NA,2.0590300000,NA,NA,NA,NA,NA,NA,NA,0.0003800000,NA,NA,NA,NA,896.0000000000,0.0025000000,NA,0.0063500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9252400000,NA,1,NA,NA,14.4976300000,NA,NA,NA,2.0590300000,NA,NA,NA,NA,NA,NA,NA,0.0007300000,NA,NA,NA,NA,897.0000000000,0.0026300000,NA,0.0063500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9143800000,NA,1,NA,NA,20.2325200000,NA,NA,NA,2.0698900000,NA,NA,NA,NA,NA,NA,NA,0.0012400000,NA,NA,NA,NA,898.0000000000,0.0027400000,NA,0.0101400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9143800000,NA,1,NA,NA,25.3896300000,NA,NA,NA,2.0698900000,NA,NA,NA,NA,NA,NA,NA,0.0019100000,NA,NA,NA,NA,899.0000000000,0.0027900000,NA,0.0101400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9009800000,NA,1,NA,NA,30.4282000000,NA,NA,NA,2.0832800000,NA,NA,NA,NA,NA,NA,NA,0.0025300000,NA,NA,NA,NA,900.0000000000,0.0029200000,NA,0.0105700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9009800000,NA,1,NA,NA,34.0565100000,NA,NA,NA,2.0832800000,NA,NA,NA,NA,NA,NA,NA,0.0028900000,NA,NA,NA,NA,901.0000000000,0.0031200000,NA,0.0105700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8937100000,NA,1,NA,NA,36.0390200000,NA,NA,NA,2.0905500000,NA,NA,NA,NA,NA,NA,NA,0.0031100000,NA,NA,NA,NA,902.0000000000,0.0032500000,NA,0.0095500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8937100000,NA,1,NA,NA,35.6425100000,NA,NA,NA,2.0905500000,NA,NA,NA,NA,NA,NA,NA,0.0031900000,NA,NA,NA,NA,903.0000000000,0.0032600000,NA,0.0095500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8761200000,NA,1,NA,NA,32.9830700000,NA,NA,NA,2.1081500000,NA,NA,NA,NA,NA,NA,NA,0.0031900000,NA,NA,NA,NA,904.0000000000,0.0031800000,NA,0.0060100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8761200000,NA,1,NA,NA,29.5542600000,NA,NA,NA,2.1081500000,NA,NA,NA,NA,NA,NA,NA,0.0027700000,NA,NA,NA,NA,905.0000000000,0.0031300000,NA,0.0060100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8710900000,NA,1,NA,NA,24.1883100000,NA,NA,NA,2.1131700000,NA,NA,NA,NA,NA,NA,NA,0.0023300000,NA,NA,NA,NA,906.0000000000,0.0029200000,NA,0.0021200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8710900000,NA,1,NA,NA,17.0576700000,NA,NA,NA,2.1131700000,NA,NA,NA,NA,NA,NA,NA,0.0019100000,NA,NA,NA,NA,907.0000000000,0.0024000000,NA,0.0021200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8683800000,NA,1,NA,NA,13.3081000000,NA,NA,NA,2.1158900000,NA,NA,NA,NA,NA,NA,NA,0.0015900000,NA,NA,NA,NA,908.0000000000,0.0022100000,NA,0.0005300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8683800000,NA,1,NA,NA,11.0913600000,NA,NA,NA,2.1158900000,NA,NA,NA,NA,NA,NA,NA,0.0011900000,NA,NA,NA,NA,909.0000000000,0.0021500000,NA,0.0005300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8660700000,NA,1,NA,NA,9.2678000000,NA,NA,NA,2.1181900000,NA,NA,NA,NA,NA,NA,NA,0.0009000000,NA,NA,NA,NA,910.0000000000,0.0020800000,NA,0.0003700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8660700000,NA,1,NA,NA,7.8868500000,NA,NA,NA,2.1181900000,NA,NA,NA,NA,NA,NA,NA,0.0007100000,NA,NA,NA,NA,911.0000000000,0.0020100000,NA,0.0003700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8640400000,NA,1,NA,NA,6.9035400000,NA,NA,NA,2.1202200000,NA,NA,NA,NA,NA,NA,NA,0.0005700000,NA,NA,NA,NA,912.0000000000,0.0019700000,NA,0.0002700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8640400000,NA,1,NA,NA,5.9865900000,NA,NA,NA,2.1202200000,NA,NA,NA,NA,NA,NA,NA,0.0004600000,NA,NA,NA,NA,913.0000000000,0.0019000000,NA,0.0002700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8622000000,NA,1,NA,NA,5.4124100000,NA,NA,NA,2.1220600000,NA,NA,NA,NA,NA,NA,NA,0.0003800000,NA,NA,NA,NA,914.0000000000,0.0018800000,NA,0.0001800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8622000000,NA,1,NA,NA,4.8045600000,NA,NA,NA,2.1220600000,NA,NA,NA,NA,NA,NA,NA,0.0003100000,NA,NA,NA,NA,915.0000000000,0.0018300000,NA,0.0001800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8598100000,NA,1,NA,NA,4.3400600000,NA,NA,NA,2.1244500000,NA,NA,NA,NA,NA,NA,NA,0.0002700000,NA,NA,NA,NA,916.0000000000,0.0017900000,NA,0.0001600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8598100000,NA,1,NA,NA,4.1553600000,NA,NA,NA,2.1244500000,NA,NA,NA,NA,NA,NA,NA,0.0002100000,NA,NA,NA,NA,917.0000000000,0.0018400000,NA,0.0001600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8546800000,NA,1,NA,NA,5.4403900000,NA,NA,NA,2.1295800000,NA,NA,NA,NA,NA,NA,NA,0.0001700000,NA,NA,NA,NA,918.0000000000,0.0021800000,NA,0.0016400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8546800000,NA,1,NA,NA,7.0612800000,NA,NA,NA,2.1295800000,NA,NA,NA,NA,NA,NA,NA,0.0002000000,NA,NA,NA,NA,919.0000000000,0.0024300000,NA,0.0016400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8412900000,NA,1,NA,NA,10.4352800000,NA,NA,NA,2.1429800000,NA,NA,NA,NA,NA,NA,NA,0.0003300000,NA,NA,NA,NA,920.0000000000,0.0026200000,NA,0.0057000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8412900000,NA,1,NA,NA,14.6797100000,NA,NA,NA,2.1429800000,NA,NA,NA,NA,NA,NA,NA,0.0006000000,NA,NA,NA,NA,921.0000000000,0.0027000000,NA,0.0057000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8290600000,NA,1,NA,NA,20.6217200000,NA,NA,NA,2.1552000000,NA,NA,NA,NA,NA,NA,NA,0.0009200000,NA,NA,NA,NA,922.0000000000,0.0029100000,NA,0.0093500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8290600000,NA,1,NA,NA,25.5523900000,NA,NA,NA,2.1552000000,NA,NA,NA,NA,NA,NA,NA,0.0012500000,NA,NA,NA,NA,923.0000000000,0.0030300000,NA,0.0093500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
