sum_dry_mass_laminae,Cont_WSC_DM_shoot,Cont_WSC_DM,C_exudated,Tillers_Photosynthesis_An,senesced_mstruct,dry_mass_phloem,axis,C_N_ratio,sum_dry_mass,N_content_shoot,NS_roots,Cont_WSC_DM_laminae,t,sum_NSC_g,sum_respi_roots,mstruct_shoot,mstruct_laminae,sum_dry_mass_shoot,mstruct_stem,N_content,sum_C_g,C_respired_roots,Total_Transpiration,N_content_mstruct_shoot,C_respired_shoot,N_content_total_DM_shoot,NS_stem,C_N_ratio_shoot,N_content_roots,sum_dry_mass_stem,Cont_WSC_DM_stem,N_content_mstruct,shoot_roots_ratio,Total_Photosynthesis,N_content_mstruct_roots,plant,Tillers_Photosynthesis,NS_laminae,NS,mstruct,sum_respi_shoot,NNI,sum_N_g_shoot,sum_dry_mass_roots,Cont_WSC_DM_roots,NS_shoot,sum_N_g,shoot_roots_mstruct_ratio
0.05562590,26.878218976649325,34.637746733114454,3.86372895,0.00000000,0.00000000,0.06755368,MS,14.06445423,0.28772245,5.59496039,47.93099513,26.45496750693183,374.00000000,0.06204421,1.63151715,0.03081533,0.01958790,0.09364325,0.01122743,2.96706979,0.12006720,5.30018132,0.00013117,17.00225980,2.35841214,5.59496039,70.46762422,7.33587342,1.69911211,0.03801735,27.49750835731353,6.47372216,0.48250018,0.00000000,3.26319297,1,0.00000000,64.78635821,54.16748330,0.13187044,1.81874830,1.27158191,0.00523930,0.19407920,38.381720259651324,67.09284259,0.00853693,0.30493591
0.05546721,26.67133106704467,34.427670763349006,2.90358030,0.00000000,0.00000000,0.06704338,MS,13.99254904,0.28754402,5.60735849,47.78801191,26.20294014076553,375.00000000,0.06176497,1.62240535,0.03086054,0.01961302,0.09342497,0.01124752,2.98098386,0.11993910,5.30147961,0.00013129,16.97531301,2.35607828,5.60735849,70.36833389,7.31898053,1.71697095,0.03795776,27.355784941963567,6.48315904,0.48127670,0.00000000,3.28846116,1,0.00000000,64.64033120,54.01957834,0.13221395,1.81638176,1.27439966,0.00523867,0.19411904,38.16061634294238,66.96756942,0.00857164,0.30448446
0.05534516,26.490149513888454,34.220309300500766,2.50274211,0.00000000,0.00000000,0.06657731,MS,13.92302583,0.28737395,5.61852632,47.63413435,25.98970761368119,376.00000000,0.06149059,1.60978986,0.03090510,0.01963749,0.09325411,0.01126761,2.99456402,0.11981595,5.29898777,0.00013140,16.95353289,2.34730359,5.61852632,70.27717362,7.30373811,1.73402696,0.03790895,27.220769454007964,6.49196608,0.48039450,0.00000000,3.31136885,1,0.00000000,64.51814176,53.87277169,0.13255764,1.81532633,1.27693780,0.00523951,0.19411984,37.933835527235246,66.85925961,0.00860560,0.30402685
0.05524446,26.320680810787785,34.01365887024179,2.33200061,0.00000000,0.00000000,0.06612781,MS,13.85550694,0.28720521,5.62909964,47.47379018,25.79440647161706,377.00000000,0.06121755,1.59603318,0.03095035,0.01966264,0.09310693,0.01128771,3.00787998,0.11969479,5.29523417,0.00013152,16.93383908,2.35486125,5.62909964,70.18760490,7.28930689,1.75050818,0.03786247,27.08855843887133,6.50007896,0.47968960,0.00000000,3.33263753,1,0.00000000,64.40794747,53.72548541,0.13290282,1.81472272,1.27934083,0.00524108,0.19409828,37.70390042619678,66.75827840,0.00863879,0.30357622
0.05515281,26.165131211258203,33.80759146022206,2.22638096,0.00000000,0.00000000,0.06567912,MS,13.78985546,0.28703629,5.63885665,47.30669823,25.60684592146833,378.00000000,0.06094547,1.58199481,0.03099560,0.01968779,0.09298276,0.01130781,3.02095092,0.11957495,5.29114578,0.00013163,16.91583526,2.35450437,5.63885665,70.10884471,7.27597401,1.76655430,0.03782995,26.97906308237947,6.50754429,0.47916035,0.00000000,3.35252155,1,0.00000000,64.30319617,53.57771244,0.13324881,1.81426469,1.28155833,0.00524316,0.19405353,37.46955539639076,66.66521894,0.00867123,0.30312592
0.05506760,26.013060368290247,33.60172311772484,2.17859822,0.00000000,0.00000000,0.06523619,MS,13.72591340,0.28686566,5.64851180,47.13649815,25.425195467066704,379.00000000,0.06067365,1.56833144,0.03104086,0.01971295,0.09286648,0.01132791,3.03380139,0.11945572,5.28739656,0.00013174,16.89893215,2.35423942,5.64851180,70.03108997,7.26279261,1.78215201,0.03779888,26.869495919351305,6.51438596,0.47869522,0.00000000,3.37123336,1,0.00000000,64.20227305,53.42920403,0.13359562,1.81389426,1.28375268,0.00524557,0.19399918,37.23437973472412,66.57474124,0.00870293,0.30267597
0.05498598,25.864041773273485,33.39586567443875,2.15808757,0.00000000,0.00000000,0.06479391,MS,13.66358336,0.28669261,5.65805868,46.96336229,25.246384640735535,380.00000000,0.06040176,1.55489188,0.03108613,0.01973811,0.09275666,0.01134802,3.04644430,0.11933679,5.28385178,0.00013185,16.88285235,2.35402537,5.65805868,69.95547028,7.24977200,1.79734830,0.03777068,26.763217675312045,6.52062061,0.47828500,0.00000000,3.38888055,1,0.00000000,64.10337396,53.27984125,0.13394324,1.81355737,1.28592243,0.00524823,0.19393595,36.99822410506414,66.48635808,0.00873393,0.30222641
0.05490848,25.714201297168366,33.18994721555224,2.14627598,0.00000000,0.00000000,0.06435673,MS,13.60279145,0.28651697,5.66778214,46.78862240,25.07140570384554,381.00000000,0.06012970,1.54180766,0.03113142,0.01976328,0.09264817,0.01136814,3.05888798,0.11921803,5.28065029,0.00013197,16.86751553,2.35381320,5.66778214,69.87750814,7.23653919,1.81212071,0.03773969,26.64942173305547,6.52626692,0.47789109,0.00000000,3.40551362,1,0.00000000,64.00686930,53.12959125,0.13429167,1.81323088,1.28813230,0.00525110,0.19386880,36.76253957752701,66.39823967,0.00876423,0.30177722
0.05483165,25.56626839788726,32.983850276042645,2.14961868,0.00000000,0.00000000,0.06391707,MS,13.54345119,0.28633839,5.67744771,46.61138964,24.896059935203695,382.00000000,0.05985727,1.52924119,0.03117671,0.01978846,0.09254386,0.01138825,3.07114398,0.11909927,5.27795585,0.00013208,16.85273923,2.35362176,5.67744771,69.80221551,7.22340375,1.82654017,0.03771221,26.54071777191667,6.53134619,0.47753598,0.00000000,3.42121692,1,0.00000000,63.91052294,52.97839238,0.13464092,1.81292077,1.29032903,0.00525413,0.19379453,36.52601250486784,66.31142490,0.00879386,0.30132844
0.05475629,25.418412665940316,32.77759537251572,2.14638881,0.00000000,0.00000000,0.06347925,MS,13.48550751,0.28615716,5.68720336,46.43230274,24.72131103879011,383.00000000,0.05958455,1.51716618,0.03122201,0.01981364,0.09244161,0.01140837,3.08321744,0.11898057,5.27574622,0.00013219,16.83857727,2.35341260,5.68720336,69.72727632,7.21017271,1.84058793,0.03768532,26.431292646759864,6.53587977,0.47720285,0.00000000,3.43600346,1,0.00000000,63.81486517,52.82628280,0.13499097,1.81258853,1.29254622,0.00525734,0.19371555,36.28941834171979,66.22515509,0.00882285,0.30088007
0.05469095,25.269972112518467,32.56999846131261,2.13478517,0.00000000,0.00000000,0.06304031,MS,13.42885817,0.28597246,5.69691606,46.25011132,24.545225457751393,384.00000000,0.05930998,1.50563119,0.03127014,0.01984164,0.09234507,0.01142850,3.09512615,0.11886162,5.27406613,0.00013231,16.82378564,2.38679325,5.69691606,69.64875436,7.19702926,1.85427653,0.03765412,26.322634523243593,6.53975514,0.47692153,0.00000000,3.44982394,1,0.00000000,63.72042432,52.67214006,0.13534464,1.81223409,1.29475365,0.00526082,0.19362739,36.05153818203409,66.13772794,0.00885121,0.30045916
0.05575240,25.61829717927487,32.74274949732447,3.87692568,90.76373883,0.00000000,0.06453700,MS,13.48173602,0.28779069,5.70304189,46.20353520,25.172383302179934,385.00000000,0.06000752,1.52064807,0.03131538,0.01986676,0.09376148,0.01144862,3.08547393,0.11971386,5.29892250,0.00405064,17.07549622,10.23745691,5.70304189,69.87924121,7.19180759,1.82057641,0.03800908,26.27237169851085,6.54381218,0.48323388,90.76915260,3.38419340,1,90.76915260,64.36609664,52.84898398,0.13569623,9.69734831,1.29614588,0.00534726,0.19402920,36.18552621985204,66.60101810,0.00887971,0.30001078
0.05627000,25.840661951558708,32.940499615835414,6.40489807,90.95046699,0.00000000,0.06583218,MS,13.53102880,0.28965083,5.70340109,46.33847072,25.480325722923812,386.00000000,0.06069195,1.50650841,0.03136061,0.01989186,0.09456125,0.01146875,3.07591091,0.12055337,5.29532825,0.00405476,17.19739078,9.00831422,5.70340109,70.04862827,7.19053302,1.80234854,0.03829125,26.37018561978335,6.54868709,0.48470680,90.95600648,3.35873495,1,90.95600648,64.64926379,53.03011331,0.13604867,8.46832647,1.29622752,0.00539321,0.19508958,36.38183923758069,66.83566037,0.00890940,0.29956249
0.05665082,25.998347536024596,33.132416998993634,7.61854876,91.13824616,0.00000000,0.06686689,MS,13.57688512,0.29149682,5.70381472,46.51567882,25.677714210879373,387.00000000,0.06136480,1.52208546,0.03140584,0.01991695,0.09518471,0.01148889,3.06703861,0.12138170,5.32252886,0.00405889,17.28710433,8.89164057,5.70381472,70.18498409,7.18958567,1.78856026,0.03853389,26.46972851081044,6.55438909,0.48486421,91.14394256,3.34408331,1,91.14394256,64.84261013,53.20633896,0.13640203,8.35176440,1.29632153,0.00542916,0.19631211,36.59147192649893,67.00537806,0.00894032,0.29911404
0.05698113,26.132959604885464,33.32208332950482,8.13498116,91.15105157,0.00000000,0.06779037,MS,13.62009744,0.29334336,5.70371884,46.70920065,25.836255494795246,388.00000000,0.06203227,1.54934440,0.03145105,0.01994203,0.09573828,0.01150902,3.05867096,0.12220507,5.36193404,0.00404866,17.36235188,8.76538464,5.70371884,70.30477856,7.18955022,1.77716379,0.03875714,26.569176912746865,6.56086994,0.48449299,91.15566738,3.33484169,1,91.15566738,65.00239609,53.38010067,0.13675638,8.22561028,1.29629974,0.00546064,0.19760508,36.80516340586046,67.14892726,0.00897241,0.29866534
0.05729391,26.260244787994658,33.51162215475314,8.37918245,91.37216304,0.00000000,0.06867247,MS,13.66140151,0.29520109,5.70306165,46.90959789,25.981352743182136,389.00000000,0.06269962,1.57959780,0.03149626,0.01996710,0.09626596,0.01152916,3.05065790,0.12302878,5.40454882,0.00405517,17.43098211,8.67691003,5.70306165,70.41686156,7.19041665,1.76714303,0.03897205,26.670251821620884,6.56805671,0.48390630,91.37800485,3.32855461,1,91.37800485,65.14969514,53.55311260,0.13711172,8.13722842,1.29615038,0.00549011,0.19893513,37.020609324324404,67.28204059,0.00900558,0.29821636
0.05759799,26.385157245904107,33.70126758974882,8.51888129,91.56120228,0.00000000,0.06953830,MS,13.70100770,0.29707116,5.70181613,47.11344331,26.120891663812518,390.00000000,0.06336767,1.60963126,0.03154146,0.01999216,0.09678094,0.01154929,3.04295605,0.12385361,5.44703822,0.00405929,17.49529608,8.59354301,5.70181613,70.52469687,7.19218462,1.75818545,0.03918295,26.77362119705854,6.57588755,0.48320354,91.56728950,3.32444682,1,91.56728950,65.29017121,53.72554606,0.13746806,8.05394543,1.29586730,0.00551827,0.20029022,37.236437999694374,67.40943332,0.00903974,0.29776711
0.05789875,26.516279586288555,33.89414328418352,8.59713375,91.75021681,0.00000000,0.07039933,MS,13.73920918,0.29896193,5.70010664,47.31867568,26.26115852262242,391.00000000,0.06403819,1.63864316,0.03158665,0.02001721,0.09729890,0.01156944,3.03545599,0.12468137,5.48855534,0.00406338,17.55849773,8.42588808,5.70010664,70.63606144,7.19429167,1.74980839,0.03940015,26.891181508868378,6.58431436,0.48248261,91.75655446,3.32149659,1,91.75655446,65.42721017,53.89867759,0.13782540,7.88636592,1.29547878,0.00554614,0.20166303,37.453834229358094,67.53647873,0.00907486,0.29731759
0.05814331,26.62755015656012,34.078954267109125,8.70117707,89.05365768,0.00000000,0.07120695,MS,13.77271909,0.30080789,5.69890171,47.52421000,26.375500783483353,392.00000000,0.06467944,1.66447936,0.03163184,0.02004226,0.09775821,0.01158958,3.02877230,0.12548030,5.52692156,0.00384620,17.61245788,7.98227336,5.69890171,70.74439037,7.19547671,1.74323931,0.03961490,26.997486400616538,6.59323922,0.48144970,89.03863962,3.32198774,1,89.03863962,65.52955416,54.06245395,0.13818376,7.44281803,1.29520493,0.00557114,0.20304968,37.66643052154614,67.64278019,0.00911079,0.29686783
0.05841751,26.745137419453602,34.26393107225339,8.72710287,89.24136996,0.00000000,0.07200042,MS,13.80510465,0.30266627,5.69777670,47.72328219,26.504861435976025,393.00000000,0.06532248,1.68922992,0.03167702,0.02006730,0.09824235,0.01160972,3.02228818,0.12628146,5.56423522,0.00385030,17.67094816,7.92289159,5.69777670,70.84803828,7.19652894,1.73649787,0.03982485,27.097588814158836,6.60259848,0.48058151,89.22661353,3.32174235,1,89.22661353,65.64848804,54.22577656,0.13854314,7.38349424,1.29494925,0.00559763,0.20442392,37.87732426454236,67.75624802,0.00914745,0.29641782
0.05869569,26.864690250376498,34.44880274414964,8.75097607,89.42872313,0.00000000,0.07279962,MS,13.83641548,0.30453628,5.69643191,47.92100983,26.637826048867215,394.00000000,0.06596724,1.71207274,0.03172220,0.02009233,0.09873098,0.01162987,3.01599718,0.12708479,5.59964682,0.00385436,17.72935988,7.87345999,5.69643191,70.95094733,7.19786922,1.73011221,0.04003529,27.1972955623306,6.61236334,0.47973000,89.41422821,3.32209246,1,89.41422821,65.76864860,54.38851404,0.13890352,7.33411193,1.29464362,0.00562414,0.20580530,38.08712906526323,67.87006438,0.00918481,0.29596761
0.05897389,26.984602859589803,34.6330803592949,8.79072080,89.56560956,0.00000000,0.07360029,MS,13.86663465,0.30641573,5.69489867,48.11794171,26.77160262155872,395.00000000,0.06661295,1.73333221,0.03176738,0.02011735,0.09921973,0.01165002,3.00990512,0.12788951,5.63348220,0.00385422,17.78699957,7.81950491,5.69489867,71.05284909,7.19946216,1.72414516,0.04024584,27.2967209289515,6.62250215,0.47886892,89.54872874,3.32320116,1,89.54872874,65.88769691,54.55033380,0.13926493,7.28019758,1.29429515,0.00565046,0.20719600,38.29569851899442,67.98280315,0.00922282,0.29551720
0.05925202,27.104689778659928,34.81667923223104,8.83518433,89.74571349,0.00000000,0.07440149,MS,13.89585581,0.30830466,5.69319994,48.31409881,26.905847855684407,396.00000000,0.06725990,1.75335911,0.03181255,0.02014237,0.09970850,0.01167018,3.00399669,0.12869594,5.66609897,0.00385685,17.84391667,7.78357624,5.69319994,71.15375470,7.20127791,1.71856342,0.04045648,27.395911022847706,6.63298542,0.47799782,89.72952657,3.32501393,1,89.72952657,66.00559643,54.71124234,0.13962735,7.24430103,1.29390908,0.00567660,0.20859615,38.50299334064945,68.09444897,0.00926146,0.29506661
0.05861364,26.672599299455555,34.5898690178118,6.08108029,0.00000000,0.00000000,0.07372597,MS,13.81949383,0.30803639,5.71522215,48.27887783,26.254101089210813,397.00000000,0.06692741,1.75329288,0.03185772,0.02016739,0.09896692,0.01169033,3.01917246,0.12852336,5.67863913,0.00013371,17.75450279,2.50130934,5.71522215,71.03003571,7.17302689,1.74294713,0.04035328,27.28047321596353,6.64340109,0.47336862,0.00000000,3.36989426,1,0.00000000,65.59267352,54.55381342,0.13999079,1.96205764,1.29891412,0.00565618,0.20906946,38.337656073863194,67.80973134,0.00930015,0.29461586
0.05835330,26.414980851367897,34.37552228045412,3.95676417,0.00000000,0.00000000,0.07308184,MS,13.74753789,0.30782558,5.73055461,48.15713115,25.924188350760357,398.00000000,0.06661997,1.75272624,0.03190289,0.02019240,0.09863134,0.01171049,3.03357734,0.12837626,5.68982509,0.00013381,17.71664842,2.49145441,5.73055461,70.92587193,7.15314251,1.76200083,0.04027804,27.126022402910742,6.65321129,0.47148210,0.00000000,3.39873326,1,0.00000000,65.39630003,54.40431389,0.14035519,1.95219462,1.30239878,0.00565212,0.20919424,38.128775075220815,67.65440914,0.00933813,0.29416519
0.05819402,26.21338347097739,34.166010653450044,2.99788025,0.00000000,0.00000000,0.07253826,MS,13.67849820,0.30763781,5.74300696,48.01181025,25.679756107002184,399.00000000,0.06632263,1.74304935,0.03194981,0.02021915,0.09841256,0.01173065,3.04752134,0.12824041,5.69125746,0.00013377,17.68974764,2.50999702,5.74300696,70.83271973,7.13693307,1.77965513,0.04021854,26.98551307834641,6.66229357,0.47036653,0.00000000,3.42319118,1,0.00000000,65.25561874,54.25717426,0.14072223,1.94991655,1.30522885,0.00565184,0.20922525,37.90666029385337,67.53482824,0.00937533,0.29373075
0.05799511,26.035387820481432,33.96770952186876,2.74009603,0.00000000,0.00008161,0.07207464,MS,13.60841913,0.30737268,5.75805325,47.87695614,25.4769058989879,400.00000000,0.06602908,1.72973524,0.03191331,0.02020697,0.09807288,0.01170634,3.06183218,0.12807204,5.68876494,0.00013279,17.69509234,2.48771986,5.75365701,70.79094649,7.11727825,1.79844742,0.04007777,26.843547127533324,6.67431663,0.46857610,0.00000000,3.45038833,1,0.00000000,65.15746434,54.12515836,0.14100673,1.94913940,1.30864847,0.00564709,0.20929979,37.68460591291959,67.45960324,0.00941124,0.29253189
0.05780981,25.866955927435114,33.76984761098767,2.64275579,0.00000000,0.00016323,0.07161944,MS,13.54021885,0.30710679,5.77250367,47.73735408,25.288712181497687,401.00000000,0.06573639,1.71586198,0.03187678,0.02019475,0.09775019,0.01168203,3.07589919,0.12790490,5.68563751,0.00013180,17.70139066,2.48510435,5.76366536,70.75133874,7.09845496,1.81683401,0.03994038,26.70390756055162,6.68565102,0.46690762,0.00000000,3.47635290,1,0.00000000,65.06690979,53.99252550,0.14129208,1.94681917,1.31193265,0.00564263,0.20935660,37.45976794961345,67.38954703,0.00944630,0.29133751
0.05763353,25.709182219425387,33.57227788684939,2.56752999,0.00000000,0.00024484,0.07116305,MS,13.47379769,0.30683961,5.78634060,47.59214656,25.10806424541478,402.00000000,0.06544430,1.70212602,0.03184023,0.02018251,0.09744725,0.01165772,3.08973462,0.12773874,5.68261902,0.00013081,17.70913649,2.48246638,5.77301829,70.71934628,7.08047115,1.83478509,0.03981372,26.57934829848032,6.69631690,0.46538113,0.00000000,3.50097356,1,0.00000000,64.98130067,53.85919350,0.14157827,1.94447038,1.31507741,0.00563863,0.20939236,37.2316142307981,67.32567621,0.00948053,0.29014762
0.05746330,25.554560136279182,33.37477905125048,2.52698490,0.00000000,0.00032646,0.07071152,MS,13.40904771,0.30657024,5.80007526,47.44400899,24.932489337789065,403.00000000,0.06515239,1.68860785,0.03180366,0.02017024,0.09715235,0.01163342,3.10335352,0.12757312,5.67979441,0.00012981,17.71780225,2.47990985,5.78222717,70.68859665,7.06268151,1.85230072,0.03968904,26.455217880212096,6.70633188,0.46391616,0.00000000,3.52443306,1,0.00000000,64.89891608,53.72502324,0.14186531,1.94219688,1.31819892,0.00563491,0.20941789,37.00270499832608,67.26413819,0.00951396,0.28896221
0.05729720,25.40412170893563,33.177224870924746,2.50463763,0.00000000,0.00040807,0.07025929,MS,13.34588196,0.30629825,5.81359628,47.29267006,24.760083871033466,404.00000000,0.06486043,1.67545423,0.03176706,0.02015794,0.09686604,0.01160912,3.11676692,0.12740783,5.67731972,0.00012880,17.72716820,2.47738139,5.79118231,70.66095915,7.04522462,1.86943643,0.03956884,26.336713402628035,6.71571469,0.46251739,0.00000000,3.54682439,1,0.00000000,64.81862369,53.58994446,0.14215319,1.93994536,1.32127188,0.00563140,0.20943221,36.77242026474549,67.20516094,0.00954660,0.28778129
0.05713396,25.254876034093538,32.97956567197397,2.48731677,0.00000000,0.00048969,0.06980945,MS,13.28422940,0.30602358,5.82715522,47.13898193,24.589040240986556,405.00000000,0.06456836,1.66276231,0.03173044,0.02014562,0.09658481,0.01158482,3.12998280,0.12724280,5.67529648,0.00012778,17.73737227,2.47485856,5.80013453,70.63479667,7.02778522,1.88615443,0.03945085,26.21916027030315,6.72448542,0.46116012,0.00000000,3.56813868,1,0.00000000,64.73967355,53.45394325,0.14244191,1.93769335,1.32435346,0.00562815,0.20943877,36.54188450132369,67.14758457,0.00957849,0.28660485
0.05697311,25.106222851433795,32.781722905892316,2.48793990,0.00000000,0.00057130,0.06936084,MS,13.22402026,0.30574601,5.84076024,46.98335473,24.419401314836726,406.00000000,0.06427604,1.65050189,0.03169380,0.02013327,0.09630675,0.01156053,3.14300952,0.12707789,5.67369448,0.00012813,17.74809586,2.46501916,5.80909168,70.60904238,7.01034985,1.90249903,0.03933364,26.10105475188828,6.73266104,0.45983140,0.00000000,3.58849380,1,0.00000000,64.66180536,53.31697974,0.14273147,1.92811867,1.32744551,0.00562505,0.20943926,36.31115883457048,67.09077816,0.00960963,0.28543288
0.05681355,24.95760946001025,32.58361092286069,2.49207249,0.00000000,0.00065292,0.06891272,MS,13.16518310,0.30546532,5.85443305,46.82596474,24.250050060912358,407.00000000,0.06398335,1.63872449,0.03165714,0.02012089,0.09603089,0.01153625,3.15585632,0.12691298,5.67257023,0.00012714,17.75922999,2.46237062,5.81807506,70.58380550,6.99290009,1.91849187,0.03921734,25.98263984818227,6.74026017,0.45852484,0.00000000,3.60794862,1,0.00000000,64.58434640,53.17901320,0.14302188,1.92572879,1.33055297,0.00562206,0.20943443,36.08032200081567,67.03442068,0.00964005,0.28426537
