t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,height,minerals_plant,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
1135,1,MS,4.00731,True,0,22.40000,0.00294,1,19263.41337,19263.41337,120,0.10703,0.98016,12,1.41753,reproductive,1144.82898,2.75116,2.50333,8242768.62151
1136,1,MS,6.67408,True,0,26.90000,0.00699,1,23974.47000,23974.47000,120,0.10703,0.97824,12,1.42025,reproductive,1148.15876,3.25999,3.38247,8266743.09151
1137,1,MS,5.97471,True,0,26.90000,0.00699,1,23974.47000,23974.47000,120,0.10703,0.97824,12,1.42025,reproductive,1148.15876,3.71240,3.40023,8266743.09151
1138,1,MS,8.51438,True,0,29.90000,0.00979,1,24394.95908,24394.95908,120,0.10703,0.97628,12,1.42301,reproductive,1151.54695,4.01192,4.08358,8291138.05059
1139,1,MS,7.21344,True,0,29.90000,0.00979,1,24394.95908,24394.95908,120,0.10703,0.97628,12,1.42301,reproductive,1151.54695,4.34082,4.10719,8291138.05059
1140,1,MS,9.44386,True,0,32.00000,0.01096,1,23090.33786,23090.33786,120,0.10703,0.97445,12,1.42562,reproductive,1154.75394,4.68198,4.61111,8314228.38845
1141,1,MS,7.64159,True,0,32.00000,0.01096,1,23090.33786,23090.33786,120,0.10703,0.97445,12,1.42562,reproductive,1154.75394,4.86364,4.63371,8314228.38845
1142,1,MS,9.52591,True,0,32.40000,0.01000,1,22714.91797,22714.91797,120,0.10703,0.97266,12,1.42819,reproductive,1157.90879,4.86483,4.68642,8336943.30642
1143,1,MS,7.56999,True,0,32.40000,0.01000,1,22714.91797,22714.91797,120,0.10703,0.97266,12,1.42819,reproductive,1157.90879,5.19187,4.70192,8336943.30642
1144,1,MS,8.36346,True,0,28.20000,0.00378,1,24494.55034,24494.55034,120,0.10703,0.97075,12,1.43095,reproductive,1161.31081,3.65559,3.60143,8361437.85676
1145,1,MS,5.57209,True,0,28.20000,0.00378,1,24494.55034,24494.55034,120,0.10703,0.97075,12,1.43095,reproductive,1161.31081,2.96827,3.58955,8361437.85676
1146,1,MS,6.97058,True,0,25.50000,0.00196,1,22903.42687,22903.42687,120,0.10703,0.96897,12,1.43354,reproductive,1164.49184,3.03508,2.99538,8384341.28363
1147,1,MS,4.75414,True,0,25.50000,0.00196,1,22903.42687,22903.42687,120,0.10703,0.96897,12,1.43354,reproductive,1164.49184,2.76379,2.97903,8384341.28363
1148,1,MS,5.63658,True,0,23.00000,0.00084,1,20054.39158,20054.39158,120,0.10703,0.96741,12,1.43580,reproductive,1167.27718,2.55129,2.50422,8404395.67521
1149,1,MS,3.97534,True,0,23.00000,0.00084,1,20054.39158,20054.39158,120,0.10703,0.96741,12,1.43580,reproductive,1167.27718,2.49963,2.48801,8404395.67521
1150,1,MS,4.66489,True,0,21.10000,0.00053,1,17493.46099,17493.46099,120,0.10703,0.96605,12,1.43778,reproductive,1169.70682,2.23260,2.19462,8421889.13620
1151,1,MS,3.40792,True,0,21.10000,0.00053,1,17493.46099,17493.46099,120,0.10703,0.96605,12,1.43778,reproductive,1169.70682,2.25935,2.18236,8421889.13620
1152,1,MS,3.84415,True,0,18.90000,0.00055,1,14514.74587,14514.74587,120,0.10703,0.96491,12,1.43941,reproductive,1171.72276,1.91463,1.85955,8436403.88207
1153,1,MS,2.83002,True,0,18.90000,0.00055,1,14514.74587,14514.74587,120,0.10703,0.96491,12,1.43941,reproductive,1171.72276,1.84193,1.85075,8436403.88207
1154,1,MS,3.46012,True,0,18.20000,0.00047,1,13609.69898,13609.69898,120,0.10703,0.96384,12,1.44095,reproductive,1173.61300,1.81821,1.76267,8450013.58105
1155,1,MS,2.57211,True,0,18.20000,0.00047,1,13609.69898,13609.69898,120,0.10703,0.96384,12,1.44095,reproductive,1173.61300,1.74755,1.75492,8450013.58105
1156,1,MS,3.30305,True,0,18.20000,0.00052,1,13609.69898,13609.69898,120,0.10703,0.96277,12,1.44248,reproductive,1175.50323,1.80957,1.88559,8463623.28004
1157,1,MS,2.65537,True,0,18.20000,0.00052,1,13609.69898,13609.69898,120,0.10703,0.96277,12,1.44248,reproductive,1175.50323,2.11140,1.77269,8463623.28004
1158,1,MS,4.42325,True,0,22.70000,0.00282,1,19661.99862,19661.99862,120,0.10703,0.96122,12,1.44469,reproductive,1178.23407,2.43836,2.45866,8483285.27866
1159,1,MS,3.93279,True,0,22.70000,0.00282,1,19661.99862,19661.99862,120,0.10703,0.96122,12,1.44469,reproductive,1178.23407,2.95541,2.42907,8483285.27866
1160,1,MS,6.55700,True,0,27.70000,0.00631,1,24353.48191,24353.48191,120,0.10703,0.95929,12,1.44743,reproductive,1181.61649,3.40219,3.32548,8507638.76057
1161,1,MS,5.68575,True,0,27.70000,0.00631,1,24353.48191,24353.48191,120,0.10703,0.95929,12,1.44743,reproductive,1181.61649,3.86985,3.33310,8507638.76057
1162,1,MS,8.11042,True,0,30.60000,0.00819,1,24096.14479,24096.14479,120,0.10703,0.95738,12,1.45014,reproductive,1184.96318,4.14923,3.99174,8531734.90536
1163,1,MS,6.74604,True,0,30.60000,0.00819,1,24096.14479,24096.14479,120,0.10703,0.95738,12,1.45014,reproductive,1184.96318,4.54384,4.00569,8531734.90536
1164,1,MS,8.79885,True,0,32.80000,0.00928,1,22305.99061,22305.99061,120,0.10703,0.95561,12,1.45265,reproductive,1188.06124,4.86392,4.46332,8554040.89598
1165,1,MS,7.04931,True,0,32.80000,0.00928,1,22305.99061,22305.99061,120,0.10703,0.95561,12,1.45265,reproductive,1188.06124,5.21873,4.47638,8554040.89598
1166,1,MS,8.72968,True,0,33.80000,0.00883,1,21159.46188,21159.46188,120,0.10703,0.95395,12,1.45503,reproductive,1191.00005,5.25644,4.65456,8575200.35785
1167,1,MS,6.72174,True,0,33.80000,0.00883,1,21159.46188,21159.46188,120,0.10703,0.95395,12,1.45503,reproductive,1191.00005,5.40296,4.66256,8575200.35785
1168,1,MS,8.28828,True,0,33.80000,0.00726,1,21159.46188,21159.46188,120,0.10703,0.95231,12,1.45740,reproductive,1193.93886,5.28584,4.59454,8596359.81973
1169,1,MS,6.04928,True,0,33.80000,0.00726,1,21159.46188,21159.46188,120,0.10703,0.95231,12,1.45740,reproductive,1193.93886,5.16644,4.59349,8596359.81973
1170,1,MS,7.45753,True,0,30.80000,0.00406,1,23984.54447,23984.54447,120,0.10703,0.95045,12,1.46009,reproductive,1197.27005,4.28235,3.83056,8620344.36421
1171,1,MS,5.06190,True,0,30.80000,0.00406,1,23984.54447,23984.54447,120,0.10703,0.95045,12,1.46009,reproductive,1197.27005,3.98135,3.81499,8620344.36421
1172,1,MS,6.41319,True,0,27.60000,0.00217,1,24316.24548,24316.24548,120,0.10703,0.94856,12,1.46282,reproductive,1200.64731,3.40745,3.07086,8644660.60969
1173,1,MS,4.08769,True,0,27.60000,0.00217,1,24316.24548,24316.24548,120,0.10703,0.94856,12,1.46282,reproductive,1200.64731,2.71493,3.04834,8644660.60969
1174,1,MS,5.49228,True,0,24.80000,0.00128,1,22204.27485,22204.27485,120,0.10703,0.94683,12,1.46531,reproductive,1203.73123,2.78592,2.59945,8666864.88454
1175,1,MS,3.81517,True,0,24.80000,0.00128,1,22204.27485,22204.27485,120,0.10703,0.94683,12,1.46531,reproductive,1203.73123,2.61778,2.58210,8666864.88454
1176,1,MS,2.81223,True,0,12.80000,0.00033,1,7854.96014,7854.96014,120,0.10703,0.94621,12,1.46619,reproductive,1204.82220,1.22599,1.17030,8674719.84468
1177,1,MS,2.22506,True,0,12.80000,0.00033,1,7854.96014,7854.96014,120,0.10703,0.94621,12,1.46619,reproductive,1204.82220,1.28801,1.16578,8674719.84468
1178,1,MS,2.37558,True,0,12.80000,0.00053,1,7854.96014,7854.96014,120,0.10703,0.94559,12,1.46707,reproductive,1205.91317,1.22834,1.15093,8682574.80482
1179,1,MS,1.80329,True,0,12.80000,0.00053,1,7854.96014,7854.96014,120,0.10703,0.94559,12,1.46707,reproductive,1205.91317,1.12174,1.14709,8682574.80482
1180,1,MS,2.03025,True,0,11.90000,0.00040,1,7121.53093,7121.53093,120,0.10703,0.94504,12,1.46787,reproductive,1206.90227,1.15446,1.26093,8689696.33575
1181,1,MS,1.68968,True,0,11.90000,0.00040,1,7121.53093,7121.53093,120,0.10703,0.94504,12,1.46787,reproductive,1206.90227,1.30584,1.11690,8689696.33575
1182,1,MS,2.21360,True,0,14.10000,0.00097,1,9026.07402,9026.07402,120,0.10703,0.94433,12,1.46888,reproductive,1208.15589,1.33963,1.36349,8698722.40977
1183,1,MS,2.00635,True,0,14.10000,0.00097,1,9026.07402,9026.07402,120,0.10703,0.94433,12,1.46888,reproductive,1208.15589,1.54810,1.31772,8698722.40977
1184,1,MS,2.89971,True,0,16.30000,0.00225,1,11320.93591,11320.93591,120,0.10703,0.94344,12,1.47014,reproductive,1209.72824,1.55175,1.58528,8710043.34568
1185,1,MS,2.72099,True,0,16.30000,0.00225,1,11320.93591,11320.93591,120,0.10703,0.94344,12,1.47014,reproductive,1209.72824,1.64223,1.56577,8710043.34568
1186,1,MS,4.04039,True,0,18.40000,0.00367,1,13865.30233,13865.30233,120,0.10703,0.94235,12,1.47170,reproductive,1211.65398,1.78656,1.85127,8723908.64801
1187,1,MS,3.65665,True,0,18.40000,0.00367,1,13865.30233,13865.30233,120,0.10703,0.94235,12,1.47170,reproductive,1211.65398,1.74571,1.85891,8723908.64801
1188,1,MS,4.71484,True,0,18.50000,0.00273,1,13994.02850,13994.02850,120,0.10703,0.94125,12,1.47326,reproductive,1213.59759,1.80094,1.78716,8737902.67651
1189,1,MS,4.06344,True,0,18.50000,0.00273,1,13994.02850,13994.02850,120,0.10703,0.94125,12,1.47326,reproductive,1213.59759,1.94259,1.78961,8737902.67651
1190,1,MS,5.11973,True,0,19.70000,0.00307,1,15580.44336,15580.44336,120,0.10703,0.94004,12,1.47500,reproductive,1215.76154,1.96042,1.94421,8753483.11987
1191,1,MS,4.25149,True,0,19.70000,0.00307,1,15580.44336,15580.44336,120,0.10703,0.94004,12,1.47500,reproductive,1215.76154,1.92042,1.94594,8753483.11987
1192,1,MS,4.83547,True,0,18.40000,0.00194,1,13865.30233,13865.30233,120,0.10703,0.93896,12,1.47655,reproductive,1217.68728,1.80079,1.72172,8767348.42220
1193,1,MS,3.72679,True,0,18.40000,0.00194,1,13865.30233,13865.30233,120,0.10703,0.93896,12,1.47655,reproductive,1217.68728,1.69022,1.71938,8767348.42220
1194,1,MS,4.11563,True,0,17.00000,0.00125,1,12132.98061,12132.98061,120,0.10703,0.93801,12,1.47791,reproductive,1219.37242,1.64246,1.55330,8779481.40281
1195,1,MS,3.17083,True,0,17.00000,0.00125,1,12132.98061,12132.98061,120,0.10703,0.93801,12,1.47791,reproductive,1219.37242,1.60372,1.54910,8779481.40281
1196,1,MS,3.44858,True,0,15.90000,0.00067,1,10874.31848,10874.31848,120,0.10703,0.93717,12,1.47912,reproductive,1220.88274,1.52647,1.40319,8790355.72128
1197,1,MS,2.58419,True,0,15.90000,0.00067,1,10874.31848,10874.31848,120,0.10703,0.93717,12,1.47912,reproductive,1220.88274,1.47735,1.39690,8790355.72128
1198,1,MS,2.65337,True,0,13.50000,0.00038,1,8468.79056,8468.79056,120,0.10703,0.93652,12,1.48007,reproductive,1222.05896,1.29626,1.19626,8798824.51185
