N_content_mstruct,NNI,C_N_ratio_shoot,Cont_WSC_DM_laminae,Cont_WSC_DM_shoot,mstruct,dry_mass_phloem,N_content_shoot,NS_roots,C_exudated,Total_Photosynthesis,Cont_WSC_DM_stem,NS_shoot,mstruct_stem,N_content_roots,sum_NSC_g,sum_dry_mass_laminae,C_respired_roots,N_content_mstruct_roots,mstruct_shoot,Cont_WSC_DM,shoot_roots_ratio,sum_dry_mass,sum_dry_mass_shoot,sum_dry_mass_stem,plant,C_N_ratio,sum_respi_shoot,Tillers_Photosynthesis_An,sum_N_g,sum_dry_mass_roots,N_content,senesced_mstruct,N_content_total_DM_shoot,Tillers_Photosynthesis,C_respired_shoot,sum_respi_roots,axis,Total_Transpiration,t,NS_laminae,sum_N_g_shoot,shoot_roots_mstruct_ratio,N_content_mstruct_shoot,sum_C_g,NS_stem,NS,mstruct_laminae,Cont_WSC_DM_roots
3.58258177,0.87093662,10.95111995,21.43096973287309,22.230877473748514,0.05553250,0.01169501,3.83212114,26.49635831,3.32055774,49.11990425,23.798450931401874,48.71677252,0.00699114,1.01056558,0.01258750,0.02595968,1.49021491,1.37485104,0.02010636,22.623588583934474,0.81347285,0.08740294,0.03920650,0.01324681,1,18.60862350,2.13121008,49.07425268,0.00198950,0.04819644,2.27623595,0.00000000,3.83212114,49.11990425,2.22430331,0.33360045,MS,0.00368016,10.00000000,49.47850166,0.00150244,0.56755709,7.47246484,0.03702180,47.22401740,36.46381036,0.01311522,22.943048409812665
3.58601908,0.86598885,11.01219455,22.125035351864366,22.936615967744082,0.05563531,0.01226577,3.81035095,27.37138412,3.68909881,49.17686502,24.518934632537306,49.28220637,0.00699891,0.98950854,0.01304270,0.02621375,1.51714404,1.36242242,0.02011413,23.456991333596765,0.81088899,0.08856690,0.03965893,0.01344519,1,18.80726445,2.10964181,49.13250140,0.00199509,0.04890797,2.25263956,0.00000000,3.81035095,49.17686502,2.20249637,0.34499513,MS,0.00368520,11.00000000,49.96815257,0.00151114,0.56625753,7.51284841,0.03752224,47.94483402,37.18272243,0.01311522,23.878957988108045
3.58982350,0.86150597,11.06805109,22.7719723266381,23.590544729922808,0.05573940,0.01281168,3.79062625,28.24232457,3.96617903,49.22980336,25.178617776613383,49.80957104,0.00700667,0.96954680,0.01349456,0.02645491,1.54348472,1.35114021,0.02012189,24.2643622660195,0.80770501,0.08972691,0.04009110,0.01363619,1,19.00095907,2.09220698,49.18660358,0.00200095,0.04963581,2.23004008,0.00000000,3.79062625,49.22980336,2.18482825,0.35543778,MS,0.00368785,12.00000000,50.42424621,0.00151970,0.56494390,7.55248825,0.03801989,48.61706923,37.87883771,0.01311522,24.808608068321718
3.59305123,0.86846611,10.98014254,21.551458264918914,22.7682383845024,0.05584801,0.01269390,3.82125090,28.50954083,3.31098983,0.00000000,25.085555827500578,49.18829990,0.00701771,0.98596701,0.01337740,0.02598066,1.56671519,1.37915887,0.02013293,23.995767433498735,0.79312144,0.08958046,0.03962263,0.01364196,1,18.91240056,0.50969082,0.00000000,0.00200665,0.04995783,2.24005075,0.00000000,3.82125090,0.00000000,0.67097737,0.36327107,MS,0.00011271,13.00000000,49.51930205,0.00151408,0.56370947,7.52041535,0.03795053,48.55791727,37.65603076,0.01311522,24.96934704387631
3.59551581,0.87320102,10.92106030,20.851463825201492,22.19564673696319,0.05597261,0.01241615,3.84208450,28.52802792,2.81881723,0.00000000,24.74033301763833,48.75089298,0.00702888,1.00023666,0.01325747,0.02573918,1.58468856,1.39948099,0.02015905,23.716619943549215,0.78500441,0.08944395,0.03933542,0.01359624,1,18.82501624,0.50284135,0.00000000,0.00201250,0.05010853,2.25001681,0.00000000,3.84208450,0.00000000,0.83648777,0.37018757,MS,0.00011282,14.00000000,48.98759378,0.00151130,0.56288883,7.49688087,0.03788542,48.30279229,37.42158477,0.01313017,24.910590611977845
3.59858068,0.87731010,10.87015207,20.317643906515812,21.714341696150953,0.05611315,0.01213333,3.86016446,28.45040154,2.35866920,0.00000000,24.35545133376516,48.38698767,0.00704005,1.01304587,0.01314042,0.02560014,1.59790134,1.41586521,0.02020044,23.432197385962795,0.77975927,0.08933101,0.03913826,0.01353812,1,18.73453180,0.49929506,0.00000000,0.00201928,0.05019275,2.26044329,0.00000000,3.86016446,0.00000000,0.94201186,0.37499796,MS,0.00011295,15.00000000,48.59251542,0.00151080,0.56248708,7.47905284,0.03783021,47.99834144,37.18514345,0.01316039,24.771711288887627
3.60072144,0.88082403,10.82695591,19.875460175085067,21.297595241183718,0.05625208,0.01187128,3.87562573,28.32304630,1.99439375,0.00000000,23.98647959711832,48.06986684,0.00705122,1.02494808,0.01302395,0.02549220,1.60740164,1.42995486,0.02023970,23.153056799934372,0.77573313,0.08921749,0.03897487,0.01348267,1,18.64982511,0.49658961,0.00000000,0.00202548,0.05024263,2.27027321,0.00000000,3.87562573,0.00000000,0.96534779,0.37809845,MS,0.00011309,16.00000000,48.26464377,0.00151052,0.56202060,7.46315385,0.03777486,47.70159478,36.94949056,0.01318848,24.592399795843235
3.60298352,0.88400923,10.78797495,19.497215297369944,20.932599555421323,0.05638935,0.01163552,3.88964060,28.16556604,1.70585824,0.00000000,23.646853359491697,47.79525113,0.00706240,1.03620877,0.01291192,0.02540571,1.61429466,1.44249591,0.02027688,22.88256066666042,0.77262144,0.08911287,0.03884107,0.01343535,1,18.56733496,0.49441108,0.00000000,0.00203170,0.05027180,2.27991629,0.00000000,3.88964060,0.00000000,0.93828932,0.37998843,MS,0.00011322,17.00000000,47.98618868,0.00151078,0.56149267,7.45074095,0.03772323,47.43419590,36.72143434,0.01321448,24.389142433594298
3.60519140,0.88695434,10.75210735,19.15809841975792,20.60065065487947,0.05652699,0.01141893,3.90259908,27.98605243,1.49771996,0.00000000,23.329559584470026,47.54672335,0.00707359,1.04702544,0.01280218,0.02533531,1.61909965,1.45392036,0.02031412,22.615945115980686,0.77015684,0.08901393,0.03872803,0.01339272,1,18.48664821,0.49266733,0.00000000,0.00203791,0.05028590,2.28942358,0.00000000,3.90259908,0.00000000,0.93722588,0.38081642,MS,0.00011335,18.00000000,47.73881208,0.00151140,0.56096424,7.44014356,0.03767405,47.18334472,36.49647599,0.01324054,24.168037923251457
3.60732416,0.88970314,10.71878130,18.84888804367986,20.295016752303958,0.05666495,0.01121849,3.91469379,27.78926252,1.32983971,0.00000000,23.032287248241353,47.31877390,0.00708477,1.05748928,0.01269428,0.02527710,1.62254028,1.46444880,0.02035142,22.35238975529217,0.76819614,0.08891952,0.03863125,0.01335416,1,18.40764488,0.49113137,0.00000000,0.00204409,0.05028827,2.29880716,0.00000000,3.91469379,0.00000000,0.93637922,0.38099819,MS,0.00011352,19.00000000,47.51516448,0.00151230,0.56043625,7.43090866,0.03762685,46.94704064,36.27389551,0.01326664,23.932855762710492
3.60936036,0.89230519,10.68737118,18.561434409976062,20.008886976859895,0.05680318,0.01103093,3.92614281,27.57959910,1.20214643,0.00000000,22.750592644404264,47.10601137,0.00709597,1.06766204,0.01258776,0.02522777,1.62484400,1.47425591,0.02038877,22.091054295894523,0.76660632,0.08882846,0.03854648,0.01331872,1,18.33020397,0.48975211,0.00000000,0.00205023,0.05028198,2.30807956,0.00000000,3.92614281,0.00000000,0.93569774,0.38062458,MS,0.00011365,20.00000000,47.30883463,0.00151339,0.55990944,7.42266355,0.03758116,46.72183182,36.05294763,0.01329281,23.687256921828936
3.61128670,0.89474971,10.65798120,18.288748955487527,19.741867058672643,0.05694166,0.01085175,3.93689872,27.35717437,1.09763977,0.00000000,22.495906523597032,46.90766330,0.00710717,1.07761375,0.01248239,0.02518470,1.62629784,1.48344140,0.02042619,21.831476316265295,0.76536966,0.08874009,0.03847295,0.01328824,1,18.25425869,0.48845251,0.00000000,0.00205633,0.05026714,2.31724645,0.00000000,3.93689872,0.00000000,0.93510260,0.37986057,MS,0.00011377,21.00000000,47.11463739,0.00151464,0.55938440,7.41519203,0.03753672,46.51539318,35.83321843,0.01331902,23.430799835150353
3.61308987,0.89710493,10.62977744,18.02878004337775,19.486615360559174,0.05708034,0.01068151,3.94726167,27.12677526,1.01641969,0.00000000,22.2513815962919,46.71841506,0.00711837,1.08733440,0.01237789,0.02514690,1.62700238,1.49209042,0.02046366,21.573178414913656,0.76435507,0.08865373,0.03840663,0.01325973,1,18.17974007,0.48723626,0.00000000,0.00206236,0.05024710,2.32631398,0.00000000,3.94726167,0.00000000,0.93459469,0.37874805,MS,0.00011390,22.00000000,46.93066760,0.00151601,0.55886163,7.40830378,0.03749324,46.31588081,35.61427839,0.01334529,23.168053457324785
3.61476054,0.89938262,10.60260855,17.77837961730543,19.241179045581617,0.05721921,0.01051789,3.95728353,26.88949122,0.95295538,0.00000000,22.01720499759572,46.53664066,0.00712957,1.09685137,0.01227408,0.02511313,1.62710792,1.50026499,0.02050119,21.3158008938365,0.76352544,0.08856887,0.03834625,0.01323312,1,18.10658949,0.48605336,0.00000000,0.00206834,0.05022262,2.33528699,0.00000000,3.95728353,0.00000000,0.93412440,0.37737932,MS,0.00011399,23.00000000,46.75447369,0.00151747,0.55834156,7.40186097,0.03745053,46.12324828,35.39580371,0.01337162,22.899827463652944
3.61629277,0.90159738,10.57629147,17.5360248204941,19.003697008394667,0.05735822,0.01035995,3.96702847,26.64646625,0.90045576,0.00000000,21.790903645527013,46.36090008,0.00714078,1.10617385,0.01217085,0.02508276,1.62671291,1.50800350,0.02053879,21.059134792411395,0.76284651,0.08848520,0.03829070,0.01320794,1,18.03476966,0.48490311,0.00000000,0.00207424,0.05019450,2.34416761,0.00000000,3.96702847,0.00000000,0.93368906,0.37581282,MS,0.00011412,24.00000000,46.58481279,0.00151900,0.55782453,7.39577748,0.03740846,45.93567503,35.17760438,0.01339800,22.627118340588186
3.61780802,0.89487145,10.65626520,19.483740198645467,20.39533537328947,0.05749737,0.01086766,3.93743437,26.76289932,1.22075191,50.53593291,22.1626818766945,47.62071028,0.00715200,1.05802521,0.01264319,0.02591606,1.62847623,1.44465742,0.02057644,21.87418056144334,0.77923610,0.08969642,0.03928354,0.01336747,1,18.24009558,2.67425175,50.49065755,0.00208014,0.05041288,2.31909425,0.00000000,3.93743437,50.53593291,3.12375422,0.37669013,MS,0.00374550,25.00000000,48.20032154,0.00154676,0.55731088,7.51715877,0.03794204,46.49699446,35.89780796,0.01342444,23.026550113030904
3.61953975,0.88799516,10.73640851,20.643787286630726,21.437471955976235,0.05763685,0.01160587,3.90717872,27.29512341,1.79466838,50.64640237,22.982976619317768,48.47021653,0.00716322,1.02734118,0.01311427,0.02643103,1.62681579,1.41302926,0.02061425,22.701618136853313,0.78560778,0.09092629,0.04000453,0.01357350,1,18.44247662,2.31865213,50.60174801,0.00208619,0.05092176,2.29437351,0.00000000,3.90717872,50.64640237,2.77002431,0.37291140,MS,0.00374980,26.00000000,49.10895754,0.00156305,0.55680170,7.58236977,0.03847449,47.22642634,36.61145711,0.01345103,23.694741215600963
3.62153233,0.88142797,10.81485947,21.52850491381092,22.303603611083656,0.05777686,0.01232468,3.87828307,27.95982956,2.41781186,50.77221131,23.812414149518464,49.14740580,0.00717444,1.00393802,0.01357930,0.02682931,1.63295573,1.39358084,0.02065222,23.498436789142445,0.78807256,0.09214517,0.04061193,0.01378262,1,18.63934861,2.29981934,50.72801588,0.00209241,0.05153324,2.27077277,0.00000000,3.87828307,50.77221131,2.75315714,0.37454950,MS,0.00375495,27.00000000,49.76472395,0.00157505,0.55629427,7.62651961,0.03900111,47.94573156,37.29801184,0.01347778,24.440052034665584
3.62382332,0.87541151,10.88795819,22.28433421856025,23.063651422434173,0.05791758,0.01298495,3.85181065,28.67468308,2.96561922,50.87175151,24.578386888416258,49.73306896,0.00718567,0.98362486,0.01403877,0.02717808,1.64516159,1.37906833,0.02069034,24.266893779113207,0.78862092,0.09335452,0.04116094,0.01398287,1,18.83072556,2.27529419,50.82823573,0.00209883,0.05219357,2.24823677,0.00000000,3.85181065,50.87175151,2.73039757,0.37979295,MS,0.00375533,28.00000000,50.31041123,0.00158544,0.55578517,7.66271299,0.03952250,48.61090611,37.95953684,0.01350468,25.215795876506615
3.62642582,0.86999335,10.95466217,22.95961298323836,23.746529257218256,0.05805914,0.01359537,3.82797073,29.41153988,3.41014400,51.00063330,25.27347322444496,50.25884200,0.00719690,0.96482237,0.01449413,0.02750046,1.66119442,1.36682734,0.02072860,25.010575375234943,0.78799500,0.09455770,0.04167293,0.01417247,1,19.01718879,2.25475293,50.95753135,0.00210547,0.05288477,2.22665285,0.00000000,3.82797073,51.00063330,2.71144881,0.38703149,MS,0.00376046,29.00000000,50.79464107,0.00159523,0.55527184,7.69578129,0.04004015,49.21916957,38.59924446,0.01353170,26.006637397453186
3.62938567,0.86509919,11.01559249,23.576222795344222,24.370312588595226,0.05820163,0.01416810,3.80643644,30.15726094,3.76573615,51.13089163,25.90867758236623,50.74098182,0.00720813,0.94707194,0.01494638,0.02780569,1.68002609,1.35600630,0.02076698,25.7322093386237,0.78656572,0.09575722,0.04215873,0.01435304,1,19.19893639,2.23547389,51.08818532,0.00211236,0.05359849,2.20595543,0.00000000,3.80643644,51.13089163,2.69365181,0.39600012,MS,0.00376560,30.00000000,51.23713859,0.00160475,0.55475280,7.72738998,0.04055510,49.77979305,39.21959155,0.01355885,26.80343063237548
3.63272409,0.86060419,11.07212103,24.150323706807562,24.950500130183617,0.05834508,0.01471419,3.78665845,30.90293103,4.03353276,51.26269280,26.498274588217775,51.19135801,0.00721936,0.93024527,0.01539653,0.02809957,1.69997953,1.34628760,0.02080548,26.4341979799753,0.78460473,0.09695541,0.04262662,0.01452706,1,19.37629563,2.21890038,51.22036440,0.00211952,0.05432879,2.18607255,0.00000000,3.78665845,51.26269280,2.67849177,0.40563058,MS,0.00377077,31.00000000,51.65008477,0.00161412,0.55422744,7.75817212,0.04106836,50.30404673,39.82277502,0.01358612,27.598314332179196
3.63639381,0.85640545,11.12543278,24.691807459098477,25.49702839995312,0.05848947,0.01524322,3.76818399,31.64460279,4.23372167,51.41745864,27.052280624115273,51.61680649,0.00723060,0.91428877,0.01584561,0.02838508,1.71896764,1.33755169,0.02084409,27.118633218181742,0.78225702,0.09815428,0.04308126,0.01469618,1,19.54996801,2.20794071,51.37485176,0.00212691,0.05507302,2.16690247,0.00000000,3.76818399,51.41745864,2.66890341,0.41429591,MS,0.00377638,32.00000000,52.03997109,0.00162338,0.55369574,7.78820849,0.04158098,50.79948089,40.41067655,0.01361349,28.38714496356462
3.64047593,0.85242353,11.17645383,25.209887938130425,26.019189271057673,0.05863480,0.01575877,3.75066354,32.37585421,4.37671284,51.51155978,27.580129471731006,52.02428821,0.00724183,0.89922143,0.01629362,0.02866562,1.73911526,1.32973425,0.02088281,27.78615988501036,0.77970374,0.09935408,0.04352789,0.01486227,1,19.71948591,2.19283358,51.47020846,0.00213459,0.05582619,2.14846311,0.00000000,3.75066354,51.51155978,2.65514134,0.42438979,MS,0.00377833,33.00000000,52.41343617,0.00163258,0.55315807,7.81783824,0.04209293,51.27371896,40.98400465,0.01364098,29.163873489383096
3.64500602,0.84862345,11.22555705,25.711623067022593,26.52325227592408,0.05877923,0.01626838,3.73394317,33.09963208,4.49397657,51.68271533,28.086247687686583,52.41912968,0.00725307,0.88495995,0.01674276,0.02893939,1.75722857,1.32280282,0.02091987,28.441009745026125,0.77692980,0.10055764,0.04396698,0.01502759,1,19.88587769,2.18832641,51.64081602,0.00214251,0.05659067,2.13062535,0.00000000,3.73394317,51.68271533,2.63069335,0.43286784,MS,0.00378665,34.00000000,52.77441009,0.00164170,0.55256790,7.84757224,0.04260562,51.73494824,41.54672629,0.01366680,29.930972674497237
3.64981874,0.84491235,11.27396011,26.198060372590376,27.011614414526004,0.05892628,0.01677165,3.71761434,33.80809794,4.56334563,51.83627818,28.57629839534249,52.80067775,0.00726432,0.87151968,0.01719134,0.02921472,1.77576930,1.31665605,0.02095879,29.07982096157936,0.77414692,0.10176457,0.04440485,0.01519013,1,20.04875384,2.18265994,51.79427016,0.00215070,0.05735972,2.11340974,0.00000000,3.71761434,51.83627818,2.64728215,0.44221630,MS,0.00379327,35.00000000,53.12475079,0.00165080,0.55201934,7.87641466,0.04311890,52.17739783,42.09548780,0.01369447,30.680916696262617
3.65504263,0.84122648,11.32243805,26.687785004587216,27.49966553705192,0.05907350,0.01728042,3.70139650,34.50783649,4.62071810,52.46177374,29.059225072188937,53.18275583,0.00727556,0.85848701,0.01764626,0.02949476,1.79327027,1.31082402,0.02099717,29.713681898996047,0.77141727,0.10298798,0.04484923,0.01535448,1,20.21089923,2.20505849,52.41472540,0.00215916,0.05813875,2.09651800,0.00000000,3.70139650,52.46177374,2.66331115,0.45100643,MS,0.00386721,36.00000000,53.47778504,0.00166005,0.55144965,7.90605378,0.04363860,52.61602759,42.64039538,0.01372161,31.42161235148905
3.66040402,0.84774456,11.23619166,25.5919300149478,26.727634070563266,0.05922217,0.01708437,3.73007608,34.66785017,3.64423105,0.00000000,28.881909458822424,52.59919122,0.00728681,0.87662046,0.01750232,0.02905979,1.80657851,1.34179032,0.02103634,29.427207298012075,0.75929263,0.10282846,0.04437971,0.01531992,1,20.09441077,0.57713687,0.00000000,0.00216777,0.05844875,2.10814260,0.00000000,3.73007608,0.00000000,1.04469111,0.45604129,MS,0.00011576,37.00000000,52.68536859,0.00165540,0.55089393,7.86922455,0.04356007,52.43572452,42.40683282,0.01374953,31.476973362752673
3.66573085,0.85210681,11.17903548,24.9834277789259,26.21537548342828,0.05937145,0.01676761,3.74926995,34.63423182,2.92436068,0.00000000,28.544380588245694,52.21226956,0.00729806,0.89247631,0.01736666,0.02884480,1.81774728,1.36535734,0.02107559,29.1534240156001,0.75276923,0.10268953,0.04410251,0.01525771,1,19.98260866,0.57200474,0.00000000,0.00217640,0.05858702,2.11939559,0.00000000,3.74926995,0.00000000,1.04055936,0.46067367,MS,0.00011589,38.00000000,52.23565769,0.00165352,0.55033597,7.84567485,0.04349010,52.16805416,42.18354620,0.01377753,31.36509655240468
3.67099872,0.85577181,11.13130130,24.53121806303343,25.80125847480355,0.05952125,0.01647635,3.76539599,34.53379086,2.33871056,0.00000000,28.200119004020546,51.90352933,0.00730932,0.90678122,0.01723772,0.02870418,1.82583425,1.38511337,0.02111491,28.889767372792523,0.74832537,0.10256706,0.04390117,0.01519699,1,19.87486996,0.56950697,0.00000000,0.00218502,0.05866589,2.13033719,0.00000000,3.76539599,0.00000000,1.03898841,0.46331309,MS,0.00011602,39.00000000,51.90387532,0.00165305,0.54977689,7.82884052,0.04342707,51.90287582,41.96845730,0.01380560,31.200976932496776
3.67617119,0.85894916,11.09013097,24.15600841138075,25.451875870870712,0.05967150,0.01621455,3.77937630,34.39216086,1.90934202,0.00000000,27.898800648329452,51.64537661,0.00732058,0.92016836,0.01711367,0.02860131,1.83164989,1.40252808,0.02115432,28.63338198048357,0.74518175,0.10245649,0.04374828,0.01514697,1,19.77051782,0.56795610,0.00000000,0.00219363,0.05870821,2.14103237,0.00000000,3.77937630,0.00000000,1.03836138,0.46446271,MS,0.00011614,40.00000000,51.63249865,0.00165341,0.54921764,7.81595645,0.04336913,51.66969347,41.75917665,0.01383374,31.004182272882137
3.68121611,0.86180476,11.05329707,23.83115902990452,25.144810396023836,0.05982217,0.01597963,3.79194093,34.22454510,1.59898251,0.00000000,27.625584589898416,51.42015092,0.00733185,0.93292293,0.01699311,0.02852291,1.83588221,1.41834508,0.02119380,28.3820992288132,0.74286535,0.10235437,0.04362673,0.01510382,1,19.66905559,0.56688762,0.00000000,0.00220218,0.05872764,2.15152849,0.00000000,3.79194093,0.00000000,1.03822475,0.46456479,MS,0.00011627,41.00000000,51.40063914,0.00165430,0.54865887,7.80558401,0.04331487,51.45699808,41.55386619,0.01386195,30.78696893997504
3.68610819,0.86442640,11.01962234,23.540625098833225,24.86767330973309,0.05997323,0.01576506,3.80347615,34.03865375,1.37615962,0.00000000,27.37460924022069,51.21796123,0.00734312,0.94522008,0.01687502,0.02846110,1.83900112,1.43299089,0.02123336,28.134323674710547,0.74112282,0.10225817,0.04352701,0.01506590,1,19.57012134,0.56611493,0.00000000,0.00221068,0.05873116,2.16185958,0.00000000,3.80347615,0.00000000,1.03839447,0.46393130,MS,0.00011639,42.00000000,51.19570266,0.00165554,0.54810103,7.79687821,0.04326324,51.26001004,41.35116305,0.01389024,30.555312804896513
3.69082931,0.86687548,10.98828848,23.27436582872248,24.612193294446097,0.06012464,0.01556569,3.81425212,33.83936118,1.21419731,0.00000000,27.14074757322617,51.03229826,0.00735440,0.95716057,0.01675867,0.02841100,1.84133494,1.44672209,0.02127300,27.888947893101452,0.73979156,0.10216612,0.04344292,0.01503192,1,19.47346005,0.56552694,0.00000000,0.00221910,0.05872319,2.17204876,0.00000000,3.81425212,0.00000000,1.03875820,0.46278706,MS,0.00011652,43.00000000,51.00981755,0.00165702,0.54754448,7.78932232,0.04321351,51.07478781,41.15011613,0.01391860,30.3130632938282
3.69536526,0.86920981,10.95853908,23.0243539309494,24.37127704648865,0.06027640,0.01537786,3.82452318,33.63070886,1.09983146,0.00000000,26.918561359865773,50.85775393,0.00736568,0.96880225,0.01664352,0.02836888,1.84307839,1.45971462,0.02131272,27.645100073631202,0.73873918,0.10207684,0.04336945,0.01500057,1,19.37886826,0.56507413,0.00000000,0.00222743,0.05870739,2.18211415,0.00000000,3.82452318,0.00000000,1.03926479,0.46126082,MS,0.00011664,44.00000000,50.83683964,0.00165867,0.54698946,7.78255673,0.04316513,50.89730678,40.94997405,0.01394704,30.063601412236316
3.69970708,0.87141753,10.93050494,22.784742996893883,24.144894905461854,0.06042849,0.01519682,3.83423713,33.41247980,1.00855891,0.00000000,26.718447336556444,50.69389601,0.00737697,0.98020671,0.01652929,0.02833217,1.84438173,1.47205769,0.02135252,27.40237113381211,0.73795790,0.10198967,0.04330605,0.01497388,1,19.28624788,0.56466784,0.00000000,0.00223568,0.05868363,2.19206247,0.00000000,3.83423713,0.00000000,1.03982393,0.45945344,MS,0.00011677,45.00000000,50.67249380,0.00166046,0.54643616,7.77639444,0.04311783,50.73439127,40.75037769,0.01397555,29.806251448715386
3.70384989,0.87357487,10.90321563,22.55210324909885,23.925089936548854,0.06058091,0.01502177,3.84372945,33.18922108,0.95380488,0.00000000,26.52431974787792,50.53504684,0.00738827,0.99138285,0.01641555,0.02829918,1.84540030,1.48386662,0.02139241,27.160073534280333,0.73730961,0.10190356,0.04324760,0.01494843,1,19.19540760,0.56435300,0.00000000,0.00224383,0.05865596,2.20191121,0.00000000,3.84372945,0.00000000,1.04047876,0.45750086,MS,0.00011689,46.00000000,50.51396493,0.00166232,0.54588475,7.77061171,0.04307115,50.57495744,40.55074375,0.01400414,29.545258042959517
3.70779075,0.87572414,10.87613749,22.32756314561207,23.70767561057302,0.06073364,0.01485379,3.85318620,32.96347209,0.91125743,0.00000000,26.32244270419701,50.37828886,0.00739957,1.00232001,0.01630217,0.02827013,1.84619099,1.49518485,0.02143237,26.917987611251963,0.73672163,0.10181817,0.04319152,0.01492139,1,19.10627767,0.56404620,0.00000000,0.00225188,0.05862665,2.21166453,0.00000000,3.85318620,0.00000000,1.04114455,0.45542096,MS,0.00011702,47.00000000,50.36172467,0.00166425,0.54533535,7.76512158,0.04302497,50.40967145,40.35088065,0.01403280,29.283093913894376
3.71152828,0.87784168,10.84956370,22.107140693131893,23.494270100431724,0.06088668,0.01468902,3.86250338,32.73400102,0.88023721,0.00000000,26.124480107699828,50.22450422,0.00741087,1.01306058,0.01618901,0.02824342,1.84680272,1.50605149,0.02147242,26.675901167639665,0.73621993,0.10173315,0.04313853,0.01489511,1,19.01878472,0.56375293,0.00000000,0.00225983,0.05859462,2.22132719,0.00000000,3.86250338,0.00000000,1.04182716,0.45325353,MS,0.00011714,48.00000000,50.21301824,0.00166623,0.54478804,7.75984913,0.04297915,50.24628339,40.15060578,0.01406154,29.018281356597125
3.71521894,0.87222472,10.92021671,23.68783291795755,24.647537404208496,0.06104001,0.01526620,3.83778877,32.86620861,1.33076546,53.93522532,26.498328488625745,51.27004699,0.00742218,0.97407568,0.01668809,0.02907169,1.85057453,1.45094693,0.02151255,27.350193884679463,0.74978712,0.10302510,0.04414645,0.01507476,1,19.20198698,2.95537777,53.88529274,0.00226777,0.05887865,2.20118220,0.00000000,3.83778877,53.93522532,3.43442922,0.45432823,MS,0.00392295,49.00000000,51.53236497,0.00169425,0.54424293,7.87562584,0.04354569,50.76416651,40.75228847,0.01409036,29.376610899214274
3.71910452,0.86667656,10.98807464,24.624568847372203,25.503153417946837,0.06119378,0.01603264,3.81337687,33.32630389,2.15118774,54.05850772,27.202941788398892,51.97080610,0.00743350,0.94967269,0.01718317,0.02958340,1.85067370,1.42435884,0.02155283,28.032458566160877,0.75476096,0.10432958,0.04487443,0.01529103,1,19.38099250,2.58800837,54.00898331,0.00227586,0.05945515,2.18141432,0.00000000,3.81337687,54.05850772,3.06889451,0.45108320,MS,0.00392784,50.00000000,52.27280144,0.00171123,0.54370108,7.93970617,0.04410843,51.38653890,41.34571095,0.01411933,29.941479359073874
3.72324687,0.86143916,11.05351649,25.352622797811236,26.21181253159728,0.06134807,0.01675390,3.79033231,33.88693955,2.91484592,54.18603060,27.873913535264585,52.52947088,0.00744482,0.93129822,0.01767057,0.02998670,1.85753393,1.40864485,0.02159326,28.68832978218872,0.75647033,0.10561927,0.04548773,0.01550102,1,19.55384700,2.56562302,54.13698874,0.00228414,0.06013154,2.16261675,0.00000000,3.79033231,54.18603060,3.04837154,0.45334672,MS,0.00393276,51.00000000,52.81760002,0.00172414,0.54316116,7.98460093,0.04466372,51.97208558,41.91583795,0.01414845,30.561741603452948
3.72767592,0.85674124,11.11300917,25.97492905509626,26.828738229463728,0.06150296,0.01741256,3.76966145,34.48687190,3.50586668,54.23641972,28.47892435451096,53.01113145,0.00745614,0.91537247,0.01815145,0.03034158,1.86874325,1.39723517,0.02163385,29.32075127852027,0.75653749,0.10689705,0.04604036,0.01569879,1,19.72090301,2.53453594,54.18918064,0.00229263,0.06085669,2.14470952,0.00000000,3.76966145,54.23641972,3.01900448,0.45883959,MS,0.00392914,52.00000000,53.27301157,0.00173557,0.54262163,8.02245632,0.04521276,52.50498680,42.46523666,0.01417771,31.20605257195606
3.73228607,0.85252828,11.16691795,26.530067997848633,27.381987479449737,0.06166047,0.01802287,3.75112443,35.10101919,3.93402830,54.37339225,29.02717285378259,53.44307895,0.00746746,0.90059648,0.01862750,0.03067490,1.88239096,1.38768970,0.02167651,29.9324362586347,0.75571344,0.10816868,0.04655915,0.01588425,1,19.88320002,2.51268572,54.32652716,0.00230135,0.06160953,2.12755199,0.00000000,3.75112443,54.37339225,3.02198391,0.46602244,MS,0.00393438,53.00000000,53.67859793,0.00174649,0.54213010,8.05707152,0.04575810,52.98825616,42.99600977,0.01420904,31.859844680143333
3.73735401,0.84871243,11.21613451,27.044576747322136,27.89524934537766,0.06181669,0.01860352,3.73433471,35.72140379,4.24020794,54.49147682,29.536265883955622,53.84694085,0.00747879,0.88663646,0.01910221,0.03099025,1.89786721,1.37936500,0.02171733,30.530361127974643,0.75428410,0.10943871,0.04705502,0.01606477,1,20.04128516,2.49084235,54.44528164,0.00231031,0.06238368,2.11105246,0.00000000,3.73433471,54.49147682,2.97820433,0.47462972,MS,0.00393811,54.00000000,54.05477691,0.00175719,0.54158804,8.09119652,0.04630155,53.44600821,43.51478481,0.01423854,32.51798404711453
