N_tot,S_Proteins,Proteins_N_Mass,mstruct,R_residual,Total_Organic_Nitrogen,S_grain_structure,proteins,Unloading_Amino_Acids,Conc_Amino_Acids,RGR_Structure,Conc_Sucrose,Respi_growth,S_cytokinins,S_grain_starch,synthetized_mstruct,age_from_flowering,Export_Amino_Acids,WSC_g,nitrates,plant,Conc_cytokinins,starch,amino_acids,S_Amino_Acids,organ,N_exudation,senesced_mstruct,regul_transpiration,sucrose,HATS_LATS,AA_consumption_mstruct,axis,Export_Nitrates,t,R_Nnit_upt,Export_cytokinins,R_grain_growth_starch,R_grain_growth_struct,R_Nnit_red,Conc_Nitrates,sum_respi,Uptake_Nitrates,Dry_Mass,sucrose_consumption_mstruct,Unloading_Sucrose,Nstruct,structure,cytokinins,C_exudation
0.00036011,NA,NA,NA,NA,NA,NA,NA,NA,9.52685247788514,NA,46.367753621714414,NA,NA,NA,NA,NA,NA,0.03433816052264606,NA,1,NA,NA,25.72214736,NA,phloem,NA,NA,NA,1201.83561829,NA,NA,MS,NA,1665.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00807795,NA,NA,1.61417619,0.94800343,576.99612822,NA,NA,0.38366699,0.24312677856578643,NA,39.855405230701706,2.76813016,0.00000000,NA,NA,NA,0.49056182,0.02205725005854324,0.00000000,1,3.1381133603030453e-21,NA,0.49056182,0.00000000,roots,0.00227823,0.00000000,0.01677019,772.00375205,7.92022843,0.08015821,MS,0.00000000,1665.00000000,0.00000000,0.00000000,NA,NA,0.00000000,2.2518468864201018e-30,0.94779008,0.00000000,NA,8.03826524,17.92636709,0.00807108,NA,0.00000000,3.58527342
0.00035034,NA,NA,NA,NA,NA,NA,NA,NA,9.267019510612464,NA,47.451479302337425,NA,NA,NA,NA,NA,NA,0.03514599830508171,NA,1,NA,NA,25.02436214,NA,phloem,NA,NA,NA,1230.10994068,NA,NA,MS,NA,1666.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00807968,NA,NA,1.61440933,0.95823372,577.12006567,NA,NA,0.40418413,0.2632454453419419,NA,40.39919202319386,2.87548303,0.00000000,NA,NA,NA,0.53123238,0.022361428339260588,0.00000000,1,2.837302322859674e-21,NA,0.53123238,0.00000000,roots,0.00269716,0.00000000,0.01675973,782.64999187,7.92137590,0.08326688,MS,0.00000000,1666.00000000,0.00000000,0.00000000,NA,NA,0.00000000,1.2207241665429456e-30,0.95802794,0.00000000,NA,8.35000303,19.86827537,0.00807224,NA,0.00000000,3.97365507
0.00034062,NA,NA,NA,NA,NA,NA,NA,NA,9.008476730329658,NA,48.47929996811456,NA,NA,NA,NA,NA,NA,0.03591299751073479,NA,1,NA,NA,24.33007724,NA,phloem,NA,NA,NA,1256.95491288,NA,NA,MS,NA,1667.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00808131,NA,NA,1.61465355,0.96993119,577.23624527,NA,NA,0.41523070,0.2775541112786081,NA,41.02708951148252,3.01199099,0.00000000,NA,NA,NA,0.56019216,0.022712412230449543,0.00000000,1,2.5652898812923567e-21,NA,0.56019216,0.00000000,roots,0.00302344,0.00000000,0.01674972,794.93442807,7.92257767,0.08721982,MS,0.00000000,1667.00000000,0.00000000,0.00000000,NA,NA,0.00000000,6.594858521675016e-31,0.96973597,0.00000000,NA,8.74640317,21.45189513,0.00807346,NA,0.00000000,4.29037903
0.00033115,NA,NA,NA,NA,NA,NA,NA,NA,8.756623350946468,NA,49.50647215985911,NA,NA,NA,NA,NA,NA,0.036679900135033534,NA,1,NA,NA,23.65373060,NA,phloem,NA,NA,NA,1283.79650473,NA,NA,MS,NA,1668.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00808285,NA,NA,1.61491077,0.98278065,577.34640000,NA,NA,0.42159474,0.28657005234649585,NA,41.72325029962013,3.17242435,0.00000000,NA,NA,NA,0.57848133,0.023101483324680327,0.00000000,1,2.319458063012214e-21,NA,0.57848133,0.00000000,roots,0.00327418,0.00000000,0.01674473,808.55191636,7.92384327,0.09186557,MS,0.00000000,1668.00000000,0.00000000,0.00000000,NA,NA,0.00000000,3.5571338602735926e-31,0.98259314,0.00000000,NA,9.21227936,22.88188105,0.00807475,NA,0.00000000,4.57637621
0.00032605,NA,NA,NA,NA,NA,NA,NA,NA,8.62156271734978,NA,50.214632533263796,NA,NA,NA,NA,NA,NA,0.03720519938413095,NA,1,NA,NA,23.28928473,NA,phloem,NA,NA,NA,1302.18197844,NA,NA,MS,NA,1669.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00808910,NA,NA,1.61518270,0.99402076,577.79271021,NA,NA,0.36052433,0.45947745552816827,NA,42.302988219691116,3.35375605,0.00000000,NA,NA,NA,0.16622454,0.023426418742386143,0.00000000,1,2.3036979412893827e-21,NA,0.92767505,0.00000000,roots,0.00456144,0.00000000,0.00110607,819.92465598,7.92518101,0.09711649,MS,0.00000000,1669.00000000,0.00000000,0.00000000,NA,NA,0.00000000,2.533988934258816e-31,0.99325294,0.00000000,NA,9.73884142,20.15812408,0.00807611,NA,0.00000000,4.03162482
0.00032119,NA,NA,NA,NA,NA,NA,NA,NA,8.49153097899615,NA,50.443095502669124,NA,NA,NA,NA,NA,NA,0.03738101437795345,NA,1,NA,NA,22.94204685,NA,phloem,NA,NA,NA,1308.33550323,NA,NA,MS,NA,1670.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00809428,NA,NA,1.61546710,1.00442755,578.16304597,NA,NA,0.34099060,0.5924920104195137,NA,42.846419728086794,3.50760655,0.00000000,NA,NA,NA,0.21431806,0.02373153647313956,0.00000000,1,2.2880353234901848e-21,NA,1.19643919,0.00000000,roots,0.00560217,0.00000000,0.00110574,830.60377656,7.92657996,0.10157162,MS,0.00000000,1670.00000000,0.00000000,0.00000000,NA,NA,0.00000000,1.8081491572839759e-31,1.00378417,0.00000000,NA,10.18560189,19.44595907,0.00807753,NA,0.00000000,3.88919181
0.00031693,NA,NA,NA,NA,NA,NA,NA,NA,8.37771922817727,NA,50.446989165670686,NA,NA,NA,NA,NA,NA,0.03738974342588721,NA,1,NA,NA,22.63809334,NA,phloem,NA,NA,NA,1308.64101991,NA,NA,MS,NA,1671.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00809846,NA,NA,1.61576338,1.01316795,578.46140262,NA,NA,0.31627623,0.6877158548949311,NA,43.306058057641906,3.65408327,0.00000000,NA,NA,NA,0.24870256,0.023990517452134,0.00000000,1,2.272466555339141e-21,NA,1.38898261,0.00000000,roots,0.00604876,0.00000000,0.00110527,839.66811082,7.92803719,0.10581322,MS,0.00000000,1671.00000000,0.00000000,0.00000000,NA,NA,0.00000000,1.2848870736573996e-31,1.01264539,0.00000000,NA,10.61094991,18.28299060,0.00807901,NA,0.00000000,3.65659812
0.00031319,NA,NA,NA,NA,NA,NA,NA,NA,8.277321701358275,NA,50.246010932172354,NA,NA,NA,NA,NA,NA,0.03724674029594301,NA,1,NA,NA,22.37037829,NA,phloem,NA,NA,NA,1303.63591036,NA,NA,MS,NA,1672.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810168,NA,NA,1.61606984,1.01976961,578.69136791,NA,NA,0.28850215,0.7472431073069876,NA,43.653992767323444,3.77972830,0.00000000,NA,NA,NA,0.27016380,0.024187851814987546,0.00000000,1,2.2569950518819473e-21,NA,1.50949631,0.00000000,roots,0.00599555,0.00000000,0.00110479,846.57481352,7.92954441,0.10945159,MS,0.00000000,1672.00000000,0.00000000,0.00000000,NA,NA,0.00000000,9.677734164487611e-23,1.01936437,0.00000000,NA,10.97580562,16.81248987,0.00808055,NA,0.00000000,3.36249797
0.00030999,NA,NA,NA,NA,NA,NA,NA,NA,8.191416540250112,NA,49.90909172564626,NA,NA,NA,NA,NA,NA,0.03700299060132727,NA,1,NA,NA,22.14180293,NA,phloem,NA,NA,NA,1295.10467105,NA,NA,MS,NA,1673.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810407,NA,NA,1.61638411,1.02414432,578.86185618,NA,NA,0.26101649,0.7759268971365476,NA,43.88333189428698,3.87601115,0.00000000,NA,NA,NA,0.28046663,0.024319652722152463,0.00000000,1,2.241804834111477e-21,NA,1.56774489,0.00000000,roots,0.00562393,0.00000000,0.00110431,851.18784528,7.93108993,0.11223971,MS,0.00000000,1673.00000000,0.00000000,0.00000000,NA,NA,0.00000000,6.85612991068969e-23,1.02384268,0.00000000,NA,11.25539762,15.26721545,0.00808212,NA,0.00000000,3.05344309
0.00030732,NA,NA,NA,NA,NA,NA,NA,NA,8.119589073228955,NA,49.48443988396016,NA,NA,NA,NA,NA,NA,0.03669414472090029,NA,1,NA,NA,21.95123567,NA,phloem,NA,NA,NA,1284.29506523,NA,NA,MS,NA,1674.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810578,NA,NA,1.61670359,1.02639593,578.98416443,NA,NA,0.23559836,0.7798359511182344,NA,43.99808518697376,3.94020707,0.00000000,NA,NA,NA,0.28181177,0.024388067033782546,0.00000000,1,2.2266676641002876e-21,NA,1.57595448,0.00000000,roots,0.00508987,0.00000000,0.00110383,853.58234618,7.93266099,0.11409866,MS,0.00000000,1674.00000000,0.00000000,0.00000000,NA,NA,0.00000000,4.8649769659205714e-23,1.02617911,0.00000000,NA,11.44181364,13.78409032,0.00808371,NA,0.00000000,2.75681806
0.00030511,NA,NA,NA,NA,NA,NA,NA,NA,8.059825249512157,NA,49.004840541585715,NA,NA,NA,NA,NA,NA,0.03634444057661967,NA,1,NA,NA,21.79322211,NA,phloem,NA,NA,NA,1272.05542018,NA,NA,MS,NA,1675.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810701,NA,NA,1.61702571,1.02684719,579.07215142,NA,NA,0.21273876,0.7662943512088977,NA,44.01474364763894,3.97286564,0.00000000,NA,NA,NA,0.27685130,0.024402161894018847,0.00000000,1,2.211597893061931e-21,NA,1.54889709,0.00000000,roots,0.00450389,0.00000000,0.00110334,854.07566629,7.93424504,0.11504437,MS,0.00000000,1675.00000000,0.00000000,0.00000000,NA,NA,0.00000000,3.4441653975408623e-23,1.02669117,0.00000000,NA,11.53664961,12.41741543,0.00808533,NA,0.00000000,2.48348309
0.00030330,NA,NA,NA,NA,NA,NA,NA,NA,8.01080112288031,NA,48.488039227895776,NA,NA,NA,NA,NA,NA,0.03596698404345491,NA,1,NA,NA,21.66417530,NA,phloem,NA,NA,NA,1258.84444152,NA,NA,MS,NA,1676.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810787,NA,NA,1.61734828,1.02570808,579.13379355,NA,NA,0.19255516,0.7396490662907408,NA,43.94434142199316,3.97829319,0.00000000,NA,NA,NA,0.26720670,0.024367990237066185,0.00000000,1,2.1966076748399794e-21,NA,1.49533768,0.00000000,roots,0.00392344,0.00000000,0.00110304,852.87965830,7.93583126,0.11520154,MS,0.00000000,1676.00000000,0.00000000,0.00000000,NA,NA,0.00000000,2.4396743597905507e-23,1.02559890,0.00000000,NA,11.55241045,11.18884000,0.00808694,NA,0.00000000,2.23776800
0.00030183,NA,NA,NA,NA,NA,NA,NA,NA,7.970771805856306,NA,47.947098618903496,NA,NA,NA,NA,NA,NA,0.035571421384942244,NA,1,NA,NA,21.55937042,NA,phloem,NA,NA,NA,1244.99974847,NA,NA,MS,NA,1677.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810848,NA,NA,1.61766932,1.02324485,579.17722685,NA,NA,0.17483918,0.7042792015018391,NA,43.80127192020324,3.95950260,0.00000000,NA,NA,NA,0.25437651,0.02429347667631006,0.00000000,1,2.1817082362802474e-21,NA,1.42411357,0.00000000,roots,0.00338212,0.00000000,0.00110260,850.27168367,7.93741000,0.11465741,MS,0.00000000,1677.00000000,0.00000000,0.00000000,NA,NA,0.00000000,1.7286281842692704e-23,1.02316811,0.00000000,NA,11.49784520,10.09652542,0.00808854,NA,0.00000000,2.01930508
0.00030064,NA,NA,NA,NA,NA,NA,NA,NA,7.938171171773077,NA,47.39078678265888,NA,NA,NA,NA,NA,NA,0.03516422563144119,NA,1,NA,NA,21.47456671,NA,phloem,NA,NA,NA,1230.74789710,NA,NA,MS,NA,1678.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810892,NA,NA,1.61798720,1.01969295,579.20861526,NA,NA,0.15929676,0.6635264405939597,NA,43.59848955023842,3.92058192,0.00000000,NA,NA,NA,0.23959650,0.024185759358182138,0.00000000,1,2.1669066938604363e-21,NA,1.34197161,0.00000000,roots,0.00289466,0.00000000,0.00110210,846.50157754,7.93897326,0.11353036,MS,0.00000000,1678.00000000,0.00000000,0.00000000,NA,NA,0.00000000,1.2248654576406492e-23,1.01963769,0.00000000,NA,11.38482496,9.12959778,0.00809013,NA,0.00000000,1.82591956
0.00029969,NA,NA,NA,NA,NA,NA,NA,NA,7.91170663476249,NA,46.82510142843993,NA,NA,NA,NA,NA,NA,0.03474982435804589,NA,1,NA,NA,21.40626382,NA,phloem,NA,NA,NA,1216.24385253,NA,NA,MS,NA,1679.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810925,NA,NA,1.61830060,1.01524002,579.23228878,NA,NA,0.14565280,0.6197690594361063,NA,43.34646960376125,3.86529282,0.00000000,NA,NA,NA,0.22373808,0.024050611870425197,0.00000000,1,2.1522087551463556e-21,NA,1.25371580,0.00000000,roots,0.00246509,0.00000000,0.00110160,841.77141546,7.94051453,0.11192933,MS,0.00000000,1679.00000000,0.00000000,0.00000000,NA,NA,0.00000000,8.685426751468585e-24,1.01519853,0.00000000,NA,11.22427308,8.27558350,0.00809170,NA,0.00000000,1.65511670
0.00029892,NA,NA,NA,NA,NA,NA,NA,NA,7.8901993086569915,NA,46.25444209233049,NA,NA,NA,NA,NA,NA,0.0343314668494392,NA,1,NA,NA,21.35126927,NA,phloem,NA,NA,NA,1201.60133973,NA,NA,MS,NA,1680.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810952,NA,NA,1.61860845,1.01005823,579.25163733,NA,NA,0.13362004,0.5748741701867474,NA,43.054896072440364,3.79673708,0.00000000,NA,NA,NA,0.20747607,0.023893377773270167,0.00000000,1,2.1376176700483877e-21,NA,1.16312024,0.00000000,roots,0.00209179,0.00000000,0.00110110,836.26822206,7.94202852,0.10994412,MS,0.00000000,1680.00000000,0.00000000,0.00000000,NA,NA,0.00000000,6.1631682223392655e-24,1.01002449,0.00000000,NA,11.02519674,7.51983500,0.00809324,NA,0.00000000,1.50396700
0.00029539,NA,NA,NA,NA,NA,NA,NA,NA,7.794872183967692,NA,45.687176579760475,NA,NA,NA,NA,NA,NA,0.03391997309881874,NA,1,NA,NA,21.09924858,NA,phloem,NA,NA,NA,1187.19905846,NA,NA,MS,NA,1681.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810213,NA,NA,1.61890989,1.00381078,578.72357171,NA,NA,0.14148091,0.26061806433592966,NA,42.75781040932111,3.71779490,0.00000000,NA,NA,NA,0.52739645,0.02373292874628944,0.00000000,1,1.9330623880231037e-21,NA,0.52739645,0.00000000,roots,0.00101089,0.00000000,0.01670095,830.65250612,7.94351111,0.10765815,MS,0.00000000,1681.00000000,0.00000000,0.00000000,NA,NA,0.00000000,3.3053936210647e-24,1.00472672,0.00000000,NA,10.79595964,7.96075782,0.00809475,NA,0.00000000,1.59215156
0.00029215,NA,NA,NA,NA,NA,NA,NA,NA,7.7083648864414895,NA,45.52455417505489,NA,NA,NA,NA,NA,NA,0.03380320080938833,NA,1,NA,NA,20.86753736,NA,phloem,NA,NA,NA,1183.11202833,NA,NA,MS,NA,1682.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810031,NA,NA,1.61920486,0.99828900,578.59385062,NA,NA,0.14622845,0.14443181116578066,NA,42.463283881485246,3.63789701,0.00000000,NA,NA,NA,0.29233086,0.02357374472028944,0.00000000,1,1.7483352264312526e-21,NA,0.29233086,0.00000000,roots,0.00058748,0.00000000,0.01669255,825.08106521,7.94496191,0.10534451,MS,0.00000000,1682.00000000,0.00000000,0.00000000,NA,NA,0.00000000,1.7783111936617848e-24,0.99851282,0.00000000,NA,10.56394726,8.29061135,0.00809622,NA,0.00000000,1.65812227
0.00028855,NA,NA,NA,NA,NA,NA,NA,NA,7.612566959600764,NA,45.62528506988586,NA,NA,NA,NA,NA,NA,0.03388269211998767,NA,1,NA,NA,20.61105658,NA,phloem,NA,NA,NA,1185.89422420,NA,NA,MS,NA,1683.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810069,NA,NA,1.61949344,0.99392799,578.62036104,NA,NA,0.16070660,0.10658847732540828,NA,42.21898382084316,3.55925062,0.00000000,NA,NA,NA,0.21577418,0.023442297420758547,0.00000000,1,1.5812719010698735e-21,NA,0.21577418,0.00000000,roots,0.00048634,0.00000000,0.01668401,820.48040973,7.94638143,0.10306710,MS,0.00000000,1683.00000000,0.00000000,0.00000000,NA,NA,0.00000000,9.567834970731765e-25,0.99388246,0.00000000,NA,10.33556908,9.24654357,0.00809766,NA,0.00000000,1.84930871
0.00028460,NA,NA,NA,NA,NA,NA,NA,NA,7.507127204227078,NA,46.02271368644708,NA,NA,NA,NA,NA,NA,0.03418245651905469,NA,1,NA,NA,20.32832677,NA,phloem,NA,NA,NA,1196.38597817,NA,NA,MS,NA,1684.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810200,NA,NA,1.61977679,0.99144974,578.71435244,NA,NA,0.18378560,0.1030127443613481,NA,42.072982686972054,3.49454919,0.00000000,NA,NA,NA,0.20857206,0.023365316788779015,0.00000000,1,1.4304226589430377e-21,NA,0.20857206,0.00000000,roots,0.00055173,0.00000000,0.01666082,817.78608761,7.94777520,0.10119351,MS,0.00000000,1684.00000000,0.00000000,0.00000000,NA,NA,0.00000000,5.156019430808569e-25,0.99128871,0.00000000,NA,10.14768511,10.81636086,0.00809908,NA,0.00000000,2.16327217
0.00028017,NA,NA,NA,NA,NA,NA,NA,NA,7.389349999971034,NA,46.63946887312935,NA,NA,NA,NA,NA,NA,0.034645158986068375,NA,1,NA,NA,20.01206992,NA,phloem,NA,NA,NA,1212.58056451,NA,NA,MS,NA,1685.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810373,NA,NA,1.62005703,0.99124062,578.83805422,NA,NA,0.21023998,0.11465655285288177,NA,42.049721544695146,3.45630849,0.00000000,NA,NA,NA,0.23218769,0.023356438917027343,0.00000000,1,1.2939796971295073e-21,NA,0.23218769,0.00000000,roots,0.00072365,0.00000000,0.01665408,817.47536210,7.94915376,0.10008615,MS,0.00000000,1685.00000000,0.00000000,0.00000000,NA,NA,0.00000000,2.7776068409472e-25,0.99102878,0.00000000,NA,10.03663944,12.73895748,0.00810048,NA,0.00000000,2.54779150
0.00027527,NA,NA,NA,NA,NA,NA,NA,NA,7.259165758371235,NA,47.412305496313024,NA,NA,NA,NA,NA,NA,0.03522392768080898,NA,1,NA,NA,19.66211498,NA,phloem,NA,NA,NA,1232.83746883,NA,NA,MS,NA,1686.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810563,NA,NA,1.62033682,0.99351633,578.97340227,NA,NA,0.23625778,0.13212618330200754,NA,42.1626703177447,3.45072943,0.00000000,NA,NA,NA,0.26761115,0.02342322066538783,0.00000000,1,1.1707409710806447e-21,NA,0.26761115,0.00000000,roots,0.00096712,0.00000000,0.01664556,819.81272329,7.95053011,0.09992460,MS,0.00000000,1686.00000000,0.00000000,0.00000000,NA,NA,0.00000000,1.5018105199769996e-25,0.99328407,0.00000000,NA,10.02043863,14.81363740,0.00810188,NA,0.00000000,2.96272748
0.00027000,NA,NA,NA,NA,NA,NA,NA,NA,7.119144336142808,NA,48.28766902487475,NA,NA,NA,NA,NA,NA,0.03587906824313643,NA,1,NA,NA,19.28543877,NA,phloem,NA,NA,NA,1255.76738851,NA,NA,MS,NA,1687.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810757,NA,NA,1.62061909,0.99815327,579.11222046,NA,NA,0.25961920,0.1508646862515359,NA,42.40616647133158,3.48136042,0.00000000,NA,NA,NA,0.30561774,0.023562597536882536,0.00000000,1,1.0592519043414946e-21,NA,0.30561774,0.00000000,roots,0.00125295,0.00000000,0.01663716,824.69091379,7.95191864,0.10081160,MS,0.00000000,1687.00000000,0.00000000,0.00000000,NA,NA,0.00000000,8.099691690357569e-26,0.99791401,0.00000000,NA,10.10938675,16.90505069,0.00810329,NA,0.00000000,3.38101014
0.00026446,NA,NA,NA,NA,NA,NA,NA,NA,6.972094627283667,NA,49.24006931258892,NA,NA,NA,NA,NA,NA,0.03659171923521818,NA,1,NA,NA,18.88966446,NA,phloem,NA,NA,NA,1280.71017323,NA,NA,MS,NA,1688.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00810951,NA,NA,1.62090669,1.00497762,579.25053911,NA,NA,0.27965230,0.16841093071383684,NA,42.77187534819539,3.54703556,0.00000000,NA,NA,NA,0.34122300,0.023770017835105767,0.00000000,1,9.578948786172944e-22,NA,0.34122300,0.00000000,roots,0.00155531,0.00000000,0.01670769,831.95062423,7.95333330,0.10271338,MS,0.00000000,1688.00000000,0.00000000,0.00000000,NA,NA,0.00000000,4.351150248640392e-26,1.00473764,0.00000000,NA,10.30009823,18.96029160,0.00810473,NA,0.00000000,3.79205832
0.00025875,NA,NA,NA,NA,NA,NA,NA,NA,6.8208071613283785,NA,50.22103520125245,NA,NA,NA,NA,NA,NA,0.03732592978539475,NA,1,NA,NA,18.48236560,NA,phloem,NA,NA,NA,1306.40754249,NA,NA,MS,NA,1689.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00811140,NA,NA,1.62120232,1.01380248,579.38568875,NA,NA,0.29484645,0.18296937995425905,NA,43.250995585375485,3.64619047,0.00000000,NA,NA,NA,0.37078798,0.024040667821206084,0.00000000,1,8.663796317995574e-22,NA,0.37078798,0.00000000,roots,0.00183678,0.00000000,0.01669939,841.42337374,7.95478741,0.10558467,MS,0.00000000,1689.00000000,0.00000000,0.00000000,NA,NA,0.00000000,2.3419565579604614e-26,1.01356599,0.00000000,NA,10.58803031,20.84092695,0.00810621,NA,0.00000000,4.16818539
0.00025302,NA,NA,NA,NA,NA,NA,NA,NA,6.668587111531402,NA,51.21159261721376,NA,NA,NA,NA,NA,NA,0.03806765440353362,NA,1,NA,NA,18.07251009,NA,phloem,NA,NA,NA,1332.36790412,NA,NA,MS,NA,1690.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00811325,NA,NA,1.62150859,1.02422975,579.51783579,NA,NA,0.30562258,0.19416594110373936,NA,43.82282465394937,3.77735410,0.00000000,NA,NA,NA,0.39355218,0.024363115472402497,0.00000000,1,7.836469915197882e-22,NA,0.39355218,0.00000000,roots,0.00207980,0.00000000,0.01669155,852.70904153,7.95629370,0.10938284,MS,0.00000000,1690.00000000,0.00000000,0.00000000,NA,NA,0.00000000,1.258825242974633e-26,1.02399619,0.00000000,NA,10.96891127,22.53155298,0.00810774,NA,0.00000000,4.50631060
0.00024734,NA,NA,NA,NA,NA,NA,NA,NA,6.518009351024426,NA,52.19597970332081,NA,NA,NA,NA,NA,NA,0.03880522484077792,NA,1,NA,NA,17.66708673,NA,phloem,NA,NA,NA,1358.18286943,NA,NA,MS,NA,1691.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00811507,NA,NA,1.62182772,1.03590095,579.64763171,NA,NA,0.31244995,0.2019326274978638,NA,44.468659161344696,3.93587400,0.00000000,NA,NA,NA,0.40937492,0.024727029962018292,0.00000000,1,7.088246584897095e-22,NA,0.40937492,0.00000000,roots,0.00227240,0.00000000,0.01668416,865.44604867,7.95786306,0.11397319,MS,0.00000000,1691.00000000,0.00000000,0.00000000,NA,NA,0.00000000,6.753320670165837e-27,1.03566899,0.00000000,NA,11.42923104,24.02004261,0.00810934,NA,0.00000000,4.80400852
0.00024180,NA,NA,NA,NA,NA,NA,NA,NA,6.371058263504105,NA,53.173838084091365,NA,NA,NA,NA,NA,NA,0.03953841595724191,NA,1,NA,NA,17.27148363,NA,phloem,NA,NA,NA,1383.84455850,NA,NA,MS,NA,1692.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00811688,NA,NA,1.62216157,1.04849058,579.77690636,NA,NA,0.31632937,0.20684354475735164,NA,45.17122564253446,4.11749581,0.00000000,NA,NA,NA,0.41941706,0.025122866163063397,0.00000000,1,6.411188929890252e-22,NA,0.41941706,0.00000000,roots,0.00241789,0.00000000,0.01667410,879.30031571,7.95950468,0.11923250,MS,0.00000000,1692.00000000,0.00000000,0.00000000,NA,NA,0.00000000,3.607696816928315e-27,1.04825679,0.00000000,NA,11.95663553,25.34528499,0.00811100,NA,0.00000000,5.06905700
0.00023928,NA,NA,NA,NA,NA,NA,NA,NA,6.304453362064299,NA,53.68080458537062,NA,NA,NA,NA,NA,NA,0.03991686270246359,NA,1,NA,NA,17.09155714,NA,phloem,NA,NA,NA,1397.09019459,NA,NA,MS,NA,1693.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00812179,NA,NA,1.62251169,1.05836045,580.12788101,NA,NA,0.26675823,0.3181976298479794,NA,45.69942865969165,4.31813415,0.00000000,NA,NA,NA,0.11376733,0.025422122462439824,0.00000000,1,6.368010067352673e-22,NA,0.64534922,0.00000000,roots,0.00316305,0.00000000,0.00108820,889.77428619,7.96122613,0.12504249,MS,0.00000000,1693.00000000,0.00000000,0.00000000,NA,NA,0.00000000,2.545578067872922e-27,1.05772015,0.00000000,NA,12.53926136,21.80522845,0.00811276,NA,0.00000000,4.36104569
0.00023696,NA,NA,NA,NA,NA,NA,NA,NA,6.2421507508114775,NA,53.76279196320871,NA,NA,NA,NA,NA,NA,0.03998565909365593,NA,1,NA,NA,16.92596775,NA,phloem,NA,NA,NA,1399.49806828,NA,NA,MS,NA,1694.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00812596,NA,NA,1.62287423,1.06701802,580.42566244,NA,NA,0.25143968,0.4010920670848858,NA,46.16578972563457,4.47131279,0.00000000,NA,NA,NA,0.14339548,0.025687292693612293,0.00000000,1,6.325093529264404e-22,NA,0.81365247,0.00000000,roots,0.00376301,0.00000000,0.00108788,899.05524428,7.96300851,0.12947817,MS,0.00000000,1694.00000000,0.00000000,0.00000000,NA,NA,0.00000000,1.799469346439604e-27,1.06647060,0.00000000,NA,12.98407084,20.78991014,0.00811457,NA,0.00000000,4.15798203
