t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
1318,1,MS,1.01686367,False,0.00000000,0.42400000,0.00168369,1,121.30891645,121.30891645,0.17909560,11,0.00000000,reproductive,269.69374863,0.40629179,2.32665970,1393874.99012077
1319,1,MS,1.58247441,False,0.00000000,0.44900000,0.00241247,1,128.46156482,128.46156482,0.17911794,11,0.00000000,reproductive,269.71159051,0.40906301,3.03094809,1394003.45168559
1320,1,MS,2.19230715,False,0.00000000,0.46700000,0.00274059,1,133.61147165,133.61147165,0.17914130,11,0.00000000,reproductive,269.73014766,0.41317785,3.28425733,1394137.06315724
1321,1,MS,2.49654782,False,0.00000000,0.50500000,0.00049393,1,144.48349718,144.48349718,0.17916671,11,0.00000000,reproductive,269.75021481,0.41860417,1.32643713,1394281.54665442
1322,1,MS,2.73211714,False,0.00000000,0.58200000,0.00090380,1,166.51365418,166.51365418,0.17919613,11,0.00000000,reproductive,269.77334171,0.42634289,1.74047939,1394448.06030860
1323,1,MS,3.00213583,False,0.00000000,0.61500000,0.00153410,1,175.95515003,175.95515003,0.17922739,11,0.00000000,reproductive,269.79777992,0.43328791,2.28051281,1394624.01545863
1324,1,MS,3.21187830,False,0.00000000,0.80800000,0.00107924,1,231.17359549,231.17359549,0.17926865,11,0.00000000,reproductive,269.82988737,0.44647466,1.88814725,1394855.18905412
1325,1,MS,3.08207141,False,0.00000000,0.90900000,0.00029800,1,260.07029493,260.07029493,0.17931533,11,0.00000000,reproductive,269.86600824,0.45545744,1.20745021,1395115.25934905
1326,1,MS,2.71511828,False,0.00000000,0.81700000,0.00006552,1,233.74854890,233.74854890,0.17935753,11,0.00000000,reproductive,269.89847332,0.45677249,0.95441438,1395349.00789795
1327,1,MS,2.25960667,False,0.00000000,0.72700000,0.00006648,1,207.99901475,207.99901475,0.17939518,11,0.00000000,reproductive,269.92736207,0.45731136,0.96132387,1395557.00691271
1328,1,MS,1.84586877,False,0.00000000,0.69800000,0.00007210,1,199.70194264,199.70194264,0.17943140,11,0.00000000,reproductive,269.95509845,0.45915378,0.94509869,1395756.70885534
1329,1,MS,1.52310246,False,0.00000000,0.69600000,0.00007981,1,199.12973077,199.12973077,0.17946756,11,0.00000000,reproductive,269.98275536,0.46120208,0.95409299,1395955.83858611
1330,1,MS,1.25170053,False,0.00000000,0.69900000,0.00006653,1,199.98804857,199.98804857,0.17950392,11,0.00000000,reproductive,270.01053148,0.46279459,0.95275045,1396155.82663469
1331,1,MS,1.02340809,False,0.00000000,0.70800000,0.00006512,1,202.56300199,202.56300199,0.17954077,11,0.00000000,reproductive,270.03866523,0.46410444,0.93331666,1396358.38963667
1332,1,MS,0.83971999,False,0.00000000,0.69400000,0.00004778,1,198.55751890,198.55751890,0.17957691,11,0.00000000,reproductive,270.06624266,0.46410096,0.91431907,1396556.94715557
1333,1,MS,0.69569149,False,0.00000000,0.68700000,0.00004745,1,196.55477735,196.55477735,0.17961270,11,0.00000000,reproductive,270.09354194,0.46406399,0.90743899,1396753.50193293
1334,1,MS,0.58741100,False,0.00000000,0.68400000,0.00004182,1,195.69645955,195.69645955,0.17964833,11,0.00000000,reproductive,270.12072200,0.46392268,0.91268525,1396949.19839248
1335,1,MS,0.49069506,False,0.00000000,0.69300000,0.00004183,1,198.27141296,198.27141296,0.17968442,11,0.00000000,reproductive,270.14825970,0.46405163,0.91185615,1397147.46980544
1336,1,MS,0.41230347,False,0.00000000,0.69000000,0.00004884,1,197.41309516,197.41309516,0.17972035,11,0.00000000,reproductive,270.17567818,0.46354881,0.92817341,1397344.88290060
1337,1,MS,0.34954759,False,0.00000000,0.68900000,0.00006813,1,197.12698922,197.12698922,0.17975623,11,0.00000000,reproductive,270.20305693,0.46300994,0.93805642,1397542.00988982
1338,1,MS,0.29117127,False,0.00000000,0.69000000,0.00005344,1,197.41309516,197.41309516,0.17979214,11,0.00000000,reproductive,270.23047541,0.46239929,0.90341822,1397739.42298498
1339,1,MS,0.25084801,False,0.00000000,0.66800000,0.00005460,1,191.11876459,191.11876459,0.17982689,11,0.00000000,reproductive,270.25701969,0.46084552,0.92014542,1397930.54174957
1340,1,MS,0.23160599,False,0.00000000,0.66000000,0.00009830,1,188.82991711,188.82991711,0.17986122,11,0.00000000,reproductive,270.28324606,0.45978694,1.61224351,1398119.37166668
1341,1,MS,0.42516306,False,0.00000000,0.68000000,0.00058709,1,194.55203581,194.55203581,0.17989657,11,0.00000000,reproductive,270.31026718,0.46020658,1.55246970,1398313.92370248
1342,1,MS,0.80522347,False,0.00000000,0.71800000,0.00075254,1,205.42406134,205.42406134,0.17993392,11,0.00000000,reproductive,270.33879830,0.46148514,1.73299418,1398519.34776382
1343,1,MS,1.32568803,False,0.00000000,0.76000000,0.00155186,1,217.44051061,217.44051061,0.17997349,11,0.00000000,reproductive,270.36899837,0.46415889,2.57205724,1398736.78827443
1344,1,MS,1.92685635,False,0.00000000,0.87200000,0.00208719,1,249.48437533,249.48437533,0.18001899,11,0.00000000,reproductive,270.40364898,0.47054341,3.05337644,1398986.27264976
1345,1,MS,2.65768689,False,0.00000000,1.49000000,0.00270243,1,426.29784317,426.29784317,0.18009685,11,0.00000000,reproductive,270.46285701,0.49906043,3.63486193,1399412.57049293
1346,1,MS,3.18717570,False,0.00000000,2.62700000,0.00183058,1,751.60029128,751.60029128,0.18023467,11,0.00000000,reproductive,270.56724594,0.55301335,2.75665461,1400164.17078421
1347,1,MS,3.84371407,False,0.00000000,3.10900000,0.00265958,1,889.50335195,889.50335195,0.18039864,11,0.00000000,reproductive,270.69078807,0.58210894,3.58482037,1401053.67413616
1348,1,MS,4.08933488,False,0.00000000,3.32400000,0.00149060,1,951.01612798,951.01612798,0.18057478,11,0.00000000,reproductive,270.82287365,0.59974166,2.47990149,1402004.69026414
1349,1,MS,3.92987150,False,0.00000000,2.61100000,0.00066585,1,747.02259632,747.02259632,0.18071390,11,0.00000000,reproductive,270.92662679,0.57109640,1.70598484,1402751.71286046
1350,1,MS,3.27686085,False,0.00000000,1.75000000,0.00010044,1,500.68538627,500.68538627,0.18080754,11,0.00000000,reproductive,270.99616642,0.53660044,1.04988957,1403252.39824673
1351,1,MS,2.59653629,False,0.00000000,1.15700000,0.00009839,1,331.02456681,331.02456681,0.18086958,11,0.00000000,reproductive,271.04214206,0.51448496,1.02035522,1403583.42281354
1352,1,MS,2.02828556,False,0.00000000,1.00500000,0.00009433,1,287.53646469,287.53646469,0.18092343,11,0.00000000,reproductive,271.08207768,0.51058169,0.97621552,1403870.95927823
1353,1,MS,1.62252433,False,0.00000000,0.90500000,0.00010241,1,258.92587119,258.92587119,0.18097196,11,0.00000000,reproductive,271.11803960,0.50804435,0.99139803,1404129.88514941
1354,1,MS,1.27462976,False,0.00000000,0.82600000,0.00012214,1,236.32350232,236.32350232,0.18101627,11,0.00000000,reproductive,271.15086231,0.50577017,0.95712367,1404366.20865173
1355,1,MS,1.00173045,False,0.00000000,0.74100000,0.00007144,1,212.00449784,212.00449784,0.18105605,11,0.00000000,reproductive,271.18030738,0.50269278,0.91176428,1404578.21314958
1356,1,MS,0.79983670,False,0.00000000,0.64000000,0.00004934,1,183.10779841,183.10779841,0.18109043,11,0.00000000,reproductive,271.20573902,0.49862203,0.88612261,1404761.32094798
1357,1,MS,0.64057660,False,0.00000000,0.52700000,0.00004735,1,150.77782775,150.77782775,0.18111874,11,0.00000000,reproductive,271.22668039,0.49386019,0.85244830,1404912.09877574
1358,1,MS,0.51098610,False,0.00000000,0.41100000,0.00003716,1,117.58953929,117.58953929,0.18114084,11,0.00000000,reproductive,271.24301227,0.48882967,0.82109738,1405029.68831503
1359,1,MS,0.41182010,False,0.00000000,0.31300000,0.00003258,1,89.55115766,89.55115766,0.18115766,11,0.00000000,reproductive,271.25544993,0.48444969,0.81041961,1405119.23947268
1360,1,MS,0.32763814,False,0.00000000,0.23400000,0.00002714,1,66.94878879,66.94878879,0.18117025,11,0.00000000,reproductive,271.26474837,0.48076707,0.77556377,1405186.18826148
1361,1,MS,0.26445041,False,0.00000000,0.15300000,0.00002676,1,43.77420806,43.77420806,0.18117848,11,0.00000000,reproductive,271.27082812,0.47695964,0.76537257,1405229.96246953
1362,1,MS,0.21119397,False,0.00000000,0.05600000,0.00002245,1,16.02193236,16.02193236,0.18118151,11,0.00000000,reproductive,271.27305339,0.47250417,0.75109103,1405245.98440189
1363,1,MS,0.16821362,False,0.00000000,0.00000000,0.00002564,1,0.00000000,0.00000000,0.18118153,11,0.00000000,reproductive,271.27305339,0.46966091,0.73628922,1405245.98440189
1364,1,MS,0.17360354,False,0.00000000,0.00000000,0.00011733,1,0.00000000,0.00000000,0.18118153,11,0.00000000,reproductive,271.27305339,0.46904964,1.45755814,1405245.98440189
1365,1,MS,0.56825598,False,0.00000000,0.00000000,0.00189438,1,0.00000000,0.00000000,0.18118153,11,0.00000000,reproductive,271.27305339,0.46986322,2.93290100,1405245.98440189
1366,1,MS,1.54794608,False,0.00000000,0.00000000,0.00418708,1,0.00000000,0.00000000,0.18118153,11,0.00000000,reproductive,271.27305339,0.47207202,5.52259873,1405245.98440189
1367,1,MS,2.84703578,False,0.00000000,0.00000000,0.00605182,1,0.00000000,0.00000000,0.18118153,11,0.00000000,reproductive,271.27305339,0.47730381,7.26350252,1405245.98440189
1368,1,MS,4.31562001,False,0.00000000,0.00500000,0.00778826,1,1.43052968,1.43052968,0.18118180,11,0.00000000,reproductive,271.27325207,0.48719525,8.62460711,1405247.41493157
1369,1,MS,5.68885515,False,0.00000000,0.09400000,0.00624397,1,26.89395789,26.89395789,0.18118688,11,0.00000000,reproductive,271.27698735,0.50321755,6.81688903,1405274.30888946
1370,1,MS,6.72464600,False,0.00000000,0.63700000,0.00520597,1,182.24948060,182.24948060,0.18122143,11,0.00000000,reproductive,271.30229977,0.53963737,5.68940782,1405456.55837006
1371,1,MS,7.19653982,False,0.00000000,1.93700000,0.00372970,1,554.18719612,554.18719612,0.18132707,11,0.00000000,reproductive,271.37927022,0.61510525,4.31212289,1406010.74556618
1372,1,MS,6.90108755,False,0.00000000,2.15400000,0.00191792,1,616.27218402,616.27218402,0.18144535,11,0.00000000,reproductive,271.46486358,0.63721360,2.76391186,1406627.01775020
1373,1,MS,5.82754695,False,0.00000000,1.44900000,0.00051516,1,414.56749983,414.56749983,0.18152542,11,0.00000000,reproductive,271.52244240,0.60884938,1.53095771,1407041.58525003
1374,1,MS,4.48045677,False,0.00000000,0.81400000,0.00013644,1,232.89023110,232.89023110,0.18157057,11,0.00000000,reproductive,271.55478826,0.58331782,1.10758965,1407274.47548113
1375,1,MS,3.27207688,False,0.00000000,0.67000000,0.00012967,1,191.69097646,191.69097646,0.18160765,11,0.00000000,reproductive,271.58141201,0.58037975,1.08783735,1407466.16645759
1376,1,MS,2.36800509,False,0.00000000,0.59800000,0.00010611,1,171.09134914,171.09134914,0.18164075,11,0.00000000,reproductive,271.60517470,0.57926900,1.05493725,1407637.25780673
1377,1,MS,1.73873589,False,0.00000000,0.54900000,0.00008981,1,157.07215832,157.07215832,0.18167116,11,0.00000000,reproductive,271.62699027,0.57811748,1.03623366,1407794.32996505
1378,1,MS,1.27546624,False,0.00000000,0.50500000,0.00007114,1,144.48349718,144.48349718,0.18169913,11,0.00000000,reproductive,271.64705743,0.57642595,0.98073884,1407938.81346223
1379,1,MS,0.98456144,False,0.00000000,0.44200000,0.00006996,1,126.45882328,126.45882328,0.18172362,11,0.00000000,reproductive,271.66462115,0.57331431,1.02514331,1408065.27228551
1380,1,MS,0.73808819,False,0.00000000,0.36700000,0.00007802,1,105.00087815,105.00087815,0.18174397,11,0.00000000,reproductive,271.67920461,0.56929903,0.99819880,1408170.27316365
1381,1,MS,0.56089750,False,0.00000000,0.30200000,0.00008179,1,86.40399237,86.40399237,0.18176072,11,0.00000000,reproductive,271.69120516,0.56551603,0.97905381,1408256.67715603
1382,1,MS,0.43098685,False,0.00000000,0.23800000,0.00008061,1,68.09321253,68.09321253,0.18177392,11,0.00000000,reproductive,271.70066255,0.56164385,0.96680587,1408324.77036856
1383,1,MS,0.31669877,False,0.00000000,0.15800000,0.00007870,1,45.20473773,45.20473773,0.18178269,11,0.00000000,reproductive,271.70694099,0.55690288,0.89637939,1408369.97510629
1384,1,MS,0.23581713,False,0.00000000,0.04400000,0.00006635,1,12.58866114,12.58866114,0.18178517,11,0.00000000,reproductive,271.70868941,0.55053737,0.86914839,1408382.56376743
1385,1,MS,0.17874957,False,0.00000000,0.00000000,0.00005816,1,0.00000000,0.00000000,0.18178518,11,0.00000000,reproductive,271.70868941,0.54740275,0.88581239,1408382.56376743
1386,1,MS,0.13290601,False,0.00000000,0.00000000,0.00005602,1,0.00000000,0.00000000,0.18178518,11,0.00000000,reproductive,271.70868941,0.54624893,0.85864312,1408382.56376743
1387,1,MS,0.10078715,False,0.00000000,0.00000000,0.00005136,1,0.00000000,0.00000000,0.18178518,11,0.00000000,reproductive,271.70868941,0.54504918,0.85924221,1408382.56376743
1388,1,MS,0.23289961,False,0.00000000,0.00000000,0.00033221,1,0.00000000,0.00000000,0.18178518,11,0.00000000,reproductive,271.70868941,0.54405188,1.81040695,1408382.56376743
1389,1,MS,0.84983200,False,0.00000000,0.00000000,0.00184984,1,0.00000000,0.00000000,0.18178518,11,0.00000000,reproductive,271.70868941,0.54414011,2.52876321,1408382.56376743
1390,1,MS,1.84490114,False,0.00000000,0.00000000,0.00353806,1,0.00000000,0.00000000,0.18178518,11,0.00000000,reproductive,271.70868941,0.54484322,3.93856410,1408382.56376743
1391,1,MS,2.96768906,False,0.00000000,0.00000000,0.00444546,1,0.00000000,0.00000000,0.18178518,11,0.00000000,reproductive,271.70868941,0.54733653,4.61917395,1408382.56376743
1392,1,MS,3.98195328,False,0.00000000,0.00000000,0.00416375,1,0.00000000,0.00000000,0.18178518,11,0.00000000,reproductive,271.70868941,0.55215265,4.34919925,1408382.56376743
1393,1,MS,4.80303092,False,0.00000000,0.02900000,0.00458369,1,8.29707212,8.29707212,0.18178678,11,0.00000000,reproductive,271.70984178,0.56028463,4.56067731,1408390.86083955
1394,1,MS,5.44333654,False,0.00000000,0.19100000,0.00398047,1,54.64623359,54.64623359,0.18179737,11,0.00000000,reproductive,271.71743154,0.57552976,4.07438114,1408445.50707314
1395,1,MS,5.71940773,False,0.00000000,0.61100000,0.00310878,1,174.81072629,174.81072629,0.18183130,11,0.00000000,reproductive,271.74171081,0.60408456,3.41588449,1408620.31779943
1396,1,MS,5.48158223,False,0.00000000,0.71700000,0.00193761,1,205.13795540,205.13795540,0.18187130,11,0.00000000,reproductive,271.77020219,0.61570313,2.55854755,1408825.45575483
1397,1,MS,4.64621139,False,0.00000000,0.37000000,0.00077766,1,105.85919595,105.85919595,0.18189210,11,0.00000000,reproductive,271.78490485,0.60248272,1.66005955,1408931.31495079
1398,1,MS,3.49669050,False,0.00000000,0.31400000,0.00024239,1,89.83726359,89.83726359,0.18190968,11,0.00000000,reproductive,271.79738225,0.60286403,1.17630743,1409021.15221438
1399,1,MS,2.38753938,False,0.00000000,0.30200000,0.00020839,1,86.40399237,86.40399237,0.18192659,11,0.00000000,reproductive,271.80938281,0.60405234,1.13216518,1409107.55620675
1400,1,MS,1.65129406,False,0.00000000,0.28100000,0.00019650,1,80.39576774,80.39576774,0.18194233,11,0.00000000,reproductive,271.82054889,0.60362383,1.13245091,1409187.95197449
1401,1,MS,1.14532263,False,0.00000000,0.24000000,0.00020102,1,68.66542440,68.66542440,0.18195578,11,0.00000000,reproductive,271.83008575,0.60143150,1.12499962,1409256.61739890
1402,1,MS,0.80022605,False,0.00000000,0.19000000,0.00019388,1,54.36012765,54.36012765,0.18196644,11,0.00000000,reproductive,271.83763577,0.59829988,1.09028007,1409310.97752655
1403,1,MS,0.56899813,False,0.00000000,0.11100000,0.00018956,1,31.75775879,31.75775879,0.18197268,11,0.00000000,reproductive,271.84204657,0.59343017,1.09789452,1409342.73528533
1404,1,MS,0.38982170,False,0.00000000,0.03500000,0.00015397,1,10.01370773,10.01370773,0.18197467,11,0.00000000,reproductive,271.84343736,0.58852212,1.08919848,1409352.74899306
1405,1,MS,0.26317653,False,0.00000000,0.02400000,0.00013933,1,6.86654244,6.86654244,0.18197601,11,0.00000000,reproductive,271.84439105,0.58671336,1.06328434,1409359.61553550
1406,1,MS,0.17893184,False,0.00000000,0.00000000,0.00011784,1,0.00000000,0.00000000,0.18197602,11,0.00000000,reproductive,271.84439105,0.58416038,1.05904609,1409359.61553550
1407,1,MS,0.12161526,False,0.00000000,0.00000000,0.00013226,1,0.00000000,0.00000000,0.18197602,11,0.00000000,reproductive,271.84439105,0.58274599,1.05175725,1409359.61553550
1408,1,MS,0.08063585,False,0.00000000,0.00000000,0.00010531,1,0.00000000,0.00000000,0.18197602,11,0.00000000,reproductive,271.84439105,0.58125855,1.04144446,1409359.61553550
1409,1,MS,0.05111070,False,0.00000000,0.00000000,0.00011700,1,0.00000000,0.00000000,0.18197602,11,0.00000000,reproductive,271.84439105,0.57976612,1.05464406,1409359.61553550
1410,1,MS,0.02968581,False,0.00000000,0.00000000,0.00010607,1,0.00000000,0.00000000,0.18197602,11,0.00000000,reproductive,271.84439105,0.57823900,1.04966079,1409359.61553550
1411,1,MS,0.01442744,False,0.00000000,0.00000000,0.00009958,1,0.00000000,0.00000000,0.18197602,11,0.00000000,reproductive,271.84439105,0.57670215,1.03766909,1409359.61553550
1412,1,MS,0.06605321,False,0.00000000,0.00000000,0.00026431,1,0.00000000,0.00000000,0.18197602,11,0.00000000,reproductive,271.84439105,0.57529480,2.49261993,1409359.61553550
1413,1,MS,0.48979257,False,0.00000000,0.00000000,0.00057154,1,0.00000000,0.00000000,0.18197602,11,0.00000000,reproductive,271.84439105,0.57420566,1.59633412,1409359.61553550
1414,1,MS,1.07483898,False,0.00000000,0.00000000,0.00084869,1,0.00000000,0.00000000,0.18197602,11,0.00000000,reproductive,271.84439105,0.57370376,1.86214081,1409359.61553550
1415,1,MS,1.81887065,False,0.00000000,0.00000000,0.00163992,1,0.00000000,0.00000000,0.18197602,11,0.00000000,reproductive,271.84439105,0.57431947,2.66269820,1409359.61553550
1416,1,MS,3.07286573,False,0.00000000,0.02400000,0.00492061,1,6.86654244,6.86654244,0.18197736,11,0.00000000,reproductive,271.84534473,0.57915271,5.63069155,1409366.48207794
1417,1,MS,4.55209275,False,0.00000000,0.11800000,0.00548986,1,33.76050033,33.76050033,0.18198394,11,0.00000000,reproductive,271.85003369,0.58931637,6.00428790,1409400.24257827
1418,1,MS,5.76042215,False,0.00000000,0.45700000,0.00514863,1,130.75041230,130.75041230,0.18200945,11,0.00000000,reproductive,271.86819347,0.61434606,5.62378094,1409530.99299057
1419,1,MS,6.23410046,False,0.00000000,1.82900000,0.00352416,1,523.28775514,523.28775514,0.18211172,11,0.00000000,reproductive,271.94087233,0.69835962,4.21202290,1410054.28074571
1420,1,MS,5.86810290,False,0.00000000,2.09300000,0.00157993,1,598.81972198,598.81972198,0.18222933,11,0.00000000,reproductive,272.02404173,0.71972708,2.67591012,1410653.10046769
1421,1,MS,4.75093706,False,0.00000000,1.32600000,0.00067683,1,379.37646983,379.37646983,0.18230422,11,0.00000000,reproductive,272.07673291,0.67893444,1.93891175,1411032.47693752
1422,1,MS,3.21925551,False,0.00000000,0.61400000,0.00020274,1,175.66904410,175.66904410,0.18233903,11,0.00000000,reproductive,272.10113139,0.64162745,1.36598454,1411208.14598161
1423,1,MS,2.10522733,False,0.00000000,0.51300000,0.00023108,1,146.77234466,146.77234466,0.18236797,11,0.00000000,reproductive,272.12151643,0.63698733,1.41164164,1411354.91832628
