R_residual,sucrose,Conc_Sucrose,Export_Amino_Acids,RGR_Structure,WSC_g,plant,axis,cytokinins,senesced_mstruct,amino_acids,structure,Export_Nitrates,nitrates,HATS_LATS,N_exudation,sum_respi,Export_cytokinins,Uptake_Nitrates,Respi_growth,N_tot,AA_consumption_mstruct,S_Amino_Acids,R_Nnit_red,S_grain_starch,sucrose_consumption_mstruct,S_grain_structure,Unloading_Sucrose,age_from_flowering,synthetized_mstruct,Conc_cytokinins,Proteins_N_Mass,organ,proteins,S_Proteins,t,C_exudation,R_grain_growth_starch,R_grain_growth_struct,Conc_Amino_Acids,Dry_Mass,Conc_Nitrates,Nstruct,Unloading_Amino_Acids,S_cytokinins,Total_Organic_Nitrogen,starch,R_Nnit_upt,regul_transpiration,mstruct
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0173751595,NA,NA,NA,958.1222800000,NA,0.0000000000,NA,2855642.9179199999,NA,NA,0.017375159480000003,grains,1241.0828200000,2.2003200000,839.0000000000,NA,69.6342000000,0.0000000000,NA,1.8191875615882354,NA,NA,NA,NA,NA,52675.7235600000,NA,NA,NA
NA,5902.2332800000,204.05611286740404,NA,NA,0.16863523657142857,1,MS,NA,NA,76.1763100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010664683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,839.0000000000,NA,NA,NA,25.282755416158448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.0553219684,996.3761200000,184.99920532358928,2.7137800000,NA,0.028467889142857146,1,MS,7.5248000000,0.5348800000,21.5223600000,NA,2.0350500000,484.1833000000,16.2703700000,0.4895500000,9.4452300000,2.1126900000,2.3505400000,17.3780900000,0.0118498792,0.5032300000,2.7433300000,2.4379100000,NA,50.4635600000,NA,113.3187500000,NA,NA,16.765741277126686,NA,roots,NA,NA,839.0000000000,22.6637500000,NA,NA,38.36256851298961,NA,1078.7917205115637,0.0047700000,1.4625300000,2.3656200000,361.9333600000,NA,0.9331600000,0.0467000000,0.4488200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0174021046,NA,NA,NA,856.3204100000,NA,0.0000000000,NA,2858348.4333899999,NA,NA,0.01740210458,grains,1243.0074700000,1.8990700000,840.0000000000,NA,62.2354700000,0.0000000000,NA,1.8219562370378148,NA,NA,NA,NA,NA,52765.6928000000,NA,NA,NA
NA,6081.1904400000,210.27280460075352,NA,NA,0.17374829828571428,1,MS,NA,NA,75.7934600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010611084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,840.0000000000,NA,NA,NA,25.159237191083964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.3888348708,978.8533800000,181.88350651088123,2.3030500000,NA,0.027967239428571426,1,MS,6.6646600000,0.5366100000,20.4226300000,NA,1.8167500000,483.3072700000,14.5209000000,0.6975200000,8.3830900000,1.6735000000,2.0708600000,17.2126400000,0.0118022186,0.4984400000,2.4359800000,2.1631400000,NA,49.9831200000,NA,167.1589400000,NA,NA,14.860551195148055,NA,roots,NA,NA,840.0000000000,33.4317900000,NA,NA,36.4299500535141,NA,1077.656238851231,0.0047500000,2.0834000000,2.0904800000,360.0169200000,NA,0.8221300000,0.0417700000,0.4484800000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0174276780,NA,NA,NA,840.1589000000,NA,0.0000000000,NA,2860975.0492500002,NA,NA,0.01742767796,grains,1244.8341400000,1.8005600000,841.0000000000,NA,61.0608800000,0.0000000000,NA,1.824665520310924,NA,NA,NA,NA,NA,52853.9363300000,NA,NA,NA
NA,6283.7369800000,217.27637231470567,NA,NA,0.17953534228571427,1,MS,NA,NA,75.6834900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010595689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,841.0000000000,NA,NA,NA,25.122733232643444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.3753413285,1025.5653300000,190.5631856493043,2.2359700000,NA,0.029301866571428567,1,MS,6.0044000000,0.5366100000,19.8277100000,NA,1.8136700000,482.4882200000,14.2644600000,0.6235200000,8.3472100000,1.5077100000,2.1074600000,17.2126400000,0.0117824230,0.4984400000,2.3945200000,2.1263300000,NA,49.9831200000,NA,161.2552700000,NA,NA,13.388333927934358,NA,roots,NA,NA,841.0000000000,32.2510500000,NA,NA,35.36872993221549,NA,1075.8299589725295,0.0047500000,1.9422100000,2.0805300000,359.4220000000,NA,0.8366600000,0.0417700000,0.4484800000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0174567082,NA,NA,NA,984.6159800000,NA,0.0000000000,NA,2864155.4120900002,NA,NA,0.01745670822,grains,1246.9077300000,2.0471800000,842.0000000000,NA,71.5597000000,0.0000000000,NA,1.8278353863907564,NA,NA,NA,NA,NA,52957.4106200000,NA,NA,NA
NA,6441.3508600000,222.7549303587262,NA,NA,0.18403859599999997,1,MS,NA,NA,75.2667400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010537344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,842.0000000000,NA,NA,NA,24.98760940022326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.1494205559,1025.9335700000,190.76346959115213,2.3698400000,NA,0.02931238771428571,1,MS,5.4704800000,0.5383300000,18.9990600000,NA,2.0025700000,481.6392400000,16.7083700000,0.7724400000,9.6181900000,1.5193800000,2.4704900000,17.3601700000,0.0117489362,0.5027100000,2.7974400000,2.4824000000,NA,50.4115200000,NA,208.5542600000,NA,NA,12.20626101702479,NA,roots,NA,NA,842.0000000000,41.7108500000,NA,NA,33.91402369636522,NA,1074.679786688087,0.0047400000,2.4369400000,2.4311300000,357.7950400000,NA,0.9807800000,0.0462000000,0.4481700000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0174827667,NA,NA,NA,906.9192900000,NA,0.0000000000,NA,2867023.3325100001,NA,NA,0.0174827667,grains,1248.7690500000,1.8444500000,843.0000000000,NA,65.9128800000,0.0000000000,NA,1.8307505117184872,NA,NA,NA,NA,NA,53052.7337800000,NA,NA,NA
NA,6589.8923900000,227.8917966604834,NA,NA,0.18828263971428572,1,MS,NA,NA,75.3208600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010544920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,843.0000000000,NA,NA,NA,25.005576558369608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.8137686287,1080.5255300000,200.91437215044883,2.3063300000,NA,0.030872157999999993,1,MS,5.0265600000,0.5383300000,18.4898600000,NA,1.9991000000,480.8053000000,15.4321600000,0.5982500000,9.0589300000,1.3960900000,2.3721000000,17.3601700000,0.0117301322,0.5027100000,2.5864500000,2.2951700000,NA,50.4115200000,NA,174.8062000000,NA,NA,11.21574402570453,NA,roots,NA,NA,843.0000000000,34.9612400000,NA,NA,33.00508289265234,NA,1072.8190195684672,0.0047400000,1.9979900000,2.2737800000,357.2858400000,NA,0.9417200000,0.0462000000,0.4481700000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0175091703,NA,NA,NA,937.6748700000,NA,0.0000000000,NA,2870002.7781799999,NA,NA,0.01750917028,grains,1250.6550200000,1.8715400000,844.0000000000,NA,68.1481300000,0.0000000000,NA,1.8337614268319327,NA,NA,NA,NA,NA,53151.3207700000,NA,NA,NA
NA,6709.8569900000,232.06641702566824,NA,NA,0.1917101997142857,1,MS,NA,NA,75.2660100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010537241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,844.0000000000,NA,NA,NA,24.99016709138147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.9522178528,1079.8416400000,200.9082458882191,2.1774300000,NA,0.03085261828571429,1,MS,4.7245700000,0.5400600000,17.7867700000,NA,1.9588900000,480.0480500000,15.9583000000,0.6841600000,9.2951600000,1.2878500000,2.4529200000,18.0111000000,0.0116996875,0.5215600000,2.6680100000,2.3661100000,NA,52.3017200000,NA,207.6783200000,NA,NA,10.548269703058718,NA,roots,NA,NA,844.0000000000,41.5356600000,NA,NA,31.76918062067426,NA,1071.7750613976334,0.0047300000,2.3295800000,2.3453700000,355.7960300000,NA,0.9738100000,0.0453400000,0.4479000000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0175319553,NA,NA,NA,823.3778000000,NA,0.0000000000,NA,2872526.6658800002,NA,NA,0.017531955279999997,grains,1252.2825200000,1.6164600000,845.0000000000,NA,59.8412700000,0.0000000000,NA,1.8364018033109242,NA,NA,NA,NA,NA,53237.8701600000,NA,NA,NA
NA,6857.0165300000,237.1560615933307,NA,NA,0.195914758,1,MS,NA,NA,75.6552600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010591736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,845.0000000000,NA,NA,NA,25.119407668108206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.3890184144,1133.8649500000,210.95946825928402,2.1227700000,NA,0.03239614142857143,1,MS,4.4089400000,0.5400600000,17.3402600000,NA,1.9555800000,479.2360500000,14.0521100000,0.5219700000,8.3694500000,1.2018100000,2.2392800000,18.0111000000,0.0116820683,0.5215600000,2.3506600000,2.0846800000,NA,52.3017200000,NA,170.6551200000,NA,NA,9.843581156508149,NA,roots,NA,NA,845.0000000000,34.1310200000,NA,NA,30.971663317704845,NA,1069.9621567314132,0.0047300000,1.8828800000,2.0849600000,355.3495100000,NA,0.8890000000,0.0453400000,0.4479000000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0175531199,NA,NA,NA,773.9851700000,NA,0.0000000000,NA,2874853.7872899999,NA,NA,0.017553119920000002,grains,1253.7942800000,1.5093100000,846.0000000000,NA,56.2515200000,0.0000000000,NA,1.838883982235294,NA,NA,NA,NA,NA,53319.2996400000,NA,NA,NA
NA,6924.7442200000,239.5213484529635,NA,NA,0.19784983485714283,1,MS,NA,NA,75.8903100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010624643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,846.0000000000,NA,NA,NA,25.199855555509437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.0909214471,1130.5801300000,210.4516861001906,0.6677900000,NA,0.03230228942857143,1,MS,4.8756900000,0.5417500000,17.9183200000,NA,0.5959300000,479.7031900000,13.1189400000,0.5933700000,7.8593500000,0.4046100000,2.0869100000,18.0515400000,0.0116867011,0.5227300000,2.2063300000,1.9556800000,NA,52.4191500000,NA,187.1985200000,NA,NA,10.891015904217296,NA,roots,NA,NA,846.0000000000,37.4397000000,NA,NA,32.01987133666905,NA,1071.5314286990708,0.0047200000,2.0515600000,1.9562700000,355.1739900000,NA,0.8285000000,0.0138000000,0.4476800000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0175736267,NA,NA,NA,749.9413000000,NA,0.0000000000,NA,2877086.9393799999,NA,NA,0.017573626699999997,grains,1255.2590500000,1.4688000000,847.0000000000,NA,54.5040700000,0.0000000000,NA,1.8412900799537815,NA,NA,NA,NA,NA,53398.2355800000,NA,NA,NA
NA,6932.2736200000,239.78178435987155,NA,NA,0.19806496057142856,1,MS,NA,NA,76.3043400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010682608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,847.0000000000,NA,NA,NA,25.337336825458753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.0412497072,1176.3053300000,218.9631972986657,0.6986300000,NA,0.033608723714285714,1,MS,5.3065400000,0.5417500000,18.7457900000,NA,0.5965400000,480.1973900000,12.6636100000,0.4232800000,7.7565100000,0.4403600000,2.0737100000,18.0515400000,0.0117052045,0.5227300000,2.1476800000,1.9036900000,NA,52.4191500000,NA,132.8035900000,NA,NA,11.853422087205146,NA,roots,NA,NA,847.0000000000,26.5607200000,NA,NA,33.498552537526805,NA,1072.6353422087204,0.0047200000,1.4617800000,1.9161600000,356.0014500000,NA,0.8232600000,0.0138000000,0.4476800000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0175930066,NA,NA,NA,703.0449300000,NA,0.0000000000,NA,2879141.0271299998,NA,NA,0.01759300662,grains,1256.6433300000,1.3913200000,848.0000000000,NA,51.0957400000,0.0000000000,NA,1.8435478945084034,NA,NA,NA,NA,NA,53472.2716100000,NA,NA,NA
NA,6881.2219700000,238.03472095385158,NA,NA,0.196606342,1,MS,NA,NA,76.5330400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010714626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,848.0000000000,NA,NA,NA,25.415282436157142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.7409762546,1158.6159600000,215.76680522034508,0.3554700000,NA,0.033103313142857145,1,MS,5.8564000000,0.5433800000,19.3818000000,NA,0.2939900000,480.8933100000,11.7999800000,0.4619300000,7.2669900000,0.2391600000,1.9116800000,17.6893000000,0.0117138515,0.5122400000,2.0116800000,1.7823800000,NA,51.3672800000,NA,138.0687200000,NA,NA,13.087512291052114,NA,roots,NA,NA,848.0000000000,27.6137400000,NA,NA,34.650576562080985,NA,1074.6699517296863,0.0047100000,1.5356000000,1.7910600000,355.9234900000,NA,0.7589400000,0.0067900000,0.4474800000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0176122971,NA,NA,NA,691.1193600000,NA,0.0000000000,NA,2881152.1903400002,NA,NA,0.01761229708,grains,1258.0212200000,1.3870000000,849.0000000000,NA,50.2290200000,0.0000000000,NA,1.8457693775546218,NA,NA,NA,NA,NA,53545.0590600000,NA,NA,NA
NA,6818.6378900000,235.86981709173222,NA,NA,0.19481822542857144,1,MS,NA,NA,76.9060100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010766841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,849.0000000000,NA,NA,NA,25.539139242187755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.7343543101,1188.4760500000,221.32759192217156,0.3722300000,NA,0.03395645857142857,1,MS,6.3978100000,0.5433800000,20.2959800000,NA,0.2944300000,481.6072300000,11.5524200000,0.3035700000,7.2385000000,0.2612700000,1.9065400000,17.6893000000,0.0117366449,0.5122400000,1.9857400000,1.7593900000,NA,51.3672800000,NA,88.8808200000,NA,NA,14.297421113792796,NA,roots,NA,NA,849.0000000000,17.7761600000,NA,NA,36.28493787431841,NA,1076.2653749888264,0.0047100000,1.0024700000,1.7745900000,356.8376700000,NA,0.7569000000,0.0067900000,0.4474800000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0176318492,NA,NA,NA,689.9162600000,NA,0.0000000000,NA,2883163.3535500001,NA,NA,0.0176318492,grains,1259.4178000000,1.4063900000,850.0000000000,NA,50.1415800000,0.0000000000,NA,1.8479897597142856,NA,NA,NA,NA,NA,53617.7406400000,NA,NA,NA
NA,6723.4266100000,232.59365460563643,NA,NA,0.19209790314285716,1,MS,NA,NA,77.0260400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010783646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,850.0000000000,NA,NA,NA,25.58091047217356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.6829346021,1157.0068700000,215.55385460913632,0.3664300000,NA,0.03305733914285714,1,MS,6.8990600000,0.5450000000,20.7736200000,NA,0.2835700000,482.2820700000,11.4741100000,0.3686400000,7.1606300000,0.2709700000,1.8575600000,17.6305200000,0.0117427797,0.5105400000,1.9795700000,1.7532100000,NA,51.1965700000,NA,102.6593600000,NA,NA,15.423787167449142,NA,roots,NA,NA,850.0000000000,20.5318700000,NA,NA,37.15380281690141,NA,1078.2071763916833,0.0047000000,1.1761000000,1.7624500000,356.6118400000,NA,0.7374500000,0.0065300000,0.4473000000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0176504478,NA,NA,NA,646.0536100000,NA,0.0000000000,NA,2885010.0890199998,NA,NA,0.017650447780000002,grains,1260.7462700000,1.3381000000,851.0000000000,NA,46.9537400000,0.0000000000,NA,1.85007089455042,NA,NA,NA,NA,NA,53685.7939600000,NA,NA,NA
NA,6642.9982100000,229.81127345161892,NA,NA,0.18979994885714285,1,MS,NA,NA,77.3253300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010825546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,851.0000000000,NA,NA,NA,25.680306867148776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.4680958273,1176.1618000000,219.1224755943066,0.3795200000,NA,0.03360462285714286,1,MS,7.3601500000,0.5450000000,21.5158600000,NA,0.2839400000,482.9165600000,10.7104500000,0.2279400000,6.8029200000,0.2890800000,1.7548000000,17.6305200000,0.0117620539,0.5105400000,1.8601500000,1.6474400000,NA,51.1965700000,NA,62.3022200000,NA,NA,16.454616588419405,NA,roots,NA,NA,851.0000000000,12.4604400000,NA,NA,38.48130561144646,NA,1079.6256651017216,0.0047000000,0.7252100000,1.6602500000,357.3540800000,NA,0.6966500000,0.0065300000,0.4473000000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0176685667,NA,NA,NA,619.3830100000,NA,0.0000000000,NA,2886759.8660599999,NA,NA,0.017668566719999997,grains,1262.0404800000,1.3032000000,852.0000000000,NA,45.0153800000,0.0000000000,NA,1.8520685286218486,NA,NA,NA,NA,NA,53751.0481900000,NA,NA,NA
NA,6546.6492100000,226.4950515773508,NA,NA,0.18704712028571427,1,MS,NA,NA,77.4120500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010837687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,852.0000000000,NA,NA,NA,25.71102844711626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.2617500442,1139.6204200000,212.40017966839625,0.1697800000,NA,0.032560583428571425,1,MS,7.9091200000,0.5465100000,22.0319400000,NA,0.1242300000,483.6245000000,10.2150200000,0.3089200000,6.4752600000,0.1357100000,1.6359900000,16.4960700000,0.0117691902,0.4776900000,1.7800600000,1.5758700000,NA,47.9023000000,NA,79.8961100000,NA,NA,17.689032027196276,NA,roots,NA,NA,852.0000000000,15.9792200000,NA,NA,39.42018250134192,NA,1081.643630345321,0.0046900000,0.9447500000,1.5813400000,357.2087200000,NA,0.6494900000,0.0028500000,0.4471200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0176878492,NA,NA,NA,648.9146500000,NA,0.0000000000,NA,2888626.5247000000,NA,NA,0.017687849199999998,grains,1263.4178000000,1.3868600000,853.0000000000,NA,47.1616800000,0.0000000000,NA,1.8541635398487395,NA,NA,NA,NA,NA,53819.4111800000,NA,NA,NA
NA,6457.4198100000,223.40797345434015,NA,NA,0.18449770885714287,1,MS,NA,NA,77.5610000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010858540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,853.0000000000,NA,NA,NA,25.76049952671173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.4741337669,1152.8536500000,214.86656266774023,0.1766400000,NA,0.032938675714285715,1,MS,8.5116800000,0.5465100000,22.9224600000,NA,0.1244300000,484.3845500000,10.6603900000,0.1929200000,6.8028100000,0.1460500000,1.7218000000,16.4960700000,0.0117922981,0.4776900000,1.8708400000,1.6562400000,NA,47.9023000000,NA,48.5122000000,NA,NA,19.03667919126856,NA,roots,NA,NA,853.0000000000,9.7024400000,NA,NA,41.013526570048306,NA,1083.3435095723742,0.0046900000,0.5826900000,1.6651500000,358.0992400000,NA,0.6835600000,0.0028500000,0.4471200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0177069260,NA,NA,NA,632.1086500000,NA,0.0000000000,NA,2890433.9475500002,NA,NA,0.01770692602,grains,1264.7804300000,1.3714800000,854.0000000000,NA,45.9402500000,0.0000000000,NA,1.8562067460126048,NA,NA,NA,NA,NA,53886.0139200000,NA,NA,NA
NA,6354.3479300000,219.8602413832237,NA,NA,0.181552798,1,MS,NA,NA,77.4828100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010847593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,854.0000000000,NA,NA,NA,25.73666710954627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.3164040451,1111.4639400000,207.24513335720042,0.2512000000,NA,0.031756112571428574,1,MS,8.9897200000,0.5480500000,23.3307200000,NA,0.1740700000,485.0171300000,10.3360300000,0.2936700000,6.5600300000,0.2155200000,1.6257100000,16.5949500000,0.0117968699,0.4805500000,1.8182200000,1.6089500000,NA,48.1894100000,NA,69.9511500000,NA,NA,20.114830394701514,NA,roots,NA,NA,854.0000000000,13.9902300000,NA,NA,41.76267788418509,NA,1085.243734896626,0.0046800000,0.8529600000,1.6086800000,357.8331500000,NA,0.6454100000,0.0039900000,0.4469200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0177265642,NA,NA,NA,641.1416800000,NA,0.0000000000,NA,2892280.6830199999,NA,NA,0.01772656424,grains,1266.1831600000,1.4117000000,855.0000000000,NA,46.5967500000,0.0000000000,NA,1.8582811118319325,NA,NA,NA,NA,NA,53953.5627700000,NA,NA,NA
NA,6263.1655600000,216.70533420802056,NA,NA,0.17894758742857145,1,MS,NA,NA,77.5030700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010850430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,855.0000000000,NA,NA,NA,25.743396665116588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.4021728554,1121.6871000000,209.1513581849101,0.2594700000,NA,0.03204820285714286,1,MS,9.4998700000,0.5480500000,24.0989100000,NA,0.1743100000,485.6710200000,10.4519100000,0.1783400000,6.6867100000,0.2277500000,1.6550600000,16.5949500000,0.0118167790,0.4805500000,1.8498200000,1.6369200000,NA,48.1894100000,NA,41.5052600000,NA,NA,21.256309854112594,NA,roots,NA,NA,855.0000000000,8.3010500000,NA,NA,43.137760673051105,NA,1086.7068379128257,0.0046800000,0.5136000000,1.6393800000,358.6013300000,NA,0.6570600000,0.0039900000,0.4469200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0177453543,NA,NA,NA,604.6443100000,NA,0.0000000000,NA,2893992.9023400000,NA,NA,0.01774535434,grains,1267.5253100000,1.3500800000,856.0000000000,NA,43.9442100000,0.0000000000,NA,1.8602395731890755,NA,NA,NA,NA,NA,54017.2732300000,NA,NA,NA
NA,6163.6030800000,213.27907169877133,NA,NA,0.17610294514285715,1,MS,NA,NA,77.3450300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010828304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,856.0000000000,NA,NA,NA,25.69314238021484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.1275912789,1079.7936400000,201.42998597182427,0.1929300000,NA,0.030851246857142856,1,MS,9.9797600000,0.5495500000,24.5141900000,NA,0.1275600000,486.2720600000,9.8119300000,0.2854600000,6.2565300000,0.1748800000,1.5111000000,15.9379100000,0.0118210075,0.4615200000,1.7401000000,1.5391200000,NA,46.2814900000,NA,62.8684300000,NA,NA,22.340078796561606,NA,roots,NA,NA,856.0000000000,12.5736900000,NA,NA,43.90077005730659,NA,1088.538816260745,0.0046700000,0.7889200000,1.5314700000,358.3559200000,NA,0.5999100000,0.0029100000,0.4467200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0177649907,NA,NA,NA,623.2506300000,NA,0.0000000000,NA,2895780.9342800002,NA,NA,0.01776499074,grains,1268.9279100000,1.4107700000,857.0000000000,NA,45.2964700000,0.0000000000,NA,1.862260146197479,NA,NA,NA,NA,NA,54082.9398000000,NA,NA,NA
NA,6073.7718200000,210.17064185770977,NA,NA,0.1735363377142857,1,MS,NA,NA,77.2664500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010817303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,857.0000000000,NA,NA,NA,25.667038994797096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.2667928104,1088.4422500000,203.04333997433142,0.1991100000,NA,0.031098350000000004,1,MS,10.5079100000,0.5495500000,25.3000700000,NA,0.1277300000,486.9033700000,10.0851600000,0.1750400000,6.4690100000,0.1841400000,1.5624100000,15.9379100000,0.0118408482,0.4615200000,1.7990500000,1.5912500000,NA,46.2814900000,NA,37.6522800000,NA,NA,23.522363001432666,NA,roots,NA,NA,857.0000000000,7.5304600000,NA,NA,45.3081482808023,NA,1089.9520281160458,0.0046700000,0.4789900000,1.5859300000,359.1418000000,NA,0.6202800000,0.0029100000,0.4467200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0177861737,NA,NA,NA,663.0086300000,NA,0.0000000000,NA,2897729.0804400002,NA,NA,0.01778617372,grains,1270.4409800000,1.5215500000,858.0000000000,NA,48.1860000000,0.0000000000,NA,1.8644122185462184,NA,NA,NA,NA,NA,54152.8108300000,NA,NA,NA
