S_Amino_Acids,Export_Amino_Acids,RGR_Structure,age_from_flowering,R_grain_growth_starch,amino_acids,Export_cytokinins,senesced_mstruct,R_Nnit_red,sum_respi,Conc_cytokinins,structure,mstruct,C_exudation,nitrates,S_cytokinins,axis,proteins,S_grain_starch,Conc_Nitrates,sucrose_consumption_mstruct,R_residual,R_Nnit_upt,N_exudation,Dry_Mass,WSC_g,HATS_LATS,R_grain_growth_struct,regul_transpiration,Export_Nitrates,starch,Respi_growth,Unloading_Amino_Acids,S_grain_structure,Conc_Sucrose,t,Uptake_Nitrates,synthetized_mstruct,Conc_Amino_Acids,plant,organ,sucrose,N_tot,Proteins_N_Mass,AA_consumption_mstruct,S_Proteins,Nstruct,Unloading_Sucrose,Total_Organic_Nitrogen,cytokinins
0.0254500000,0.0306600000,NA,NA,NA,4.8554800000,0.4421200000,0.2778200000,0.0267600000,2.6739400000,59.217794184119334,NA,0.5309600000,1.1453100000,693.2353800000,1.2282600000,MS,NA,NA,1305.6263748681633,15.7705300000,2.6476609225,0.0000000000,0.0016400000,NA,0.09667715857142857,2.2193000000,NA,0.0023400000,0.1459300000,NA,5.4308800000,0.0738700000,NA,531.0664566696801,510.0000000000,0.0000000000,NA,7.315775199638391,1,roots,3383.7005500000,0.0167832720,NA,0.1572600000,NA,0.0070100000,5.7265500000,505.8803600000,31.4422800000
NA,NA,0.0000000000,1546900.3119099999,41.5561400000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,448.2228500000,506.2134700000,NA,NA,NA,NA,NA,0.5717185572142858,NA,NA,0.0000000000,NA,NA,11025.8096100000,NA,NA,0.0000000000,NA,511.0000000000,NA,NA,NA,1,grains,NA,0.0062751199,0.0062751199,NA,1.3154800000,NA,NA,NA,NA
NA,NA,NA,NA,NA,188.1073900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4156710274285715,NA,NA,NA,NA,NA,NA,NA,NA,530.326378226579,511.0000000000,NA,NA,65.82676622530171,1,phloem,14548.4859600000,0.0026335035,NA,NA,NA,NA,NA,NA,NA
0.0274000000,0.0306100000,NA,NA,NA,4.8477200000,0.4457600000,0.2778200000,0.0288100000,2.8463800000,59.7053262015971,NA,0.5309600000,0.0000000000,693.0749200000,1.3236100000,MS,NA,NA,1305.324167545578,15.7705300000,2.8175376823,0.0000000000,0.0000000000,NA,0.09659288314285713,2.4017200000,NA,0.0023400000,0.1458900000,NA,5.4308800000,0.0000000000,NA,530.6035153307217,511.0000000000,0.0000000000,NA,7.304083170106976,1,roots,3380.7509100000,0.0167809170,NA,0.1572600000,NA,0.0070100000,-3.7035700000,505.8726000000,31.7011400000
NA,NA,0.0000000000,1548243.2826600000,45.1374500000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,449.6486000000,549.8390100000,NA,NA,NA,NA,NA,0.5737329455966386,NA,NA,0.0000000000,NA,NA,11091.1763100000,NA,NA,0.0000000000,NA,512.0000000000,NA,NA,NA,1,grains,NA,0.0062950804,0.0062950804,NA,1.4229100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,187.7752100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.41666939399999997,NA,NA,NA,NA,NA,NA,NA,NA,531.6164042746782,512.0000000000,NA,NA,65.7125344485175,1,phloem,14583.4287900000,0.0026288529,NA,NA,NA,NA,NA,NA,NA
0.0296700000,0.0998900000,NA,NA,NA,4.8700100000,1.4159600000,0.2783200000,0.0311900000,3.0461500000,58.38586843938909,NA,0.5310100000,7.5610600000,692.5855100000,1.4373400000,MS,NA,NA,1304.2795992542515,19.5537000000,3.0162559777,0.0000000000,0.0109300000,NA,0.0962956177142857,2.6461200000,NA,0.0076000000,0.4735200000,NA,6.7336900000,0.4867800000,NA,528.9207704814096,512.0000000000,0.0000000000,NA,7.336976704770155,1,roots,3370.3466200000,0.0167743773,NA,0.1949900000,NA,0.0070100000,37.8052900000,505.6192700000,31.0034800000
NA,NA,0.0000000000,1549695.3108300001,47.8112400000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,451.1525900000,582.4096200000,NA,NA,NA,NA,NA,0.5758660223823528,NA,NA,0.0000000000,NA,NA,11160.4152100000,NA,NA,0.0000000000,NA,513.0000000000,NA,NA,NA,1,grains,NA,0.0063161363,0.006316136259999999,NA,1.5010800000,NA,NA,NA,NA
NA,NA,NA,NA,NA,187.4675900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4176806871428571,NA,NA,NA,NA,NA,NA,NA,NA,532.90668388728,513.0000000000,NA,NA,65.60488184705295,1,phloem,14618.8240500000,0.0026245463,NA,NA,NA,NA,NA,NA,NA
0.0315200000,0.1028500000,NA,NA,NA,5.0145900000,1.3888400000,0.2783200000,0.0331400000,3.5233200000,57.26752791849495,NA,0.5310100000,6.3197100000,692.1285100000,1.5223300000,MS,NA,NA,1303.4189751605431,19.5537000000,3.1693334420,0.3217500000,0.0093700000,NA,0.09661962628571429,2.8354400000,NA,0.0076000000,0.4732100000,NA,6.7336900000,0.4052100000,NA,530.7004450638093,513.0000000000,0.8104400000,NA,7.554795578237698,1,roots,3381.6869200000,0.0167700034,NA,0.1949900000,NA,0.0070100000,31.5985400000,505.7638400000,30.4096300000
NA,NA,0.0000000000,1551147.3389900001,47.8140200000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,452.6508800000,582.4434800000,NA,NA,NA,NA,NA,0.5779987049747899,NA,NA,0.0000000000,NA,NA,11229.6608500000,NA,NA,0.0000000000,NA,514.0000000000,NA,NA,NA,1,grains,NA,0.0063371123,0.006337112319999999,NA,1.4957400000,NA,NA,NA,NA
NA,NA,NA,NA,NA,186.9675400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4180796702857143,NA,NA,NA,NA,NA,NA,NA,NA,533.4344026235742,514.0000000000,NA,NA,65.43217757246472,1,phloem,14632.7884600000,0.0026175456,NA,NA,NA,NA,NA,NA,NA
0.0314900000,0.1075200000,NA,NA,NA,5.1636600000,1.3813500000,0.2788600000,0.0331100000,3.1985600000,56.099725078145596,NA,0.5310600000,9.4497400000,692.1967600000,1.5223000000,MS,NA,NA,1303.4247730953189,21.1424100000,3.1677034886,0.0000000000,0.0144400000,NA,0.09652627942857143,2.8355000000,NA,0.0077100000,0.4804500000,NA,7.2807900000,0.6037100000,NA,530.1378030103316,514.0000000000,0.0000000000,NA,7.778646480623658,1,roots,3378.4197800000,0.0167730459,NA,0.2108300000,NA,0.0070100000,47.2487200000,505.6151900000,29.7923200000
NA,NA,0.0000000000,1552648.4526000000,49.0047600000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,454.1813300000,596.9483600000,NA,NA,NA,NA,NA,0.5801839427268907,NA,NA,0.0000000000,NA,NA,11300.6300500000,NA,NA,0.0000000000,NA,515.0000000000,NA,NA,NA,1,grains,NA,0.0063585386,0.00635853862,NA,1.5281200000,NA,NA,NA,NA
NA,NA,NA,NA,NA,186.6498900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.41869879571428575,NA,NA,NA,NA,NA,NA,NA,NA,534.2243544595805,515.0000000000,NA,NA,65.32101105015879,1,phloem,14654.4578500000,0.0026130985,NA,NA,NA,NA,NA,NA,NA
0.0323900000,0.1107900000,NA,NA,NA,5.3204400000,1.3563000000,0.2788600000,0.0340600000,3.2707900000,55.082514216849326,NA,0.5310600000,6.1631000000,692.1993100000,1.5601800000,MS,NA,NA,1303.429574812639,21.1424100000,3.2377432867,0.0000000000,0.0096700000,NA,0.09688269914285716,2.9056000000,NA,0.0077100000,0.4804600000,NA,7.2807900000,0.3924900000,NA,532.0953172271809,515.0000000000,0.0000000000,NA,8.014823183821036,1,roots,3390.8944700000,0.0167752765,NA,0.2108300000,NA,0.0070100000,30.8155000000,505.7719800000,29.2521200000
NA,NA,0.0000000000,1554200.1009000000,50.2288200000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,455.7420400000,611.8591400000,NA,NA,NA,NA,NA,0.582422810907563,NA,NA,0.0000000000,NA,NA,11373.3672900000,NA,NA,0.0000000000,NA,516.0000000000,NA,NA,NA,1,grains,NA,0.0063803886,0.006380388559999999,NA,1.5557500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,186.0671800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.42021897942857145,NA,NA,NA,NA,NA,NA,NA,NA,536.1827452249919,516.0000000000,NA,NA,65.1193616406954,1,phloem,14707.6642800000,0.0026049405,NA,NA,NA,NA,NA,NA,NA
0.0331800000,0.1425900000,NA,NA,NA,5.4898600000,1.6427000000,0.2794300000,0.0348900000,3.6753000000,53.478573580358486,NA,0.5311200000,12.4687700000,692.2577200000,1.5988000000,MS,NA,NA,1303.3923030576893,22.5996700000,3.3045763160,0.3384100000,0.0201900000,NA,0.09686123,2.9787100000,NA,0.0096200000,0.5993400000,NA,7.7826300000,0.7887100000,NA,531.9173083923282,516.0000000000,0.8524200000,NA,8.269106793191744,1,roots,3390.1430500000,0.0167684661,NA,0.2253700000,NA,0.0070000000,62.3438400000,505.6236400000,28.4035400000
NA,NA,0.0000000000,1555893.8007000000,53.6116500000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,457.3970000000,653.0669200000,NA,NA,NA,NA,NA,0.5848113341512605,NA,NA,0.0000000000,NA,NA,11451.0028800000,NA,NA,0.0000000000,NA,517.0000000000,NA,NA,NA,1,grains,NA,0.0064035580,0.006403557999999999,NA,1.6498600000,NA,NA,NA,NA
NA,NA,NA,NA,NA,185.5888800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4218485117142858,NA,NA,NA,NA,NA,NA,NA,NA,538.2619637685598,517.0000000000,NA,NA,64.95196731208385,1,phloem,14764.6979100000,0.0025982443,NA,NA,NA,NA,NA,NA,NA
0.0356100000,0.1486400000,NA,NA,NA,5.7226000000,1.6013100000,0.2794300000,0.0374500000,3.5346100000,52.131175628859765,NA,0.5311200000,9.8051400000,692.2724600000,1.7062900000,MS,NA,NA,1303.4200557312847,22.5996700000,3.4987711624,0.0000000000,0.0164600000,NA,0.09742067885714284,3.1773000000,NA,0.0096200000,0.5993600000,NA,7.7826300000,0.6162400000,NA,534.9895441080483,517.0000000000,0.0000000000,NA,8.619671637294772,1,roots,3409.7237600000,0.0167719308,NA,0.2253700000,NA,0.0070000000,49.0257100000,505.8563700000,27.6879100000
NA,NA,0.0000000000,1557515.1306200000,51.9075800000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,458.9897900000,632.3088900000,NA,NA,NA,NA,NA,0.5871230541134453,NA,NA,0.0000000000,NA,NA,11526.1743500000,NA,NA,0.0000000000,NA,518.0000000000,NA,NA,NA,1,grains,NA,0.0064258571,0.00642585706,NA,1.5886900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,184.9664300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4227428762857143,NA,NA,NA,NA,NA,NA,NA,NA,539.4243759579194,518.0000000000,NA,NA,64.73667254360674,1,phloem,14796.0006700000,0.0025895300,NA,NA,NA,NA,NA,NA,NA
0.0344900000,0.1289900000,NA,NA,NA,5.9480400000,1.3138600000,0.2800400000,0.0362700000,3.4358300000,51.225257450533725,NA,0.5311700000,12.5468500000,692.3415900000,1.6518600000,MS,NA,NA,1303.4275090837207,23.6288100000,3.4026715600,0.0000000000,0.0218800000,NA,0.09746983085714288,3.0766100000,NA,0.0080300000,0.5004700000,NA,8.1370300000,0.7842500000,NA,535.2090793280244,518.0000000000,0.0000000000,NA,8.958397499858801,1,roots,3411.4440800000,0.0167760548,NA,0.2356300000,NA,0.0070000000,62.7342700000,505.7502900000,27.2093200000
NA,NA,0.0000000000,1559190.4826300000,53.1943600000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,460.6136800000,647.9837100000,NA,NA,NA,NA,NA,0.5894911875462185,NA,NA,0.0000000000,NA,NA,11603.2082400000,NA,NA,0.0000000000,NA,519.0000000000,NA,NA,NA,1,grains,NA,0.0064485915,0.00644859152,NA,1.6200300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,184.5533800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4238941542857143,NA,NA,NA,NA,NA,NA,NA,NA,540.8934188479157,519.0000000000,NA,NA,64.59210856735368,1,phloem,14836.2954000000,0.0025837473,NA,NA,NA,NA,NA,NA,NA
0.0355100000,0.1338000000,NA,NA,NA,6.1700800000,1.2943100000,0.2800400000,0.0373500000,3.5150700000,50.463015607056114,NA,0.5311700000,9.0639100000,695.5925500000,1.6929900000,MS,NA,NA,1309.5478848579548,23.6288100000,3.4792614946,0.0000000000,0.0163100000,NA,0.09795652171428572,2.8908400000,NA,0.0080300000,0.5028200000,NA,8.1370300000,0.5637400000,NA,537.8815099999372,519.0000000000,0.0000000000,NA,9.29281397669296,1,roots,3428.4782600000,0.0168246768,NA,0.2356300000,NA,0.0070000000,45.3195300000,505.9723300000,26.8044400000
NA,NA,0.0000000000,1560921.3940800000,54.5040500000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,462.2698700000,663.9375900000,NA,NA,NA,NA,NA,0.5919169522647059,NA,NA,0.0000000000,NA,NA,11682.1428500000,NA,NA,0.0000000000,NA,520.0000000000,NA,NA,NA,1,grains,NA,0.0064717782,0.00647177818,NA,1.6529200000,NA,NA,NA,NA
NA,NA,NA,NA,NA,183.9197100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.42422717828571427,NA,NA,NA,NA,NA,NA,NA,NA,541.3396757201357,520.0000000000,NA,NA,64.3728640929614,1,phloem,14847.9512400000,0.0025748759,NA,NA,NA,NA,NA,NA,NA
0.0363600000,0.1495500000,NA,NA,NA,6.3384800000,1.3816800000,0.2806800000,0.0382500000,3.5860000000,49.505684812890586,NA,0.5312400000,11.3151100000,695.0264700000,1.7345200000,MS,NA,NA,1308.3097470070024,25.2402400000,3.5506915945,0.0000000000,0.0209300000,NA,0.0979187357142857,3.0154300000,NA,0.0087400000,0.5466200000,NA,8.6919600000,0.7007900000,NA,537.60317841277,520.0000000000,0.0000000000,NA,9.545184850538362,1,roots,3427.1557500000,0.0168091093,NA,0.2517000000,NA,0.0069900000,56.5755300000,505.7873500000,26.2994000000
NA,NA,0.0000000000,1562389.6247700001,48.2538900000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,463.7306500000,587.8017000000,NA,NA,NA,NA,NA,0.5940639146764706,NA,NA,0.0000000000,NA,NA,11752.0234300000,NA,NA,0.0000000000,NA,521.0000000000,NA,NA,NA,1,grains,NA,0.0064922291,0.0064922291,NA,1.4584200000,NA,NA,NA,NA
NA,NA,NA,NA,NA,183.6830500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4251199037142857,NA,NA,NA,NA,NA,NA,NA,NA,542.4788476514648,521.0000000000,NA,NA,64.29003185047775,1,phloem,14879.1966300000,0.0025715627,NA,NA,NA,NA,NA,NA,NA
0.0323300000,0.1529500000,NA,NA,NA,6.4825800000,1.3527100000,0.2806800000,0.0340100000,3.2370000000,48.467792334914535,NA,0.5312400000,7.2281200000,694.4629300000,1.5355100000,MS,NA,NA,1307.2489458625103,25.2402400000,3.2038982438,0.0000000000,0.0136100000,NA,0.09835526800000001,2.7103400000,NA,0.0087400000,0.5461800000,NA,8.6919600000,0.4461500000,NA,539.9998713701277,521.0000000000,0.0000000000,NA,9.762186582335667,1,roots,3442.4343800000,0.0168032371,NA,0.2517000000,NA,0.0069900000,36.1406100000,505.9314500000,25.7480300000
NA,NA,0.0000000000,1563857.8554600000,48.2413500000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,465.1907300000,587.6489700000,NA,NA,NA,NA,NA,0.5962106596008403,NA,NA,0.0000000000,NA,NA,11821.8989200000,NA,NA,0.0000000000,NA,522.0000000000,NA,NA,NA,1,grains,NA,0.0065126702,0.006512670219999999,NA,1.4620500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,183.3588200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.42320573028571423,NA,NA,NA,NA,NA,NA,NA,NA,540.0527853249971,522.0000000000,NA,NA,64.17851514475348,1,phloem,14812.2005600000,0.0025670235,NA,NA,NA,NA,NA,NA,NA
0.0322500000,0.0544700000,NA,NA,NA,6.5825000000,0.4801400000,0.2812300000,0.0339200000,3.2328500000,49.050951457772584,NA,0.5312900000,4.2787800000,694.2543200000,1.5354100000,MS,NA,NA,1306.7332718477667,21.4241500000,3.2009081901,0.0000000000,0.0082000000,NA,0.09810610171428573,2.7308100000,NA,0.0030600000,0.1914800000,NA,7.3778200000,0.2648300000,NA,538.5811829070125,522.0000000000,0.0000000000,NA,9.911724293700239,1,roots,3433.7135600000,0.0168017155,NA,0.2136400000,NA,0.0069900000,21.3939100000,505.7321100000,26.0602800000
NA,NA,0.0000000000,1565277.9511299999,47.0618000000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,466.6195400000,573.2803500000,NA,NA,NA,NA,NA,0.5983053255546218,NA,NA,0.0000000000,NA,NA,11890.0643100000,NA,NA,0.0000000000,NA,523.0000000000,NA,NA,NA,1,grains,NA,0.0065326736,0.006532673559999999,NA,1.4310500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,183.3162100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4217035185714285,NA,NA,NA,NA,NA,NA,NA,NA,538.135813123557,523.0000000000,NA,NA,64.163600964294,1,phloem,14759.6231500000,0.0025664269,NA,NA,NA,NA,NA,NA,NA
0.0314600000,0.0545200000,NA,NA,NA,6.5885000000,0.4859000000,0.2812300000,0.0330900000,3.1679800000,49.63995181539272,NA,0.5312900000,0.0000000000,694.0461500000,1.4981600000,MS,NA,NA,1306.3414519377363,21.4241500000,3.1349216247,0.0000000000,0.0000000000,NA,0.09808323342857143,2.6793800000,NA,0.0030600000,0.1914300000,NA,7.3778200000,0.0000000000,NA,538.4556409870315,523.0000000000,0.0000000000,NA,9.920758907564606,1,roots,3432.9131700000,0.0167988851,NA,0.2136400000,NA,0.0069900000,-4.6042600000,505.7381200000,26.3732100000
NA,NA,0.0000000000,1566698.0468100000,47.0468300000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,468.0534000000,573.0980300000,NA,NA,NA,NA,NA,0.6003999970756303,NA,NA,0.0000000000,NA,NA,11958.2117000000,NA,NA,0.0000000000,NA,524.0000000000,NA,NA,NA,1,grains,NA,0.0065527476,0.0065527476,NA,1.4368600000,NA,NA,NA,NA
NA,NA,NA,NA,NA,183.1141100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.41940251314285715,NA,NA,NA,NA,NA,NA,NA,NA,535.2182338451038,524.0000000000,NA,NA,64.09510616793479,1,phloem,14679.0879600000,0.0025635975,NA,NA,NA,NA,NA,NA,NA
0.0312700000,0.0414500000,NA,NA,NA,6.5158600000,0.3791900000,0.2817500000,0.0329000000,3.1608200000,50.375879850942894,NA,0.5313400000,0.0993300000,693.8823700000,1.4979600000,MS,NA,NA,1305.9102834343357,20.7186300000,3.1287490367,0.0000000000,0.0001900000,NA,0.09749619314285712,2.6959800000,NA,0.0023600000,0.1471500000,NA,7.1348500000,0.0062000000,NA,535.1825510344913,524.0000000000,0.0000000000,NA,9.810456581473256,1,roots,3412.3667600000,0.0167855752,NA,0.2066100000,NA,0.0069800000,0.4966400000,505.3763100000,26.7667200000
NA,NA,0.0000000000,1568118.1424900000,47.0334700000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,469.4933000000,572.9352300000,NA,NA,NA,NA,NA,0.6024946983613445,NA,NA,0.0000000000,NA,NA,12026.3383700000,NA,NA,0.0000000000,NA,525.0000000000,NA,NA,NA,1,grains,NA,0.0065729062,0.006572906199999999,NA,1.4426000000,NA,NA,NA,NA
NA,NA,NA,NA,NA,183.0114200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.41737958628571425,NA,NA,NA,NA,NA,NA,NA,NA,532.6366867495358,525.0000000000,NA,NA,64.0591617699177,1,phloem,14608.2855200000,0.0025621599,NA,NA,NA,NA,NA,NA,NA
0.0311900000,0.0413000000,NA,NA,NA,6.4911100000,0.3850500000,0.2817500000,0.0328200000,3.1599300000,51.15442089810667,NA,0.5313400000,0.0000000000,693.7186400000,1.4978700000,MS,NA,NA,1305.6021379907404,20.7186300000,3.1269567135,0.0000000000,0.0000000000,NA,0.09724918085714285,2.7076000000,NA,0.0023600000,0.1471200000,NA,7.1348500000,0.0000000000,NA,533.8266348602903,525.0000000000,0.0000000000,NA,9.773192306244589,1,roots,3403.7213300000,0.0167829365,NA,0.2066100000,NA,0.0069800000,-16.9834100000,505.3515600000,27.1803900000
NA,NA,0.0000000000,1569506.9286000000,46.2540600000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,470.9150700000,563.4408500000,NA,NA,NA,NA,NA,0.6045553130378151,NA,NA,0.0000000000,NA,NA,12093.3373300000,NA,NA,0.0000000000,NA,526.0000000000,NA,NA,NA,1,grains,NA,0.0065928110,0.006592810980000001,NA,1.4245300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,182.7812800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.41514726028571425,NA,NA,NA,NA,NA,NA,NA,NA,529.8041426379518,526.0000000000,NA,NA,63.98056583794948,1,phloem,14530.1541100000,0.0025589379,NA,NA,NA,NA,NA,NA,NA
0.0304700000,0.0336300000,NA,NA,NA,6.3781600000,0.3242300000,0.2822700000,0.0320600000,3.1085000000,51.96815897928075,NA,0.5313900000,0.0000000000,693.5805300000,1.4732900000,MS,NA,NA,1305.219386890984,20.2468300000,3.0769810453,0.0000000000,0.0000000000,NA,0.09657356114285713,2.6779500000,NA,0.0019500000,0.1219000000,NA,6.9723800000,0.0000000000,NA,530.0680981325705,526.0000000000,0.0000000000,NA,9.60222811870754,1,roots,3380.0746400000,0.0167794217,NA,0.2019000000,NA,0.0069800000,-3.7345800000,504.9559400000,27.6153600000
NA,NA,0.0000000000,1570849.8993500001,45.1157500000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,472.3075500000,549.5747100000,NA,NA,NA,NA,NA,0.6065657688529411,NA,NA,0.0000000000,NA,NA,12158.6862600000,NA,NA,0.0000000000,NA,527.0000000000,NA,NA,NA,1,grains,NA,0.0066123057,0.0066123056999999996,NA,1.3949000000,NA,NA,NA,NA
NA,NA,NA,NA,NA,182.6352600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4132004077142857,NA,NA,NA,NA,NA,NA,NA,NA,527.3196012327204,527.0000000000,NA,NA,63.92945315166312,1,phloem,14462.0142700000,0.0025568936,NA,NA,NA,NA,NA,NA,NA
0.0296500000,0.0335400000,NA,NA,NA,6.3603600000,0.3293600000,0.2822700000,0.0311900000,3.0430900000,52.79047403978246,NA,0.5313900000,0.0000000000,693.4428600000,1.4373500000,MS,NA,NA,1304.9603116355217,20.2468300000,3.0117870485,0.0000000000,0.0000000000,NA,0.096302258,2.6221600000,NA,0.0019500000,0.1218800000,NA,6.9723800000,0.0000000000,NA,528.5789831071968,527.0000000000,0.0000000000,NA,9.575430474792526,1,roots,3370.5790300000,0.0167772451,NA,0.2019000000,NA,0.0069800000,-17.5688300000,504.9381400000,28.0523300000
NA,NA,0.0000000000,1573273.9410200000,70.2264300000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,474.4824800000,855.4587600000,NA,NA,NA,NA,NA,0.6096962941344538,NA,NA,0.0000000000,NA,NA,12260.4185000000,NA,NA,0.0000000000,NA,528.0000000000,NA,NA,NA,1,grains,NA,0.0066427547,0.0066427547200000004,NA,2.1781200000,NA,NA,NA,NA
NA,NA,NA,NA,NA,181.6510200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4096830974285714,NA,NA,NA,NA,NA,NA,NA,NA,522.8606083877019,528.0000000000,NA,NA,63.588547824603,1,phloem,14338.9084100000,0.0025431143,NA,NA,NA,NA,NA,NA,NA
0.0456900000,0.0777800000,NA,NA,NA,6.2130000000,0.7918800000,0.2831700000,0.0480800000,4.4403800000,53.451521252375485,NA,0.5314700000,0.0000000000,693.1292900000,2.2379400000,MS,NA,NA,1304.1738762300788,35.2847100000,4.3940832052,0.0000000000,0.0000000000,NA,0.09529334114285713,4.1292800000,NA,0.0046400000,0.2892400000,NA,12.1509600000,0.0000000000,NA,522.9625598183654,528.0000000000,0.0000000000,NA,9.352174158466141,1,roots,3335.2669400000,0.0167607921,NA,0.3518600000,NA,0.0069700000,-1.5818500000,504.2973400000,28.4078800000
NA,NA,0.0000000000,1575285.1042299999,60.8488800000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,476.3736700000,741.2267700000,NA,NA,NA,NA,NA,0.6124093454579832,NA,NA,0.0000000000,NA,NA,12348.5614500000,NA,NA,0.0000000000,NA,529.0000000000,NA,NA,NA,1,grains,NA,0.0066692314,0.00666923138,NA,1.8941800000,NA,NA,NA,NA
NA,NA,NA,NA,NA,181.1367800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4070336311428571,NA,NA,NA,NA,NA,NA,NA,NA,519.4792105151845,529.0000000000,NA,NA,63.40853355970472,1,phloem,14246.1770900000,0.0025359149,NA,NA,NA,NA,NA,NA,NA
0.0394600000,0.0770700000,NA,NA,NA,6.1565900000,0.7984500000,0.2831700000,0.0415300000,3.9172200000,53.8951210792707,NA,0.5314700000,0.0000000000,692.8191000000,1.9396800000,MS,NA,NA,1303.590230869099,35.2847100000,3.8752617551,0.0000000000,0.0000000000,NA,0.0949465702857143,3.6078100000,NA,0.0046400000,0.2891100000,NA,12.1509600000,0.0000000000,NA,521.0595079057457,529.0000000000,0.0000000000,NA,9.267262498353622,1,roots,3323.1299600000,0.0167556597,NA,0.3518600000,NA,0.0069700000,-23.8880000000,504.2409300000,28.6436400000
