mstruct_laminae,C_respired_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM_laminae,NNI,senesced_mstruct,sum_N_g_shoot,shoot_roots_ratio,sum_respi_shoot,sum_N_g,NS_shoot,Cont_WSC_DM_roots,mstruct,axis,Tillers_Photosynthesis_An,C_respired_roots,Total_Photosynthesis,Tillers_Photosynthesis,N_content_mstruct,Total_Transpiration,N_content_mstruct_shoot,sum_dry_mass_shoot,dry_mass_phloem,shoot_roots_mstruct_ratio,Cont_WSC_DM_stem,N_content_roots,t,C_exudated,sum_C_g,N_content_mstruct_roots,sum_dry_mass_roots,N_content,plant,sum_dry_mass_stem,N_content_total_DM_shoot,C_N_ratio,N_content_shoot,C_N_ratio_shoot,NS,sum_NSC_g,NS_laminae,NS_roots,sum_respi_roots,sum_dry_mass_laminae,NS_stem,Cont_WSC_DM,sum_dry_mass,mstruct_stem,mstruct_shoot
NA,NA,NA,NA,NA,0.3002900000,NA,NA,85.2787500000,NA,NA,NA,2.2853300000,MS,NA,NA,NA,NA,NA,0.0046400000,NA,NA,NA,NA,NA,NA,528.0000000000,4.2214400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4406500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3002900000,NA,NA,75.8450600000,NA,NA,NA,2.2853300000,MS,NA,NA,NA,NA,NA,0.0046400000,NA,NA,NA,NA,NA,NA,529.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9200300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3009900000,NA,NA,60.6227200000,NA,NA,NA,2.2852500000,MS,NA,NA,NA,NA,NA,0.0020900000,NA,NA,NA,NA,NA,NA,530.0000000000,1.6918900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3005300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3009900000,NA,NA,55.9629800000,NA,NA,NA,2.2852500000,MS,NA,NA,NA,NA,NA,0.0020900000,NA,NA,NA,NA,NA,NA,531.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0304700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3017000000,NA,NA,62.8225500000,NA,NA,NA,2.2851700000,MS,NA,NA,NA,NA,NA,0.0019400000,NA,NA,NA,NA,NA,NA,532.0000000000,1.6234000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2310700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3017000000,NA,NA,84.1677000000,NA,NA,NA,2.2851700000,MS,NA,NA,NA,NA,NA,0.0019400000,NA,NA,NA,NA,NA,NA,533.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1791400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3030300000,NA,NA,99.1152600000,NA,NA,NA,2.2850100000,MS,NA,NA,NA,NA,NA,0.0133700000,NA,NA,NA,NA,NA,NA,534.0000000000,7.9628000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6694500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3030300000,NA,NA,114.6280100000,NA,NA,NA,2.2850100000,MS,NA,NA,NA,NA,NA,0.0133700000,NA,NA,NA,NA,NA,NA,535.0000000000,2.9292100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6587300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3049000000,NA,NA,132.9575000000,NA,NA,NA,2.2847900000,MS,NA,NA,NA,NA,NA,0.0262800000,NA,NA,NA,NA,NA,NA,536.0000000000,15.6516600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3901500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3049000000,NA,NA,155.0192000000,NA,NA,NA,2.2847900000,MS,NA,NA,NA,NA,NA,0.0262800000,NA,NA,NA,NA,NA,NA,537.0000000000,6.4025000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8158500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3071800000,NA,NA,166.3525300000,NA,NA,NA,2.2845100000,MS,NA,NA,NA,NA,NA,0.0356000000,NA,NA,NA,NA,NA,NA,538.0000000000,20.5333800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1173300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3071800000,NA,NA,180.7299100000,NA,NA,NA,2.2845100000,MS,NA,NA,NA,NA,NA,0.0356000000,NA,NA,NA,NA,NA,NA,539.0000000000,7.4267300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0797900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3096800000,NA,NA,199.6849700000,NA,NA,NA,2.2842100000,MS,NA,NA,NA,NA,NA,0.0401800000,NA,NA,NA,NA,NA,NA,540.0000000000,22.1008000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9334200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3096800000,NA,NA,188.4578300000,NA,NA,NA,2.2842100000,MS,NA,NA,NA,NA,NA,0.0401800000,NA,NA,NA,NA,NA,NA,541.0000000000,6.1652400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2297400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3121100000,NA,NA,182.6907300000,NA,NA,NA,2.2839100000,MS,NA,NA,NA,NA,NA,0.0241500000,NA,NA,NA,NA,NA,NA,542.0000000000,18.0621700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0567500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3121100000,NA,NA,187.9595400000,NA,NA,NA,2.2839100000,MS,NA,NA,NA,NA,NA,0.0241500000,NA,NA,NA,NA,NA,NA,543.0000000000,1.2866200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4053900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3145800000,NA,NA,188.1543200000,NA,NA,NA,2.2836100000,MS,NA,NA,NA,NA,NA,0.0227200000,NA,NA,NA,NA,NA,NA,544.0000000000,14.3004600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2679600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3145800000,NA,NA,175.9411100000,NA,NA,NA,2.2836100000,MS,NA,NA,NA,NA,NA,0.0227200000,NA,NA,NA,NA,NA,NA,545.0000000000,0.3723300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4998000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3168700000,NA,NA,162.7916300000,NA,NA,NA,2.2833200000,MS,NA,NA,NA,NA,NA,0.0147400000,NA,NA,NA,NA,NA,NA,546.0000000000,11.0754500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8073400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3168700000,NA,NA,152.9580200000,NA,NA,NA,2.2833200000,MS,NA,NA,NA,NA,NA,0.0147400000,NA,NA,NA,NA,NA,NA,547.0000000000,0.0343200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1971800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3190200000,NA,NA,148.1829200000,NA,NA,NA,2.2830500000,MS,NA,NA,NA,NA,NA,0.0120000000,NA,NA,NA,NA,NA,NA,548.0000000000,8.4272700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5986900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3190200000,NA,NA,138.1594900000,NA,NA,NA,2.2830500000,MS,NA,NA,NA,NA,NA,0.0120000000,NA,NA,NA,NA,NA,NA,549.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6899500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3204000000,NA,NA,98.9791900000,NA,NA,NA,2.2828700000,MS,NA,NA,NA,NA,NA,0.0060800000,NA,NA,NA,NA,NA,NA,550.0000000000,4.4533000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8787700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3204000000,NA,NA,92.5785400000,NA,NA,NA,2.2828700000,MS,NA,NA,NA,NA,NA,0.0060800000,NA,NA,NA,NA,NA,NA,551.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5525600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3212300000,NA,NA,66.9801200000,NA,NA,NA,2.2827600000,MS,NA,NA,NA,NA,NA,0.0030300000,NA,NA,NA,NA,NA,NA,552.0000000000,1.6434800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4089100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3212300000,NA,NA,61.0024600000,NA,NA,NA,2.2827600000,MS,NA,NA,NA,NA,NA,0.0030300000,NA,NA,NA,NA,NA,NA,553.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0924900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3218500000,NA,NA,54.9278600000,NA,NA,NA,2.2826700000,MS,NA,NA,NA,NA,NA,0.0019300000,NA,NA,NA,NA,NA,NA,554.0000000000,1.1257200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8548100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3218500000,NA,NA,51.3232500000,NA,NA,NA,2.2826700000,MS,NA,NA,NA,NA,NA,0.0019300000,NA,NA,NA,NA,NA,NA,555.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6624400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3225400000,NA,NA,61.0825300000,NA,NA,NA,2.2825800000,MS,NA,NA,NA,NA,NA,0.0030200000,NA,NA,NA,NA,NA,NA,556.0000000000,1.7644300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0264300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3225400000,NA,NA,65.5845000000,NA,NA,NA,2.2825800000,MS,NA,NA,NA,NA,NA,0.0030200000,NA,NA,NA,NA,NA,NA,557.0000000000,0.0061200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3584300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3236400000,NA,NA,83.9526000000,NA,NA,NA,2.2824300000,MS,NA,NA,NA,NA,NA,0.0142100000,NA,NA,NA,NA,NA,NA,558.0000000000,6.0583000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0573100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3236400000,NA,NA,91.2385300000,NA,NA,NA,2.2824300000,MS,NA,NA,NA,NA,NA,0.0142100000,NA,NA,NA,NA,NA,NA,559.0000000000,3.5172900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4796700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3250500000,NA,NA,102.6628000000,NA,NA,NA,2.2822300000,MS,NA,NA,NA,NA,NA,0.0242800000,NA,NA,NA,NA,NA,NA,560.0000000000,12.1519700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8454600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3250500000,NA,NA,111.6081100000,NA,NA,NA,2.2822300000,MS,NA,NA,NA,NA,NA,0.0242800000,NA,NA,NA,NA,NA,NA,561.0000000000,7.4874600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1794800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3266900000,NA,NA,116.9844000000,NA,NA,NA,2.2820100000,MS,NA,NA,NA,NA,NA,0.0301700000,NA,NA,NA,NA,NA,NA,562.0000000000,16.3740600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4520800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3266900000,NA,NA,132.2120600000,NA,NA,NA,2.2820100000,MS,NA,NA,NA,NA,NA,0.0301700000,NA,NA,NA,NA,NA,NA,563.0000000000,9.2405500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9168200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3286700000,NA,NA,139.4870700000,NA,NA,NA,2.2817300000,MS,NA,NA,NA,NA,NA,0.0359100000,NA,NA,NA,NA,NA,NA,564.0000000000,19.4518400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4421700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3286700000,NA,NA,136.6962200000,NA,NA,NA,2.2817300000,MS,NA,NA,NA,NA,NA,0.0359100000,NA,NA,NA,NA,NA,NA,565.0000000000,9.6345500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3036500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3305900000,NA,NA,133.0254600000,NA,NA,NA,2.2814700000,MS,NA,NA,NA,NA,NA,0.0260400000,NA,NA,NA,NA,NA,NA,566.0000000000,17.4978200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2281200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3305900000,NA,NA,132.9749100000,NA,NA,NA,2.2814700000,MS,NA,NA,NA,NA,NA,0.0260400000,NA,NA,NA,NA,NA,NA,567.0000000000,6.5080000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2881500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3325000000,NA,NA,132.1717600000,NA,NA,NA,2.2812100000,MS,NA,NA,NA,NA,NA,0.0204800000,NA,NA,NA,NA,NA,NA,568.0000000000,14.2398300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8016000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3325000000,NA,NA,124.1023900000,NA,NA,NA,2.2812100000,MS,NA,NA,NA,NA,NA,0.0204800000,NA,NA,NA,NA,NA,NA,569.0000000000,3.6527100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3663700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3341500000,NA,NA,114.2770900000,NA,NA,NA,2.2809900000,MS,NA,NA,NA,NA,NA,0.0122000000,NA,NA,NA,NA,NA,NA,570.0000000000,9.6216000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7674600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3341500000,NA,NA,105.0156000000,NA,NA,NA,2.2809900000,MS,NA,NA,NA,NA,NA,0.0122000000,NA,NA,NA,NA,NA,NA,571.0000000000,0.4791900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128.4362600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3353000000,NA,NA,85.1988700000,NA,NA,NA,2.2808300000,MS,NA,NA,NA,NA,NA,0.0046000000,NA,NA,NA,NA,NA,NA,572.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1043000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3353000000,NA,NA,81.3043200000,NA,NA,NA,2.2808300000,MS,NA,NA,NA,NA,NA,0.0046000000,NA,NA,NA,NA,NA,NA,573.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5677100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3362200000,NA,NA,84.3459100000,NA,NA,NA,2.2808900000,MS,NA,NA,NA,NA,NA,0.0048300000,NA,NA,NA,NA,NA,NA,574.0000000000,2.7377800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7463700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3362200000,NA,NA,79.9233900000,NA,NA,NA,2.2808900000,MS,NA,NA,NA,NA,NA,0.0048300000,NA,NA,NA,NA,NA,NA,575.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2152700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3368800000,NA,NA,65.7462700000,NA,NA,NA,2.2809300000,MS,NA,NA,NA,NA,NA,0.0027800000,NA,NA,NA,NA,NA,NA,576.0000000000,1.9796800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9409200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3368800000,NA,NA,60.6370800000,NA,NA,NA,2.2809300000,MS,NA,NA,NA,NA,NA,0.0027800000,NA,NA,NA,NA,NA,NA,577.0000000000,0.0005800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3839100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3375900000,NA,NA,59.3070500000,NA,NA,NA,2.2808300000,MS,NA,NA,NA,NA,NA,0.0014800000,NA,NA,NA,NA,NA,NA,578.0000000000,1.7586000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2755100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3375900000,NA,NA,58.4556000000,NA,NA,NA,2.2808300000,MS,NA,NA,NA,NA,NA,0.0014800000,NA,NA,NA,NA,NA,NA,579.0000000000,0.0022100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1546000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3382700000,NA,NA,58.6540800000,NA,NA,NA,2.2807300000,MS,NA,NA,NA,NA,NA,0.0014800000,NA,NA,NA,NA,NA,NA,580.0000000000,1.8508100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0539400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3382700000,NA,NA,68.6362800000,NA,NA,NA,2.2807300000,MS,NA,NA,NA,NA,NA,0.0014800000,NA,NA,NA,NA,NA,NA,581.0000000000,0.0442700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0356400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3394300000,NA,NA,85.3506600000,NA,NA,NA,2.2805500000,MS,NA,NA,NA,NA,NA,0.0112800000,NA,NA,NA,NA,NA,NA,582.0000000000,5.9029300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0804800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3394300000,NA,NA,93.4256600000,NA,NA,NA,2.2805500000,MS,NA,NA,NA,NA,NA,0.0112800000,NA,NA,NA,NA,NA,NA,583.0000000000,3.1606100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7777900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3409600000,NA,NA,107.9036500000,NA,NA,NA,2.2803200000,MS,NA,NA,NA,NA,NA,0.0233400000,NA,NA,NA,NA,NA,NA,584.0000000000,12.3068600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5740800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3409600000,NA,NA,117.5698600000,NA,NA,NA,2.2803200000,MS,NA,NA,NA,NA,NA,0.0233400000,NA,NA,NA,NA,NA,NA,585.0000000000,8.0536400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8998000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3427800000,NA,NA,125.6746300000,NA,NA,NA,2.2800500000,MS,NA,NA,NA,NA,NA,0.0321200000,NA,NA,NA,NA,NA,NA,586.0000000000,17.7949200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6637300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3427800000,NA,NA,138.4266900000,NA,NA,NA,2.2800500000,MS,NA,NA,NA,NA,NA,0.0321200000,NA,NA,NA,NA,NA,NA,587.0000000000,10.7523500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2557000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3447100000,NA,NA,132.8218900000,NA,NA,NA,2.2797600000,MS,NA,NA,NA,NA,NA,0.0312200000,NA,NA,NA,NA,NA,NA,588.0000000000,19.0962700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9914700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3447100000,NA,NA,150.4361200000,NA,NA,NA,2.2797600000,MS,NA,NA,NA,NA,NA,0.0312200000,NA,NA,NA,NA,NA,NA,589.0000000000,9.9915100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9745900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3468900000,NA,NA,151.8229200000,NA,NA,NA,2.2794300000,MS,NA,NA,NA,NA,NA,0.0331600000,NA,NA,NA,NA,NA,NA,590.0000000000,19.6039300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1198300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3468900000,NA,NA,149.9887600000,NA,NA,NA,2.2794300000,MS,NA,NA,NA,NA,NA,0.0331600000,NA,NA,NA,NA,NA,NA,591.0000000000,8.8300100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8885900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3489900000,NA,NA,143.0863000000,NA,NA,NA,2.2791200000,MS,NA,NA,NA,NA,NA,0.0205800000,NA,NA,NA,NA,NA,NA,592.0000000000,16.0496700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2776900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3489900000,NA,NA,138.5673600000,NA,NA,NA,2.2791200000,MS,NA,NA,NA,NA,NA,0.0205800000,NA,NA,NA,NA,NA,NA,593.0000000000,4.1889700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8353400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3508600000,NA,NA,126.7578200000,NA,NA,NA,2.2788400000,MS,NA,NA,NA,NA,NA,0.0124800000,NA,NA,NA,NA,NA,NA,594.0000000000,10.4203500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8919800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3508600000,NA,NA,106.1612900000,NA,NA,NA,2.2788400000,MS,NA,NA,NA,NA,NA,0.0124800000,NA,NA,NA,NA,NA,NA,595.0000000000,1.3018200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2178800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3522900000,NA,NA,99.2620300000,NA,NA,NA,2.2786200000,MS,NA,NA,NA,NA,NA,0.0056900000,NA,NA,NA,NA,NA,NA,596.0000000000,5.7431300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8859100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3522900000,NA,NA,93.4634600000,NA,NA,NA,2.2786200000,MS,NA,NA,NA,NA,NA,0.0056900000,NA,NA,NA,NA,NA,NA,597.0000000000,0.1484500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4018500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3535200000,NA,NA,87.6605600000,NA,NA,NA,2.2784300000,MS,NA,NA,NA,NA,NA,0.0046100000,NA,NA,NA,NA,NA,NA,598.0000000000,3.4375600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9832500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.3535200000,NA,NA,70.1361200000,NA,NA,NA,2.2784300000,MS,NA,NA,NA,NA,NA,0.0046100000,NA,NA,NA,NA,NA,NA,599.0000000000,0.0167200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6461500000,NA,NA,NA,NA,NA,NA
